directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8043584,1,2,1,10,2024,1,38,8.0,4000000.0,12372
8043584,1,3,1,10,2024,2,17,5.0,,12373
8043585,1,2,1,10,2024,2,6,2.0,,12376
8043586,1,2,1,10,2024,1,20,10.0,,12379
8043586,1,3,1,10,2024,1,25,10.0,,12380
8043589,1,1,1,10,2024,1,62,10.0,5000000.0,12385
8043590,1,1,1,10,2024,1,47,3.0,1400000.0,12386
8043591,1,1,1,10,2024,2,49,1.0,100000.0,12388
8043592,1,1,1,10,2024,2,46,3.0,600000.0,12390
8043592,1,2,1,10,2024,1,10,3.0,,12391
8043593,1,1,1,10,2024,2,62,3.0,,12392
8043593,1,2,1,10,2024,2,36,8.0,,12393
8043593,1,4,1,10,2024,1,16,4.0,,12395
8043597,1,4,1,10,2024,2,5,2.0,,12405
8043603,1,1,1,10,2024,1,25,10.0,1000000.0,12414
8043603,1,2,1,10,2024,2,30,5.0,,12415
8043605,1,1,1,10,2024,2,67,5.0,,12422
8043605,1,2,1,10,2024,2,28,5.0,400000.0,12423
8043605,1,3,1,10,2024,2,4,1.0,,12424
8043608,1,2,1,10,2024,1,29,8.0,400000.0,12428
8043608,1,3,1,10,2024,2,27,5.0,1300000.0,12429
8043610,1,1,1,10,2024,2,56,5.0,420000.0,12435
8043613,1,2,1,10,2024,2,38,5.0,,12444
8043613,1,3,1,10,2024,1,9,3.0,,12445
8043613,1,4,1,10,2024,2,69,3.0,,12446
8043615,1,1,1,10,2024,1,59,3.0,,12451
8043615,1,2,1,10,2024,2,68,3.0,,12452
8043617,1,3,1,10,2024,2,10,4.0,,12458
8043618,1,1,1,10,2024,1,36,5.0,800000.0,12459
8043618,1,2,1,10,2024,2,39,5.0,,12460
8043619,1,1,1,10,2024,1,26,4.0,600000.0,12462
8043619,1,2,1,10,2024,2,22,5.0,,12463
8043621,1,2,1,10,2024,1,24,10.0,,12468
8043627,1,1,1,10,2024,1,60,3.0,500000.0,12475
8043630,1,2,1,10,2024,2,8,3.0,,12481
8043630,1,4,1,10,2024,1,1,,,12483
8043631,1,1,1,10,2024,2,36,8.0,2000000.0,12484
8043632,1,3,1,10,2024,1,14,4.0,,12487
8043632,1,4,1,10,2024,2,12,4.0,,12488
8043633,1,2,1,10,2024,2,26,8.0,,12491
8043634,1,1,1,10,2024,1,40,5.0,1300000.0,12495
8043634,1,2,1,10,2024,2,25,8.0,,12496
8043640,1,3,1,10,2024,2,18,5.0,,12508
8043640,1,4,1,10,2024,2,14,4.0,,12509
8043640,1,5,1,10,2024,2,99,3.0,,12510
8043641,1,1,1,10,2024,2,51,4.0,350000.0,12511
8043641,1,3,1,10,2024,1,20,5.0,,12513
8043644,1,1,1,10,2024,2,86,1.0,,12523
8043644,1,2,1,10,2024,1,22,5.0,,12524
8043645,1,1,1,10,2024,2,77,3.0,,12527
8043645,1,3,1,10,2024,1,25,10.0,,12529
8043645,1,4,1,10,2024,2,22,5.0,,12530
8043646,1,1,1,10,2024,1,34,5.0,700000.0,12531
8043646,1,5,1,10,2024,1,59,3.0,,12535
8043647,1,2,1,10,2024,2,61,4.0,75000.0,12537
8043648,1,1,1,10,2024,2,19,4.0,300000.0,12538
8043648,1,3,1,10,2024,2,2,,,12540
8043648,1,4,1,10,2024,1,0,,,12541
8043652,1,1,1,10,2024,1,41,10.0,2000000.0,12547
8043652,1,3,1,10,2024,2,23,10.0,1500000.0,12549
8043653,1,2,1,10,2024,2,15,4.0,,12551
8043653,1,3,1,10,2024,1,9,3.0,,12552
8043654,1,4,1,10,2024,1,24,10.0,,12556
8043654,1,5,1,10,2024,2,22,5.0,60000.0,12557
8043654,1,6,1,10,2024,2,19,5.0,,12558
8043656,1,1,1,10,2024,1,27,5.0,3000000.0,12561
8043657,1,2,1,10,2024,2,37,10.0,12000000.0,12565
8043658,1,1,1,10,2024,1,65,3.0,800000.0,12566
8043660,1,1,1,10,2024,1,60,3.0,1300000.0,12572
8043663,1,2,1,10,2024,2,44,5.0,,12578
8043664,1,4,1,10,2024,2,2,,,12582
8043665,1,2,1,10,2024,2,42,8.0,500000.0,12584
8043665,1,5,1,10,2024,2,14,4.0,,12587
8043666,1,3,1,10,2024,2,17,5.0,,12590
8043669,1,1,1,10,2024,2,31,3.0,600000.0,12596
8043669,1,4,1,10,2024,2,15,3.0,,12599
8043669,1,5,1,10,2024,1,11,3.0,,12600
8043669,1,6,1,10,2024,1,8,3.0,,12601
8043670,1,1,1,10,2024,2,60,4.0,,12603
8043673,1,1,1,10,2024,2,81,3.0,,12609
8043676,1,2,1,10,2024,1,17,5.0,900000.0,12614
8043678,1,4,1,10,2024,1,8,3.0,,12619
8043681,1,1,1,10,2024,1,40,10.0,4500000.0,12620
8043682,1,1,1,10,2024,2,51,5.0,1200000.0,12623
8043683,1,1,1,10,2024,2,47,10.0,1300000.0,12624
8043686,1,1,1,10,2024,1,27,5.0,950000.0,12627
8043687,1,4,1,10,2024,2,29,5.0,,12632
8043688,1,1,1,10,2024,1,49,1.0,1200000.0,12633
8043688,1,2,1,10,2024,2,33,5.0,,12634
8043694,1,2,1,10,2024,2,60,5.0,,12645
8043695,1,1,1,10,2024,1,55,3.0,1300000.0,12646
8043695,1,4,1,10,2024,1,15,4.0,,12649
8043698,1,2,1,10,2024,1,36,5.0,1200000.0,12657
8043698,1,3,1,10,2024,2,15,5.0,,12658
8043701,1,4,1,10,2024,1,7,3.0,,12668
8043701,1,5,1,10,2024,1,4,1.0,,12669
8043703,1,4,1,10,2024,1,16,4.0,,12677
8043704,1,2,1,10,2024,1,19,4.0,900000.0,12680
8043706,1,1,1,10,2024,1,46,11.0,4100000.0,12684
8043706,1,4,1,10,2024,1,14,4.0,,12687
8043707,1,1,1,10,2024,1,59,10.0,8500000.0,12688
8043707,1,2,1,10,2024,2,61,10.0,17000000.0,12689
8043707,1,3,1,10,2024,1,27,10.0,6000000.0,12690
8043709,1,1,1,10,2024,1,48,11.0,3400000.0,12693
8043712,1,1,1,10,2024,2,77,8.0,,12698
8043718,1,1,1,10,2024,2,47,5.0,1000000.0,12709
8043721,1,1,1,10,2024,2,38,4.0,,12715
8043722,1,4,1,10,2024,2,11,4.0,,12723
8043723,1,1,1,10,2024,2,62,8.0,1280000.0,12724
8043723,1,3,1,10,2024,1,10,3.0,,12726
8043724,1,1,1,10,2024,1,64,3.0,140000.0,12727
8043726,1,1,1,10,2024,1,32,10.0,850000.0,12732
8043727,1,2,1,10,2024,1,11,1.0,,12734
8043727,1,4,1,10,2024,1,3,1.0,,12736
8043727,1,5,1,10,2024,1,2,,,12737
8043728,1,3,1,10,2024,2,32,8.0,600000.0,12740
8043729,1,1,1,10,2024,1,63,5.0,,12743
8043729,1,2,1,10,2024,2,57,5.0,,12744
8043730,1,1,1,10,2024,2,24,5.0,,12745
8043730,1,2,1,10,2024,1,32,5.0,600000.0,12746
8043731,1,1,1,10,2024,2,48,8.0,600000.0,12748
8043731,1,2,1,10,2024,1,16,5.0,,12749
8043734,1,2,1,10,2024,1,19,4.0,0.0,12753
8043734,1,3,1,10,2024,1,12,3.0,,12754
8043735,1,4,1,10,2024,1,8,3.0,,12758
8043736,1,1,1,10,2024,2,30,4.0,,12760
8043736,1,3,1,10,2024,2,5,2.0,,12762
8043739,1,2,1,10,2024,2,40,10.0,3000000.0,12764
8043740,1,1,1,10,2024,2,41,3.0,,12767
8043741,1,2,1,10,2024,2,24,5.0,,12770
8043744,1,1,1,10,2024,2,52,5.0,400000.0,12777
8043745,1,1,1,10,2024,2,29,9.0,,12780
8043750,1,1,1,10,2024,1,57,5.0,1400000.0,12794
8043750,1,3,1,10,2024,1,21,10.0,,12796
8043750,1,5,1,10,2024,2,15,4.0,,12798
8043751,1,1,1,10,2024,2,45,5.0,,12799
8043752,1,3,1,10,2024,2,19,5.0,,12805
8043753,1,3,1,10,2024,1,1,,,12810
8043754,1,2,1,10,2024,2,64,10.0,3200000.0,12813
8043755,1,1,1,10,2024,2,34,8.0,2200000.0,12814
8043756,1,5,1,10,2024,1,7,3.0,,12820
8043758,1,1,1,10,2024,2,40,5.0,600000.0,12823
8043758,1,3,1,10,2024,2,10,3.0,,12825
8043760,1,2,1,10,2024,2,34,6.0,1496000.0,12829
8043761,1,1,1,10,2024,1,76,5.0,,12831
8043762,1,1,1,10,2024,1,42,10.0,4800000.0,12832
8043762,1,3,1,10,2024,1,9,3.0,,12834
8043762,1,4,1,10,2024,1,5,2.0,,12835
8043764,1,1,1,10,2024,1,46,3.0,1500000.0,12838
8043767,1,3,1,10,2024,1,13,4.0,,12851
8043768,1,1,1,10,2024,2,41,5.0,,12852
8043768,1,3,1,10,2024,2,5,1.0,,12854
8043769,1,2,1,10,2024,2,56,3.0,700000.0,12857
8043771,1,2,1,10,2024,1,16,5.0,,12861
8043772,1,5,1,10,2024,2,3,1.0,,12868
8043773,1,2,1,10,2024,1,40,5.0,,12870
8043774,1,2,1,10,2024,2,13,4.0,,12872
8043775,1,1,1,10,2024,1,76,4.0,,12873
8043776,1,1,1,10,2024,1,29,4.0,,12875
8043776,1,2,1,10,2024,2,25,4.0,,12876
8043778,1,1,1,10,2024,1,63,1.0,,12881
8043780,1,1,1,10,2024,1,57,3.0,900000.0,12883
8043781,1,1,1,10,2024,1,25,5.0,1500000.0,12885
8043783,1,1,1,10,2024,2,66,4.0,,12890
8043784,1,1,1,10,2024,2,36,4.0,,12896
8043784,1,2,1,10,2024,1,29,1.0,1200000.0,12897
8043785,1,2,1,10,2024,1,33,5.0,1000000.0,12901
8043786,1,3,1,10,2024,2,21,8.0,,12904
8043788,1,4,1,10,2024,2,3,1.0,,12912
8043790,1,1,1,10,2024,1,29,3.0,900000.0,12915
8043791,1,3,1,10,2024,1,5,2.0,,12921
8043792,1,1,1,10,2024,1,57,3.0,800000.0,12923
8043792,1,3,1,10,2024,2,25,5.0,,12925
8043792,1,4,1,10,2024,2,22,4.0,400000.0,12926
8043794,1,2,1,10,2024,2,27,10.0,,12930
8043795,1,2,1,10,2024,1,10,3.0,,12933
8043795,1,3,1,10,2024,1,65,4.0,250000.0,12934
8043798,1,2,1,10,2024,2,29,10.0,800000.0,12941
8043800,1,1,1,10,2024,2,34,5.0,740000.0,12944
8043800,1,2,1,10,2024,2,17,5.0,,12945
8043808,1,1,1,10,2024,1,69,10.0,,12959
8043809,1,2,1,10,2024,2,72,1.0,,12965
8043810,1,1,1,10,2024,2,44,5.0,1300000.0,12966
8043812,1,1,1,10,2024,2,69,3.0,,12969
8043812,1,2,1,10,2024,2,48,8.0,1800000.0,12970
8043814,1,1,1,10,2024,2,70,6.0,,12974
8043816,1,1,1,10,2024,1,46,10.0,,12977
8043816,1,3,1,10,2024,2,15,4.0,,12979
8043819,1,2,1,10,2024,2,28,10.0,,12986
8043820,1,1,1,10,2024,1,27,5.0,1000000.0,12987
8043822,1,3,1,10,2024,1,43,5.0,,12990
8043822,1,4,1,10,2024,2,34,11.0,2200000.0,12991
8043827,1,1,1,10,2024,1,79,3.0,,12993
8043828,1,1,1,10,2024,1,71,3.0,,12994
8043829,1,2,1,10,2024,2,65,3.0,,12997
8043831,1,2,1,10,2024,2,21,5.0,,13002
8043832,1,1,1,10,2024,1,67,4.0,300000.0,13003
8043833,1,3,1,10,2024,2,9,3.0,,13006
8043834,1,5,1,10,2024,2,44,8.0,500000.0,13011
8043834,1,7,1,10,2024,2,15,4.0,,13013
8043836,1,3,1,10,2024,1,34,6.0,800000.0,13021
8043837,1,1,1,10,2024,2,71,3.0,,13023
8043841,1,3,1,10,2024,2,8,3.0,,13033
8043842,1,2,1,10,2024,2,24,10.0,,13035
8043848,1,2,1,10,2024,1,41,3.0,1800000.0,13038
8043849,1,1,1,10,2024,1,60,8.0,1400000.0,13040
8043850,1,1,1,10,2024,2,75,3.0,,13043
8043850,1,5,1,10,2024,1,36,8.0,1300000.0,13047
8043851,1,2,1,10,2024,2,42,3.0,1300000.0,13049
8043851,1,4,1,10,2024,2,11,4.0,,13051
8043853,1,3,1,10,2024,1,26,10.0,,13056
8043856,1,2,1,10,2024,2,53,3.0,65000.0,13062
8043858,1,1,1,10,2024,2,78,9.0,,13064
8043861,1,2,1,10,2024,2,24,10.0,1300000.0,13072
8043862,1,2,1,10,2024,1,33,1.0,,13074
8043864,1,3,1,10,2024,1,28,12.0,2500000.0,13078
8043864,1,6,1,10,2024,2,87,4.0,,13081
8043865,1,1,1,10,2024,1,60,12.0,,13082
8043866,1,3,1,10,2024,2,27,10.0,2200000.0,13085
8043869,1,3,1,10,2024,1,17,5.0,,13091
8043871,1,1,1,10,2024,2,70,5.0,,13095
8043872,1,1,1,10,2024,2,100,1.0,,13097
8043872,1,4,1,10,2024,1,59,8.0,1600000.0,13100
8043873,1,3,1,10,2024,2,27,5.0,1300000.0,13103
8043874,1,2,1,10,2024,1,20,8.0,,13108
8043875,1,2,1,10,2024,2,11,3.0,,13112
8043876,1,4,1,10,2024,1,15,4.0,,13117
8043878,1,2,1,10,2024,2,19,5.0,,13123
8043879,1,4,1,10,2024,2,55,3.0,,13128
8043880,1,1,1,10,2024,2,73,3.0,,13129
8043881,1,1,1,10,2024,1,57,8.0,1300000.0,13130
8043884,1,1,1,10,2024,1,66,12.0,,13136
8043884,1,3,1,10,2024,1,25,10.0,3200000.0,13138
8043885,1,3,1,10,2024,1,54,10.0,,13141
8043886,1,1,1,10,2024,1,62,3.0,200000.0,13143
8043887,1,1,1,10,2024,2,60,1.0,,13145
8043888,1,3,1,10,2024,1,6,3.0,,13148
8043890,1,3,1,10,2024,1,0,,,13153
8043891,1,1,1,10,2024,1,62,4.0,1400000.0,13154
8043891,1,2,1,10,2024,2,54,8.0,,13155
8043892,1,2,1,10,2024,2,55,6.0,,13157
8043894,1,1,1,10,2024,1,59,11.0,3000000.0,13159
8043895,1,2,1,10,2024,2,46,11.0,,13161
8043897,1,1,1,10,2024,2,34,11.0,10000000.0,13166
8043898,1,1,1,10,2024,1,59,11.0,2000000.0,13167
8043899,1,1,1,10,2024,2,55,12.0,3900000.0,13169
8043900,1,4,1,10,2024,1,0,,,13173
8043901,1,1,1,10,2024,1,52,5.0,,13174
8043902,1,1,1,10,2024,2,44,11.0,,13178
8043903,1,2,1,10,2024,1,69,8.0,,13181
8043904,1,1,1,10,2024,1,55,5.0,,13182
8043904,1,4,1,10,2024,1,22,10.0,1300000.0,13185
8043905,1,1,1,10,2024,1,34,10.0,900000.0,13186
8043909,1,1,1,10,2024,2,38,10.0,800000.0,13193
8043909,1,2,1,10,2024,2,15,5.0,,13194
8043909,1,5,1,10,2024,2,57,5.0,,13197
8043911,1,1,1,10,2024,1,50,10.0,2600000.0,13201
8043912,1,1,1,10,2024,1,71,3.0,,13204
8043913,1,1,1,10,2024,1,77,5.0,,13206
8043913,1,2,1,10,2024,2,72,10.0,,13207
8043915,1,2,1,10,2024,2,26,8.0,,13211
8043919,1,3,1,10,2024,1,11,3.0,,13221
8043920,1,2,1,10,2024,2,77,3.0,,13223
8043922,1,1,1,10,2024,2,54,3.0,,13226
8043923,1,2,1,10,2024,1,39,4.0,2000000.0,13230
8043924,1,1,1,10,2024,1,34,10.0,4000000.0,13232
8043925,1,1,1,10,2024,1,33,5.0,2000000.0,13236
8043926,1,2,1,10,2024,2,18,10.0,,13240
8043927,1,4,1,10,2024,2,17,10.0,,13244
8043928,1,5,1,10,2024,2,71,6.0,,13249
8043928,1,6,1,10,2024,1,43,5.0,,13250
8043931,1,1,1,10,2024,2,87,3.0,,13253
8043932,1,1,1,10,2024,1,48,5.0,4000000.0,13254
8043937,1,1,1,10,2024,2,49,3.0,,13259
8043937,1,2,1,10,2024,1,22,8.0,175000.0,13260
8043938,1,1,1,10,2024,1,58,3.0,1000000.0,13261
8043939,1,1,1,10,2024,1,67,3.0,400000.0,13263
8043940,1,1,1,10,2024,2,81,1.0,20000.0,13264
8043941,1,1,1,10,2024,1,33,3.0,400000.0,13266
8043941,1,3,1,10,2024,1,12,4.0,,13268
8043941,1,4,1,10,2024,2,6,3.0,,13269
8043944,1,4,1,10,2024,2,11,3.0,,13282
8043944,1,5,1,10,2024,1,26,1.0,350000.0,13283
8043945,1,1,1,10,2024,2,53,5.0,700000.0,13288
8043946,1,3,1,10,2024,1,9,3.0,,13294
8043946,1,4,1,10,2024,1,6,3.0,,13295
8043948,1,1,1,10,2024,1,34,9.0,1100000.0,13297
8043948,1,3,1,10,2024,2,0,,,13299
8043949,1,1,1,10,2024,1,33,5.0,1300000.0,13300
8043949,1,4,1,10,2024,2,18,7.0,,13303
8043950,1,1,1,10,2024,1,32,4.0,1000000.0,13304
8043955,1,1,1,10,2024,1,26,3.0,850000.0,13314
8043955,1,3,1,10,2024,1,12,3.0,,13316
8043956,1,6,1,10,2024,1,7,3.0,,13324
8043957,1,1,1,10,2024,1,59,3.0,850000.0,13326
8043958,1,1,1,10,2024,2,33,8.0,1300000.0,13330
8043958,1,3,1,10,2024,1,18,10.0,,13332
8043958,1,4,1,10,2024,2,9,4.0,,13333
8043959,1,2,1,10,2024,2,55,5.0,,13335
8043959,1,4,1,10,2024,2,20,5.0,,13337
8043960,1,1,1,10,2024,2,55,3.0,1200000.0,13338
8043960,1,3,1,10,2024,1,18,9.0,,13340
8043961,1,4,1,10,2024,1,13,4.0,,13344
8043961,1,5,1,10,2024,2,7,3.0,,13345
8043962,1,3,1,10,2024,2,5,2.0,,13350
8043963,1,2,1,10,2024,1,33,10.0,500000.0,13352
8043963,1,3,1,10,2024,1,18,5.0,,13353
8043965,1,3,1,10,2024,2,6,2.0,,13358
8043969,1,2,1,10,2024,2,63,3.0,600000.0,13364
8043970,1,1,1,10,2024,2,57,5.0,1300000.0,13365
8043971,1,2,1,10,2024,1,29,10.0,1300000.0,13367
8043972,1,4,1,10,2024,1,4,2.0,,13371
8043976,1,2,1,10,2024,2,16,6.0,,13373
8043982,1,4,1,10,2024,1,10,3.0,,13381
8043983,1,4,1,10,2024,2,25,4.0,,13386
8043990,1,2,1,10,2024,2,47,10.0,1300000.0,13393
8043990,1,3,1,10,2024,1,16,5.0,,13394
8043996,1,1,1,10,2024,1,43,3.0,1920000.0,13406
8043998,1,1,1,10,2024,2,39,5.0,1000000.0,13409
8043998,1,3,1,10,2024,2,16,5.0,,13411
8043999,1,3,1,10,2024,1,15,5.0,,13415
8044002,1,1,1,10,2024,2,48,11.0,,13416
8044002,1,3,1,10,2024,2,25,7.0,700000.0,13418
8044004,1,1,1,10,2024,1,30,8.0,1300000.0,13420
8044004,1,2,1,10,2024,2,56,4.0,,13421
8044006,1,1,1,10,2024,1,36,8.0,1300000.0,13424
8044006,1,2,1,10,2024,2,37,10.0,,13425
8044006,1,3,1,10,2024,1,15,4.0,,13426
8044006,1,4,1,10,2024,1,10,3.0,,13427
8044007,1,2,1,10,2024,2,66,5.0,,13430
8044008,1,2,1,10,2024,1,57,4.0,700000.0,13434
8044012,1,1,1,10,2024,2,36,9.0,1300000.0,13440
8044012,1,3,1,10,2024,2,16,5.0,,13442
8044013,1,3,1,10,2024,2,15,4.0,,13446
8044014,1,1,1,10,2024,2,25,6.0,,13447
8044014,1,2,1,10,2024,2,5,2.0,,13448
8044014,1,3,1,10,2024,2,10,4.0,,13449
8044014,1,4,1,10,2024,2,25,5.0,,13450
8044016,1,4,1,10,2024,1,23,10.0,3600000.0,13455
8044016,2,1,2,10,2024,2,29,9.0,2000000.0,13456
8044016,2,3,2,10,2024,2,8,3.0,,13458
8044021,1,1,1,10,2024,2,44,8.0,1300000.0,13460
8044024,1,2,1,10,2024,1,48,4.0,,13466
8044024,1,5,1,10,2024,2,0,,,13469
8044025,1,5,1,10,2024,2,19,6.0,,13474
8044026,1,1,1,10,2024,2,61,3.0,,13475
8044027,1,3,1,10,2024,2,27,5.0,1300000.0,13480
8044028,1,2,1,10,2024,2,11,4.0,,13483
8044029,1,1,1,10,2024,1,34,9.0,,13484
8044037,1,4,1,10,2024,2,18,8.0,,13489
8044038,1,1,1,10,2024,1,44,8.0,3000000.0,13490
8044039,1,3,1,10,2024,1,18,5.0,50000.0,13494
8044040,1,2,1,10,2024,2,63,3.0,,13496
8044045,1,4,1,10,2024,2,35,9.0,2500000.0,13508
8044046,1,1,1,10,2024,1,59,5.0,6000000.0,13510
8044048,1,3,1,10,2024,1,19,5.0,,13517
8044051,1,1,1,10,2024,2,73,1.0,,13524
8044053,1,1,1,10,2024,1,60,3.0,1000000.0,13528
8044053,1,4,1,10,2024,2,1,,,13531
8044054,1,2,1,10,2024,1,40,3.0,1150000.0,13534
8044055,1,2,1,10,2024,2,63,9.0,,13538
8044056,1,2,1,10,2024,2,23,5.0,,13541
8044056,1,4,1,10,2024,2,3,1.0,,13543
8044060,1,1,1,10,2024,2,33,5.0,600000.0,13551
8044060,1,2,1,10,2024,1,37,4.0,700000.0,13552
8044061,1,1,1,10,2024,1,59,4.0,1300000.0,13553
8044061,1,2,1,10,2024,2,51,4.0,,13554
8044064,1,2,1,10,2024,2,23,5.0,1500000.0,13560
8044067,1,2,1,10,2024,2,35,4.0,,13563
8044067,1,4,1,10,2024,2,1,,,13565
8044067,1,7,1,10,2024,2,9,3.0,,13568
8044068,1,2,1,10,2024,1,23,5.0,,13570
8044068,1,3,1,10,2024,1,22,4.0,2500000.0,13571
8044069,1,1,1,10,2024,1,59,3.0,,13577
8044069,1,3,1,10,2024,1,30,3.0,,13579
8044070,1,2,1,10,2024,1,14,4.0,,13581
8044070,1,3,1,10,2024,1,11,4.0,,13582
8044071,1,1,1,10,2024,1,77,3.0,1200000.0,13584
8044071,1,3,1,10,2024,1,22,5.0,,13586
8044072,1,1,1,10,2024,2,68,3.0,280000.0,13587
8044072,1,2,1,10,2024,2,26,5.0,600000.0,13588
8044075,1,3,1,10,2024,1,32,10.0,3900000.0,13601
8044076,1,4,1,10,2024,2,86,1.0,,13605
8044077,1,1,1,10,2024,2,57,4.0,900000.0,13606
8044078,1,3,1,10,2024,1,17,4.0,,13610
8044079,1,3,1,10,2024,1,25,5.0,1000000.0,13613
8044081,1,2,1,10,2024,2,24,10.0,,13615
8044087,1,2,1,10,2024,1,21,10.0,2400000.0,13629
8044087,1,3,1,10,2024,1,12,4.0,,13630
8044087,1,4,1,10,2024,1,12,3.0,,13631
8044089,1,1,1,10,2024,1,36,10.0,1800000.0,13633
8044089,1,2,1,10,2024,2,41,8.0,1500000.0,13634
8044089,1,4,1,10,2024,1,2,,,13636
8044090,1,2,1,10,2024,2,55,9.0,1600000.0,13638
8044092,1,2,1,10,2024,2,8,3.0,,13643
8044096,1,2,1,10,2024,2,42,9.0,3500000.0,13651
8044096,1,3,1,10,2024,1,8,3.0,,13652
8044107,1,1,1,10,2024,2,28,8.0,1350000.0,13663
8044108,1,2,1,10,2024,2,42,10.0,2600000.0,13665
8044109,1,2,1,10,2024,1,52,8.0,1200000.0,13667
8044114,1,1,1,10,2024,1,47,5.0,1300000.0,13676
8044119,1,1,1,10,2024,1,68,4.0,2400000.0,13679
8044120,1,2,1,10,2024,1,8,3.0,,13683
8044120,1,3,1,10,2024,1,3,1.0,,13684
8044122,1,2,1,10,2024,2,63,5.0,,13689
8044122,1,3,1,10,2024,2,13,4.0,,13690
8044127,1,1,1,10,2024,1,26,6.0,1400000.0,13700
8044127,1,2,1,10,2024,1,23,6.0,1300000.0,13701
8044129,1,1,1,10,2024,2,57,8.0,2000000.0,13703
8044130,1,1,1,10,2024,2,80,3.0,,13705
8044132,1,1,1,10,2024,1,50,3.0,,13711
8044133,1,2,1,10,2024,1,55,4.0,1300000.0,13713
8044134,1,4,1,10,2024,1,9,1.0,,13719
8044135,1,1,1,10,2024,2,59,8.0,1500000.0,13721
8044136,1,3,1,10,2024,2,67,3.0,,13725
8044138,1,1,1,10,2024,1,34,5.0,3000000.0,13732
8044138,1,2,1,10,2024,2,35,4.0,,13733
8044138,1,3,1,10,2024,2,13,4.0,,13734
8044139,1,1,1,10,2024,1,48,4.0,,13736
8044141,1,2,1,10,2024,1,28,6.0,2300000.0,13740
8044141,1,3,1,10,2024,2,5,1.0,,13741
8044144,1,1,1,10,2024,2,42,5.0,600000.0,13747
8044144,1,3,1,10,2024,2,6,3.0,,13749
8044147,1,2,1,10,2024,2,33,10.0,,13756
8044147,1,4,1,10,2024,2,2,,,13758
8044148,1,3,1,10,2024,2,60,10.0,4000000.0,13761
8044149,1,1,1,10,2024,2,37,8.0,1600000.0,13762
8044151,1,1,1,10,2024,2,59,4.0,1300000.0,13766
8044152,1,2,1,10,2024,2,18,6.0,,13769
8044155,1,2,1,10,2024,2,42,5.0,1462000.0,13775
8044155,1,3,1,10,2024,1,19,8.0,1600000.0,13776
8044156,1,1,1,10,2024,1,53,5.0,1400000.0,13778
8044156,1,3,1,10,2024,1,24,5.0,,13780
8044156,1,5,1,10,2024,2,25,9.0,2000000.0,13782
8044160,1,2,1,10,2024,2,6,3.0,,13787
8044160,1,4,1,10,2024,1,30,4.0,700000.0,13789
8044161,1,3,1,10,2024,2,10,3.0,,13792
8044168,1,1,1,10,2024,1,27,9.0,1900000.0,13810
8044169,1,1,1,10,2024,2,54,10.0,1800000.0,13811
8044172,1,1,1,10,2024,2,51,5.0,1400000.0,13815
8044172,1,2,1,10,2024,1,17,6.0,,13816
8044173,1,2,1,10,2024,2,37,4.0,,13819
8044173,2,3,2,10,2024,1,7,3.0,,13823
8044174,1,1,1,10,2024,1,35,4.0,,13825
8044175,1,1,1,10,2024,2,57,5.0,2200000.0,13826
8044177,1,1,1,10,2024,2,62,5.0,1462000.0,13830
8044179,1,2,1,10,2024,2,25,8.0,,13833
8044180,1,1,1,10,2024,1,46,6.0,2400000.0,13837
8044182,1,1,1,10,2024,1,70,5.0,1600000.0,13840
8044187,1,1,1,10,2024,1,51,8.0,1750000.0,13846
8044187,1,2,1,10,2024,2,45,4.0,,13847
8044188,1,2,1,10,2024,2,35,8.0,2500000.0,13850
8044188,1,3,1,10,2024,2,13,4.0,,13851
8044188,1,4,1,10,2024,2,8,3.0,,13852
8044190,1,1,1,10,2024,1,26,5.0,1700000.0,13856
8044192,1,1,1,10,2024,1,28,8.0,2460000.0,13858
8044194,1,2,1,10,2024,2,31,9.0,2800000.0,13862
8044195,1,2,1,10,2024,2,12,4.0,,13864
8044199,1,1,1,10,2024,1,67,3.0,200000.0,13870
8044199,1,2,1,10,2024,2,59,3.0,200000.0,13871
8044200,1,1,1,10,2024,1,31,5.0,1100000.0,13873
8044200,1,2,1,10,2024,2,37,5.0,,13874
8044200,1,3,1,10,2024,1,8,3.0,,13875
8044202,1,1,1,10,2024,2,25,9.0,,13878
8044202,1,3,1,10,2024,1,6,3.0,,13880
8044202,1,4,1,10,2024,1,30,8.0,100000.0,13881
8044203,1,1,1,10,2024,2,57,5.0,2600000.0,13882
8044204,1,1,1,10,2024,1,28,11.0,7200000.0,13884
8044205,1,3,1,10,2024,1,14,4.0,,13887
8044205,1,4,1,10,2024,1,4,2.0,,13888
8044208,1,1,1,10,2024,1,54,3.0,700000.0,13893
8044209,1,2,1,10,2024,1,43,5.0,2400000.0,13895
8044209,1,4,1,10,2024,2,2,,,13897
8044210,1,1,1,10,2024,1,77,5.0,,13898
8044214,1,1,1,10,2024,1,37,9.0,3400000.0,13903
8044232,1,1,1,10,2024,2,33,5.0,,13911
8044232,1,3,1,10,2024,1,14,4.0,,13913
8044232,1,4,1,10,2024,1,12,4.0,,13914
8044233,1,1,1,10,2024,1,37,3.0,750000.0,13916
8044234,1,1,1,10,2024,2,36,5.0,720000.0,13917
8044235,1,1,1,10,2024,1,60,1.0,500000.0,13920
8044235,1,3,1,10,2024,1,36,4.0,350000.0,13922
8044236,1,1,1,10,2024,2,29,5.0,,13923
