directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8450661,1,4,1,10,2025,2,19,4.0,,34313
8450662,1,2,1,10,2025,2,3,1.0,,34316
8450663,1,2,1,10,2025,1,48,4.0,550000.0,34319
8450665,1,3,1,10,2025,2,13,4.0,,34324
8450673,1,1,1,10,2025,2,39,5.0,,34340
8450674,1,1,1,10,2025,2,43,12.0,3600000.0,34343
8450675,1,3,1,10,2025,1,22,5.0,500000.0,34346
8450676,1,1,1,10,2025,1,60,5.0,820000.0,34347
8450678,1,1,1,10,2025,1,64,3.0,1300000.0,34352
8450679,1,2,1,10,2025,2,7,3.0,,34354
8450679,1,3,1,10,2025,1,24,5.0,800000.0,34355
8450681,1,2,1,10,2025,2,52,5.0,,34361
8450684,1,1,1,10,2025,2,53,4.0,1000000.0,34369
8450684,1,2,1,10,2025,1,19,9.0,,34370
8450686,1,3,1,10,2025,1,24,5.0,,34377
8450698,1,2,1,10,2025,1,55,3.0,400000.0,34383
8450699,1,1,1,10,2025,2,29,10.0,2000000.0,34384
8450699,1,4,1,10,2025,2,18,5.0,,34387
8450700,1,1,1,10,2025,2,27,5.0,,34388
8450700,1,2,1,10,2025,1,35,3.0,260000.0,34389
8450701,1,1,1,10,2025,1,31,5.0,1200000.0,34392
8450701,1,2,1,10,2025,2,22,5.0,,34393
8450702,1,3,1,10,2025,2,18,9.0,,34399
8450704,1,2,1,10,2025,2,56,9.0,,34405
8450705,1,1,1,10,2025,2,73,1.0,,34406
8450706,1,2,1,10,2025,2,10,3.0,,34408
8450707,1,2,1,10,2025,2,11,4.0,,34410
8450708,1,1,1,10,2025,2,75,3.0,,34413
8450710,1,1,1,10,2025,2,53,12.0,15630000.0,34415
8450711,1,2,1,10,2025,2,32,7.0,1600000.0,34418
8450711,1,3,1,10,2025,1,9,3.0,,34419
8450711,1,5,1,10,2025,1,20,8.0,1200000.0,34421
8450712,1,2,1,10,2025,2,20,9.0,,34423
8450714,1,1,1,10,2025,1,64,5.0,5500000.0,34427
8450715,1,2,1,10,2025,2,66,5.0,,34429
8450715,1,3,1,10,2025,1,37,5.0,900000.0,34430
8450716,1,1,1,10,2025,1,53,5.0,1500000.0,34431
8450717,1,1,1,10,2025,2,44,5.0,,34435
8450719,1,1,1,10,2025,2,64,3.0,500000.0,34441
8450722,1,2,1,10,2025,2,44,5.0,1400000.0,34447
8450723,1,1,1,10,2025,2,65,3.0,63000.0,34449
8450725,1,1,1,10,2025,2,74,3.0,,34455
8450726,1,2,1,10,2025,1,20,10.0,400000.0,34457
8450729,1,1,1,10,2025,1,69,5.0,,34461
8450729,1,2,1,10,2025,2,67,6.0,,34462
8450731,1,2,1,10,2025,2,51,5.0,2000000.0,34465
8450731,1,3,1,10,2025,2,23,9.0,2120000.0,34466
8450734,1,1,1,10,2025,2,40,4.0,1400000.0,34471
8450735,1,3,1,10,2025,1,65,1.0,,34476
8450736,1,3,1,10,2025,2,67,3.0,,34480
8450739,1,1,1,10,2025,1,61,11.0,,34483
8450740,1,1,1,10,2025,1,77,12.0,,34485
8450740,1,2,1,10,2025,2,74,9.0,,34486
8450741,1,1,1,10,2025,1,30,8.0,,34487
8450746,1,2,1,10,2025,1,22,5.0,,34495
8450746,1,3,1,10,2025,1,20,5.0,,34496
8450747,1,4,1,10,2025,2,9,3.0,,34501
8450748,1,3,1,10,2025,1,17,4.0,1500000.0,34504
8450748,1,6,1,10,2025,1,5,1.0,,34507
8450748,1,8,1,10,2025,1,7,3.0,,34509
8450751,1,1,1,10,2025,1,27,5.0,1000000.0,34516
8450754,1,2,1,10,2025,1,61,4.0,2847000.0,34523
8450755,1,2,1,10,2025,1,44,5.0,1200000.0,34525
8450755,1,5,1,10,2025,1,4,1.0,,34528
8450756,1,3,1,10,2025,2,20,10.0,510000.0,34531
8450757,1,2,1,10,2025,1,34,3.0,1423500.0,34533
8450757,1,3,1,10,2025,2,7,3.0,,34534
8450759,1,2,1,10,2025,1,29,4.0,,34539
8450762,1,1,1,10,2025,1,38,10.0,5000000.0,34544
8450766,1,1,1,10,2025,1,74,4.0,2100000.0,34551
8450770,1,3,1,10,2025,1,2,,,34557
8450772,1,1,1,10,2025,1,53,10.0,,34559
8450775,1,2,1,10,2025,1,64,3.0,,34567
8450776,1,2,1,10,2025,2,60,5.0,,34569
8450777,1,1,1,10,2025,1,75,3.0,,34570
8450777,1,2,1,10,2025,2,62,3.0,,34571
8450778,1,1,1,10,2025,2,35,5.0,2100000.0,34572
8450778,1,3,1,10,2025,2,15,5.0,,34574
8450779,1,2,1,10,2025,2,55,5.0,,34576
8450781,1,1,1,10,2025,1,51,5.0,1600000.0,34578
8450781,1,2,1,10,2025,2,51,3.0,1600000.0,34579
8450782,1,1,1,10,2025,1,54,4.0,800000.0,34580
8450786,1,1,1,10,2025,1,73,3.0,,34584
8450786,1,2,1,10,2025,2,78,3.0,,34585
8450788,1,3,1,10,2025,1,5,3.0,,34590
8450788,1,6,1,10,2025,2,57,3.0,,34593
8450789,1,2,1,10,2025,2,48,4.0,,34598
8450789,1,5,1,10,2025,2,22,8.0,2200000.0,34601
8450790,1,2,1,10,2025,2,39,8.0,,34604
8450791,1,1,1,10,2025,1,42,5.0,2400000.0,34606
8450791,1,4,1,10,2025,1,22,8.0,2400000.0,34609
8450793,1,1,1,10,2025,1,50,5.0,1000000.0,34612
8450797,1,2,1,10,2025,2,63,4.0,,34618
8450799,1,1,1,10,2025,2,57,5.0,1700000.0,34621
8450799,1,4,1,10,2025,2,8,3.0,,34624
8450802,1,2,1,10,2025,1,34,4.0,1200000.0,34628
8450803,1,1,1,10,2025,1,53,5.0,1500000.0,34631
8450803,1,2,1,10,2025,2,52,5.0,,34632
8450804,1,1,1,10,2025,2,39,8.0,,34634
8450804,1,2,1,10,2025,1,16,4.0,,34635
8450807,1,1,1,10,2025,1,37,5.0,1623500.0,34640
8450809,1,2,1,10,2025,1,33,5.0,1000000.0,34646
8450810,1,1,1,10,2025,2,40,7.0,4000000.0,34648
8450811,1,2,1,10,2025,1,49,8.0,3000000.0,34651
8450812,1,1,1,10,2025,1,26,10.0,3000000.0,34652
8450814,1,1,1,10,2025,1,38,5.0,2500000.0,34654
8450816,1,2,1,10,2025,1,28,10.0,,34659
8450816,1,3,1,10,2025,2,6,3.0,,34660
8450816,1,4,1,10,2025,2,1,,,34661
8450818,1,2,1,10,2025,2,64,3.0,,34664
8450820,1,1,1,10,2025,2,29,5.0,1000000.0,34666
8450825,1,1,1,10,2025,1,68,3.0,800000.0,34677
8450827,1,1,1,10,2025,1,31,10.0,4070000.0,34682
8450828,1,1,1,10,2025,2,45,5.0,2000000.0,34683
8450828,1,2,1,10,2025,2,19,9.0,,34684
8450829,1,1,1,10,2025,1,77,3.0,,34685
8450829,1,4,1,10,2025,2,18,5.0,,34688
8450831,1,4,1,10,2025,1,17,4.0,,34694
8450832,1,2,1,10,2025,2,54,3.0,,34696
8450833,1,2,1,10,2025,1,59,3.0,700000.0,34700
8450833,1,4,1,10,2025,2,29,5.0,,34702
8450833,1,5,1,10,2025,1,4,1.0,,34703
8450833,1,6,1,10,2025,1,2,,,34704
8450834,1,1,1,10,2025,1,30,4.0,1400000.0,34705
8450835,1,1,1,10,2025,2,32,5.0,1000000.0,34709
8450835,1,2,1,10,2025,1,29,5.0,1423500.0,34710
8450835,1,3,1,10,2025,1,14,4.0,,34711
8450835,1,4,1,10,2025,1,1,,,34712
8450837,1,2,1,10,2025,2,48,3.0,,34717
8450837,1,3,1,10,2025,2,31,8.0,1000000.0,34718
8450839,1,2,1,10,2025,2,12,4.0,,34724
8450843,1,1,1,10,2025,1,52,4.0,240000.0,34734
8450843,1,3,1,10,2025,1,19,5.0,300000.0,34736
8450844,1,1,1,10,2025,2,55,3.0,1540000.0,34737
8450845,1,1,1,10,2025,2,30,10.0,,34738
8450846,1,1,1,10,2025,1,76,1.0,,34740
8450847,1,3,1,10,2025,2,37,10.0,,34743
8450848,1,4,1,10,2025,1,10,3.0,,34747
8450851,1,1,1,10,2025,2,63,3.0,150000.0,34755
8450854,1,1,1,10,2025,2,42,8.0,1850000.0,34758
8450857,1,1,1,10,2025,2,34,3.0,900000.0,34763
8450859,1,1,1,10,2025,2,67,3.0,,34767
8450859,1,3,1,10,2025,1,14,4.0,,34769
8450860,1,3,1,10,2025,1,4,1.0,,34772
8450864,1,3,1,10,2025,1,39,5.0,900000.0,34779
8450864,1,8,1,10,2025,1,34,5.0,700000.0,34784
8450864,1,9,1,10,2025,2,6,2.0,,34785
8450864,1,10,1,10,2025,1,1,,,34786
8450866,1,1,1,10,2025,1,77,3.0,,34788
8450869,1,2,1,10,2025,1,64,8.0,2200000.0,34795
8450872,1,1,1,10,2025,1,48,3.0,800000.0,34798
8450872,1,5,1,10,2025,2,30,8.0,,34802
8450882,1,1,1,10,2025,2,61,4.0,,34810
8450883,1,3,1,10,2025,2,40,10.0,2500000.0,34814
8450883,1,4,1,10,2025,2,38,10.0,,34815
8450883,1,5,1,10,2025,2,14,4.0,,34816
8450885,1,2,1,10,2025,1,16,4.0,,34818
8450886,1,1,1,10,2025,1,72,11.0,,34821
8450887,1,4,1,10,2025,2,94,3.0,,34827
8450888,1,1,1,10,2025,1,59,10.0,5000000.0,34828
8450890,1,1,1,10,2025,1,35,5.0,2000000.0,34830
8450890,1,2,1,10,2025,2,36,5.0,2000000.0,34831
8450893,1,1,1,10,2025,1,46,11.0,6000000.0,34834
8450894,1,1,1,10,2025,2,67,8.0,2200000.0,34837
8450897,1,1,1,10,2025,2,60,8.0,,34841
8450899,1,3,1,10,2025,2,8,3.0,,34847
8450899,1,5,1,10,2025,1,2,,,34849
8450900,1,1,1,10,2025,2,62,5.0,,34850
8450902,1,2,1,10,2025,2,20,4.0,,34858
8450902,1,3,1,10,2025,1,3,2.0,,34859
8450903,1,1,1,10,2025,1,55,3.0,700000.0,34860
8450905,1,2,1,10,2025,1,61,1.0,,34862
8450906,1,2,1,10,2025,2,18,4.0,,34864
8450907,1,2,1,10,2025,2,19,5.0,120000.0,34867
8450908,1,2,1,10,2025,2,71,3.0,220000.0,34871
8450909,1,1,1,10,2025,2,55,1.0,,34873
8450911,1,1,1,10,2025,2,53,1.0,200000.0,34879
8450911,1,4,1,10,2025,2,23,4.0,,34882
8450911,1,5,1,10,2025,1,17,3.0,,34883
8450915,1,3,1,10,2025,2,96,1.0,,34894
8450916,1,1,1,10,2025,2,42,1.0,,34895
8450916,1,2,1,10,2025,2,17,4.0,,34896
8450916,1,3,1,10,2025,2,5,1.0,,34897
8450917,1,2,1,10,2025,1,41,3.0,800000.0,34899
8450917,1,4,1,10,2025,1,11,3.0,,34901
8450922,1,1,1,10,2025,2,20,4.0,100000.0,34916
8450923,1,1,1,10,2025,2,43,1.0,,34918
8450923,1,2,1,10,2025,1,37,1.0,,34919
8450923,1,5,1,10,2025,2,2,,,34922
8450924,1,1,1,10,2025,2,37,1.0,400000.0,34923
8450925,1,4,1,10,2025,2,15,4.0,,34929
8450926,1,1,1,10,2025,1,36,4.0,,34934
8450926,1,3,1,10,2025,2,7,3.0,,34936
8450926,1,4,1,10,2025,1,6,3.0,,34937
8450927,1,10,1,10,2025,1,10,3.0,,34948
8450927,1,12,1,10,2025,1,4,1.0,,34950
8450928,1,2,1,10,2025,1,8,3.0,,34952
8450928,1,3,1,10,2025,2,12,3.0,,34953
8450930,1,1,1,10,2025,1,55,1.0,100000.0,34956
8450930,1,7,1,10,2025,1,8,3.0,,34962
8450931,1,1,1,10,2025,1,21,5.0,,34963
8450931,1,2,1,10,2025,2,21,5.0,30000.0,34964
8450932,1,1,1,10,2025,2,47,1.0,,34965
8450933,1,1,1,10,2025,2,74,1.0,,34967
8450933,1,2,1,10,2025,1,9,3.0,,34968
8450934,1,3,1,10,2025,2,4,1.0,,34971
8450934,1,4,1,10,2025,2,2,,,34972
8450935,1,1,1,10,2025,1,64,1.0,,34973
8450935,1,2,1,10,2025,2,26,5.0,,34974
8450935,1,4,1,10,2025,1,1,,,34976
8450938,1,4,1,10,2025,1,13,4.0,,34985
8450939,1,2,1,10,2025,1,2,,,34990
8450942,1,1,1,10,2025,2,36,3.0,,34996
8450942,1,2,1,10,2025,1,38,1.0,800000.0,34997
8450942,1,3,1,10,2025,1,7,3.0,,34998
8450943,1,5,1,10,2025,2,70,1.0,,35004
8450945,1,1,1,10,2025,2,61,1.0,,35005
8450945,1,2,1,10,2025,2,28,4.0,,35006
8450946,1,1,1,10,2025,1,69,1.0,,35007
8450947,1,1,1,10,2025,2,46,3.0,350000.0,35009
8450947,1,3,1,10,2025,2,19,7.0,,35011
8450947,1,5,1,10,2025,2,4,1.0,,35013
8450950,1,2,1,10,2025,1,32,3.0,700000.0,35015
8450950,1,3,1,10,2025,1,17,4.0,,35016
8450950,1,6,1,10,2025,1,10,3.0,,35019
8450950,1,7,1,10,2025,2,6,3.0,,35020
8450957,1,2,1,10,2025,1,29,5.0,600000.0,35027
8450957,1,3,1,10,2025,2,13,4.0,,35028
8450957,1,4,1,10,2025,2,4,2.0,,35029
8450964,1,2,1,10,2025,2,61,3.0,,35045
8450968,1,1,1,10,2025,1,85,1.0,,35046
8450968,1,3,1,10,2025,2,34,5.0,750000.0,35048
8450969,1,2,1,10,2025,1,32,5.0,700000.0,35052
8450970,1,5,1,10,2025,1,9,3.0,,35057
8450972,1,1,1,10,2025,1,49,3.0,700000.0,35061
8450973,1,3,1,10,2025,1,33,5.0,2300000.0,35066
8450975,1,1,1,10,2025,1,94,1.0,,35072
8450975,1,5,1,10,2025,2,14,4.0,,35076
8450976,1,1,1,10,2025,1,76,3.0,450000.0,35078
8450976,1,2,1,10,2025,2,70,3.0,112500.0,35079
8450976,1,5,1,10,2025,2,35,5.0,600000.0,35082
8450976,1,7,1,10,2025,1,12,4.0,,35084
8450977,1,1,1,10,2025,1,44,5.0,900000.0,35085
8450979,1,1,1,10,2025,1,53,5.0,1300000.0,35089
8450979,1,4,1,10,2025,2,16,5.0,,35092
8450979,1,5,1,10,2025,1,16,4.0,,35093
8450980,1,1,1,10,2025,1,50,5.0,,35094
8450980,1,2,1,10,2025,2,47,5.0,,35095
8450982,1,10,1,10,2025,2,15,4.0,,35108
8450984,1,4,1,10,2025,2,24,10.0,,35116
8450985,1,1,1,10,2025,1,70,5.0,1300000.0,35117
8450985,1,2,1,10,2025,1,63,5.0,250000.0,35118
8450988,1,1,1,10,2025,2,38,4.0,,35125
8450989,1,4,1,10,2025,1,2,,,35130
8450990,1,3,1,10,2025,2,20,5.0,420000.0,35133
8450991,1,3,1,10,2025,1,18,5.0,900000.0,35138
8450992,1,2,1,10,2025,1,59,3.0,300000.0,35141
8450995,1,2,1,10,2025,2,35,10.0,,35146
8450995,1,3,1,10,2025,1,13,4.0,,35147
8450995,1,4,1,10,2025,1,6,3.0,,35148
8450996,1,1,1,10,2025,1,53,3.0,1100000.0,35149
8450999,1,2,1,10,2025,2,64,1.0,50000.0,35152
8451005,1,3,1,10,2025,1,14,4.0,,35158
8451010,1,1,1,10,2025,2,78,4.0,,35168
8451011,1,2,1,10,2025,2,18,8.0,,35170
8451015,1,1,1,10,2025,1,73,3.0,1500000.0,35178
8451027,1,3,1,10,2025,2,18,4.0,,35198
8451027,1,5,1,10,2025,1,15,3.0,,35200
8451027,1,6,1,10,2025,1,19,3.0,800000.0,35201
8451028,1,2,1,10,2025,1,87,1.0,,35203
8451029,1,2,1,10,2025,2,96,3.0,,35205
8451030,1,3,1,10,2025,1,40,5.0,2050000.0,35208
8451032,1,1,1,10,2025,1,50,3.0,600000.0,35211
8451032,1,2,1,10,2025,2,64,3.0,,35212
8451033,1,1,1,10,2025,1,83,3.0,,35213
8451033,1,2,1,10,2025,2,86,3.0,,35214
8451035,1,2,1,10,2025,2,69,3.0,,35218
8451036,1,1,1,10,2025,2,89,3.0,,35220
8451036,1,2,1,10,2025,1,64,3.0,500000.0,35221
8451040,1,2,1,10,2025,1,64,3.0,300000.0,35229
8451041,1,1,1,10,2025,2,65,3.0,1200000.0,35230
8451041,1,2,1,10,2025,1,28,10.0,,35231
8451042,1,1,1,10,2025,2,74,1.0,,35232
8451046,1,1,1,10,2025,1,81,1.0,,35241
8451047,1,2,1,10,2025,1,27,8.0,2900000.0,35245
8451047,1,3,1,10,2025,1,1,,,35246
8451048,1,1,1,10,2025,1,43,5.0,1423500.0,35247
8451052,1,4,1,10,2025,2,0,,,35257
8451053,1,2,1,10,2025,2,58,3.0,,35259
8451054,1,1,1,10,2025,1,33,6.0,2700000.0,35263
8451054,1,3,1,10,2025,1,6,3.0,,35265
8451056,1,2,1,10,2025,2,4,1.0,,35268
8451062,1,1,1,10,2025,1,62,3.0,2023500.0,35276
8451065,1,1,1,10,2025,2,60,3.0,1320000.0,35283
8451065,1,3,1,10,2025,2,30,5.0,160000.0,35285
8451066,1,4,1,10,2025,2,2,,,35290
8451067,1,4,1,10,2025,1,0,,,35294
8451070,1,1,1,10,2025,1,51,9.0,3077000.0,35298
8451070,1,2,1,10,2025,2,44,9.0,150000.0,35299
8451072,1,1,1,10,2025,1,80,10.0,,35301
8451072,1,3,1,10,2025,2,84,5.0,,35303
8451073,1,2,1,10,2025,1,24,10.0,1200000.0,35305
8451073,1,3,1,10,2025,1,8,3.0,,35306
8451075,1,2,1,10,2025,2,32,4.0,210000.0,35310
8451076,1,1,1,10,2025,1,27,5.0,150000.0,35314
8451077,1,1,1,10,2025,1,59,4.0,1000000.0,35316
8451079,1,2,1,10,2025,2,55,4.0,500000.0,35322
8451080,1,1,1,10,2025,1,42,5.0,800000.0,35323
8451081,1,1,1,10,2025,1,58,3.0,2000000.0,35325
8451085,1,1,1,10,2025,1,55,5.0,1990000.0,35334
8451086,1,2,1,10,2025,2,46,5.0,,35336
8451086,1,3,1,10,2025,1,24,8.0,500000.0,35337
8451091,1,3,1,10,2025,2,2,,,35341
8451093,1,3,1,10,2025,1,12,4.0,,35345
8451094,1,3,1,10,2025,1,6,3.0,,35348
8451096,1,2,1,10,2025,2,26,10.0,,35353
8451098,1,1,1,10,2025,2,32,5.0,600000.0,35357
8451098,1,4,1,10,2025,2,22,8.0,600000.0,35360
8451099,1,1,1,10,2025,2,28,10.0,480000.0,35362
8451101,1,2,1,10,2025,2,33,3.0,,35369
8451101,1,4,1,10,2025,1,9,3.0,,35371
8451104,1,1,1,10,2025,1,23,4.0,1300000.0,35379
8451104,1,3,1,10,2025,2,3,1.0,,35381
8451106,1,1,1,10,2025,1,37,4.0,1300000.0,35383
8451109,1,1,1,10,2025,2,66,5.0,1423500.0,35387
8451112,1,1,1,10,2025,1,39,3.0,600000.0,35398
8451112,1,3,1,10,2025,1,17,4.0,,35400
8451113,1,2,1,10,2025,2,45,4.0,1423500.0,35405
8451114,1,1,1,10,2025,2,51,3.0,1600000.0,35406
8451115,1,1,1,10,2025,1,43,1.0,600000.0,35407
8451118,1,1,1,10,2025,1,46,1.0,1550000.0,35409
8451121,1,2,1,10,2025,1,46,1.0,800000.0,35414
8451122,1,3,1,10,2025,2,46,1.0,,35419
8451122,1,6,1,10,2025,1,11,3.0,,35422
8451123,1,1,1,10,2025,1,31,5.0,,35425
8451123,1,5,1,10,2025,2,10,3.0,,35429
8451124,1,3,1,10,2025,1,14,3.0,,35433
8451126,1,1,1,10,2025,2,31,4.0,,35438
8451126,1,4,1,10,2025,1,7,3.0,,35441
8451127,1,1,1,10,2025,1,32,1.0,1000000.0,35444
8451127,1,4,1,10,2025,1,8,3.0,,35447
8451128,1,1,1,10,2025,2,67,1.0,,35448
8451130,1,1,1,10,2025,2,63,12.0,2795000.0,35450
8451131,1,1,1,10,2025,2,41,3.0,600000.0,35452
8451131,1,3,1,10,2025,1,17,5.0,,35454
8451132,1,1,1,10,2025,1,33,1.0,,35456
8451133,1,3,1,10,2025,1,11,3.0,,35459
8451134,1,1,1,10,2025,2,82,1.0,,35462
8451136,1,1,1,10,2025,2,48,5.0,15600000.0,35468
8451139,1,3,1,10,2025,1,37,10.0,2600000.0,35475
8451139,1,5,1,10,2025,1,4,2.0,,35477
8451143,1,1,1,10,2025,2,40,3.0,,35484
8451143,1,2,1,10,2025,1,23,3.0,1423500.0,35485
8451144,1,1,1,10,2025,2,86,3.0,,35488
8451148,1,2,1,10,2025,2,32,5.0,400000.0,35497
8451149,1,1,1,10,2025,1,36,5.0,,35500
8451149,1,3,1,10,2025,1,13,4.0,,35502
8451149,1,4,1,10,2025,2,5,3.0,,35503
8451151,1,1,1,10,2025,2,35,3.0,1320000.0,35506
8451151,1,6,1,10,2025,2,13,4.0,,35511
8451155,1,2,1,10,2025,2,8,3.0,,35518
8451158,1,3,1,10,2025,2,13,4.0,,35529
8451159,1,1,1,10,2025,2,29,5.0,300000.0,35530
8451160,1,1,1,10,2025,1,39,4.0,1450000.0,35535
8451164,1,2,1,10,2025,2,26,5.0,1400000.0,35541
8451167,1,1,1,10,2025,2,43,8.0,1423500.0,35544
8451169,1,1,1,10,2025,2,37,5.0,600000.0,35546
8451170,1,1,1,10,2025,2,19,9.0,1000000.0,35547
8451171,1,2,1,10,2025,2,31,8.0,,35550
8451171,1,3,1,10,2025,2,11,4.0,,35551
8451171,1,4,1,10,2025,1,8,3.0,,35552
8451172,1,1,1,10,2025,1,59,3.0,1000000.0,35554
8451173,1,3,1,10,2025,1,18,8.0,,35558
8451173,1,4,1,10,2025,1,16,5.0,,35559
8451173,1,5,1,10,2025,1,10,3.0,,35560
8451174,1,2,1,10,2025,2,69,3.0,,35562
8451175,1,1,1,10,2025,1,74,3.0,0.0,35563
8451176,1,1,1,10,2025,2,26,3.0,700000.0,35566
8451178,1,3,1,10,2025,2,11,4.0,,35576
8451179,1,1,1,10,2025,1,39,5.0,350000.0,35577
8451179,1,2,1,10,2025,2,35,5.0,0.0,35578
8451180,1,3,1,10,2025,2,24,8.0,,35584
8451180,1,5,1,10,2025,1,11,4.0,,35586
8451181,1,3,1,10,2025,1,28,5.0,1800000.0,35590
8451182,1,1,1,10,2025,1,31,4.0,700000.0,35592
8451182,1,2,1,10,2025,2,28,4.0,150000.0,35593
8451184,1,1,1,10,2025,1,47,5.0,,35595
8451184,1,2,1,10,2025,1,10,4.0,,35596
8451188,1,1,1,10,2025,1,40,1.0,1000000.0,35608
8451188,1,4,1,10,2025,1,6,3.0,,35611
8451189,1,2,1,10,2025,2,35,3.0,600000.0,35613
8451190,1,1,1,10,2025,2,25,5.0,,35619
8451191,1,1,1,10,2025,1,63,3.0,1100000.0,35623
8451191,1,7,1,10,2025,1,3,1.0,,35629
8451193,1,1,1,10,2025,2,39,3.0,0.0,35635
8451193,1,2,1,10,2025,2,20,4.0,,35636
8451193,1,4,1,10,2025,1,15,4.0,,35638
8451194,1,2,1,10,2025,1,29,3.0,1000000.0,35640
8451194,1,3,1,10,2025,2,7,3.0,,35641
8451195,1,1,1,10,2025,2,50,3.0,500000.0,35643
8451195,1,4,1,10,2025,2,21,4.0,800000.0,35646
8451197,1,1,1,10,2025,1,62,1.0,320000.0,35648
8451198,1,2,1,10,2025,2,26,5.0,,35650
8451207,1,4,1,10,2025,1,7,3.0,,35670
8451208,1,2,1,10,2025,2,54,3.0,,35672
8451209,1,2,1,10,2025,2,21,8.0,,35675
8451209,1,3,1,10,2025,1,0,,,35676
8451210,1,1,1,10,2025,2,56,3.0,,35677
8451210,1,3,1,10,2025,1,13,4.0,,35679
8451213,1,2,1,10,2025,2,31,10.0,,35686
8451213,1,3,1,10,2025,1,9,3.0,,35687
8451214,1,2,1,10,2025,2,10,3.0,,35689
8451215,1,2,1,10,2025,1,33,5.0,800000.0,35691
8451217,1,4,1,10,2025,1,4,1.0,,35697
8451219,1,1,1,10,2025,1,57,3.0,1200000.0,35700
8451219,1,2,1,10,2025,2,48,9.0,1423000.0,35701
8451226,1,2,1,10,2025,2,60,4.0,,35706
8451227,1,1,1,10,2025,2,43,5.0,,35708
8451227,1,2,1,10,2025,1,20,8.0,880000.0,35709
8451228,1,1,1,10,2025,2,45,5.0,1057000.0,35711
8451230,1,1,1,10,2025,2,39,8.0,1900000.0,35713
8451230,1,2,1,10,2025,1,30,5.0,,35714
8451231,1,2,1,10,2025,2,52,1.0,,35718
8451231,1,4,1,10,2025,1,30,5.0,1000000.0,35720
8451231,1,5,1,10,2025,2,29,5.0,,35721
8451231,1,7,1,10,2025,1,4,1.0,,35723
8451232,1,1,1,10,2025,2,49,3.0,0.0,35724
8451234,1,4,1,10,2025,2,86,1.0,,35732
8451236,1,1,1,10,2025,2,43,5.0,240000.0,35735
8451236,1,2,1,10,2025,1,39,3.0,750000.0,35736
8451242,1,1,1,10,2025,1,50,3.0,800000.0,35753
8451243,1,1,1,10,2025,2,34,3.0,,35754
8451244,1,1,1,10,2025,1,44,5.0,1600000.0,35761
8451248,1,1,1,10,2025,1,74,4.0,,35771
8451251,1,2,1,10,2025,2,70,5.0,,35776
8451253,1,1,1,10,2025,1,45,8.0,4100000.0,35779
8451253,1,2,1,10,2025,1,22,5.0,,35780
8451254,1,1,1,10,2025,2,35,10.0,3000000.0,35781
8451258,1,1,1,10,2025,1,39,5.0,2000000.0,35787
8451258,1,4,1,10,2025,1,11,4.0,,35790
8451259,1,2,1,10,2025,2,35,5.0,850000.0,35792
8451262,1,3,1,10,2025,2,25,3.0,1200000.0,35802
8451263,1,1,1,10,2025,1,52,3.0,1200000.0,35804
8451263,1,2,1,10,2025,1,5,1.0,,35805
8451267,1,2,1,10,2025,2,21,10.0,,35812
8451272,1,1,1,10,2025,1,25,10.0,400000.0,35814
8451276,1,1,1,10,2025,1,56,8.0,2000000.0,35823
8451276,1,3,1,10,2025,1,28,8.0,1950000.0,35825
8451276,1,5,1,10,2025,2,30,9.0,300000.0,35827
8451279,1,3,1,10,2025,2,7,3.0,,35835
8451280,1,1,1,10,2025,1,31,4.0,1200000.0,35837
8451281,1,1,1,10,2025,1,58,3.0,1200000.0,35841
8451281,1,3,1,10,2025,1,21,5.0,800000.0,35843
8451281,1,4,1,10,2025,2,14,4.0,,35844
8451282,1,4,1,10,2025,1,31,4.0,1200000.0,35848
8451283,1,7,1,10,2025,2,6,3.0,,35856
8451287,1,6,1,10,2025,2,27,8.0,,35869
8451289,1,2,1,10,2025,2,9,3.0,,35876
8451290,1,2,1,10,2025,2,20,4.0,,35879
8451291,1,3,1,10,2025,2,30,10.0,,35883
8451291,1,4,1,10,2025,2,18,10.0,,35884
8451293,1,1,1,10,2025,1,31,10.0,800000.0,35886
8451298,1,1,1,10,2025,1,20,4.0,3000000.0,35898
8451298,1,2,1,10,2025,2,18,6.0,,35899
8451299,1,1,1,10,2025,1,33,4.0,2000000.0,35900
8451300,1,3,1,10,2025,1,19,4.0,,35903
8451301,1,1,1,10,2025,2,49,3.0,,35905
8451306,1,2,1,10,2025,1,29,10.0,1200000.0,35915
8451306,1,3,1,10,2025,1,19,5.0,,35916
8451310,1,2,1,10,2025,2,42,10.0,1430000.0,35920
8451310,1,3,1,10,2025,1,22,10.0,,35921
8451311,1,1,1,10,2025,1,26,3.0,350000.0,35922
8451312,1,1,1,10,2025,1,44,3.0,,35925
8451312,1,2,1,10,2025,2,46,3.0,,35926
8451312,1,8,1,10,2025,2,30,5.0,280000.0,35932
8451313,1,1,1,10,2025,2,62,3.0,,35935
8451313,1,2,1,10,2025,1,62,3.0,540000.0,35936
8451314,1,2,1,10,2025,2,50,3.0,,35939
8451315,1,2,1,10,2025,2,25,5.0,750000.0,35942
8451315,1,3,1,10,2025,1,7,3.0,,35943
8451317,1,1,1,10,2025,2,33,5.0,920000.0,35946
8451317,1,2,1,10,2025,2,15,5.0,,35947
8451319,1,2,1,10,2025,2,57,3.0,,35952
8451319,1,3,1,10,2025,2,20,4.0,,35953
