per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2025;12;1;1;1;39;1;2;8.0;1600000.0;56.0
2025;12;1;1;1;58;1;3;3.0;2000000.0;41.0
2025;12;1;1;2;22;1;3;8.0;2945000.0;84.0
2025;12;1;1;2;42;1;1;11.0;2500000.0;47.0
2025;12;2;1;2;56;2;2;5.0;1423500.0;47.0
2025;12;2;1;2;43;2;2;1.0;540000.0;81.0
2025;12;2;1;2;34;2;2;4.0;600000.0;1.0
2025;12;1;1;2;30;1;2;10.0;1425000.0;42.0
2025;12;1;1;1;68;1;3;1.0;1560000.0;2.0
2025;12;3;1;1;40;3;1;4.0;1425500.0;1.0
2025;12;1;1;1;37;1;2;5.0;2500000.0;43.0
2025;12;3;1;1;37;3;1;5.0;1900000.0;47.0
2025;12;1;1;1;55;1;2;11.0;0.0;65.0
2025;12;1;1;1;48;1;2;3.0;2000000.0;1.0
2025;12;1;1;1;58;1;2;4.0;1400000.0;36.0
2025;12;1;1;2;69;1;3;1.0;60000.0;38.0
2025;12;2;1;1;29;2;2;5.0;600000.0;45.0
2025;12;1;1;1;35;1;2;5.0;1830000.0;38.0
2025;12;1;1;1;51;1;3;9.0;2600000.0;42.0
2025;12;1;1;2;49;1;3;5.0;136000.0;1.0
2025;12;1;1;1;35;1;2;10.0;3800000.0;56.0
2025;12;5;1;1;30;9;2;10.0;900000.0;56.0
2025;12;2;1;2;28;2;2;9.0;500000.0;56.0
2025;12;1;1;1;60;1;3;10.0;1200000.0;90.0
2025;12;1;1;2;44;1;2;5.0;1200000.0;53.0
2025;12;1;1;1;61;1;3;5.0;1800000.0;45.0
2025;12;1;1;1;34;1;2;3.0;2000000.0;45.0
2025;12;1;1;2;58;1;2;6.0;3000000.0;14.0
2025;12;3;1;1;23;8;2;8.0;1423500.0;84.0
2025;12;1;1;1;41;1;2;6.0;1200000.0;1.0
2025;12;3;1;1;33;3;1;5.0;1600000.0;53.0
2025;12;5;1;1;19;13;2;5.0;220000.0;56.0
2025;12;1;1;1;26;1;2;4.0;2000000.0;47.0
2025;12;2;1;2;23;2;2;5.0;1423500.0;61.0
2025;12;1;1;1;50;1;2;3.0;1200000.0;38.0
2025;12;1;1;1;31;1;2;10.0;1500000.0;47.0
2025;12;2;1;1;32;2;2;5.0;1950000.0;41.0
2025;12;3;1;1;49;3;1;10.0;1500000.0;61.0
2025;12;1;1;1;50;1;3;3.0;300000.0;47.0
2025;12;4;1;1;26;9;2;5.0;1423500.0;14.0
2025;12;2;1;1;25;6;2;4.0;1400000.0;56.0
2025;12;1;1;2;30;1;2;10.0;350000.0;96.0
2025;12;1;1;2;56;1;2;5.0;900000.0;47.0
2025;12;2;1;1;78;2;3;3.0;1200000.0;1.0
2025;12;1;1;1;54;1;3;9.0;1800000.0;49.0
2025;12;2;1;1;22;3;1;5.0;1000000.0;56.0
2025;12;1;1;2;32;1;2;5.0;520000.0;81.0
2025;12;2;1;1;19;3;1;5.0;1623500.0;56.0
2025;12;2;1;1;40;3;1;5.0;1000000.0;49.0
2025;12;1;1;2;51;1;2;5.0;800000.0;88.0
2025;12;2;1;1;22;2;2;4.0;1800000.0;61.0
2025;12;3;1;2;39;3;1;10.0;1423500.0;85.0
2025;12;2;1;2;25;2;2;11.0;2587000.0;84.0
2025;12;1;1;1;50;1;2;10.0;4000000.0;42.0
2025;12;1;1;1;61;1;2;5.0;1500000.0;49.0
2025;12;2;1;2;48;2;3;4.0;300000.0;56.0
2025;12;3;1;1;42;13;2;3.0;2210000.0;47.0
2025;12;1;1;1;36;1;2;6.0;1300000.0;45.0
2025;12;1;1;1;39;1;2;5.0;2000000.0;43.0
2025;12;1;1;2;27;1;2;8.0;2500000.0;84.0
2025;12;2;1;1;40;2;2;3.0;800000.0;45.0
2025;12;3;1;1;34;8;1;9.0;4000000.0;47.0
2025;12;2;1;1;43;3;1;5.0;1423500.0;16.0
2025;12;2;1;2;24;3;1;8.0;1423500.0;82.0
2025;12;1;1;2;73;1;2;3.0;400000.0;81.0
2025;12;3;1;1;29;3;1;5.0;1500000.0;43.0
2025;12;2;1;2;21;3;1;9.0;1600000.0;70.0
2025;12;3;1;2;29;8;2;10.0;4000000.0;85.0
2025;12;2;1;1;28;2;2;10.0;1423500.0;47.0
2025;12;1;1;2;54;1;2;10.0;3900000.0;65.0
2025;12;1;1;2;51;1;2;8.0;300000.0;45.0
2025;12;2;1;1;65;2;3;6.0;1000000.0;45.0
2025;12;1;1;2;36;1;2;9.0;1500000.0;96.0
2025;12;2;1;2;35;2;2;5.0;2000000.0;96.0
2025;12;2;1;1;49;3;1;5.0;800000.0;52.0
2025;12;1;1;2;50;1;2;4.0;930000.0;95.0
2025;12;5;1;2;32;3;1;4.0;1723000.0;97.0
2025;12;1;1;1;59;1;3;10.0;4270000.0;71.0
2025;12;2;1;1;53;3;3;3.0;900000.0;49.0
2025;12;1;1;1;63;1;3;3.0;1100000.0;1.0
2025;12;1;1;1;59;1;3;3.0;1000000.0;3.0
2025;12;1;1;1;69;1;3;4.0;2120000.0;41.0
2025;12;1;1;1;36;1;2;5.0;1000000.0;47.0
2025;12;3;1;1;27;3;1;5.0;1300000.0;41.0
2025;12;1;1;1;67;1;1;11.0;3500000.0;86.0
2025;12;1;1;2;44;1;2;3.0;500000.0;81.0
2025;12;2;1;1;28;13;2;4.0;400000.0;96.0
2025;12;2;1;2;53;2;2;3.0;11600000.0;1.0
2025;12;1;1;1;40;1;2;1.0;1000000.0;1.0
2025;12;3;1;2;28;3;1;10.0;4000000.0;84.0
2025;12;1;1;2;45;1;2;11.0;4000000.0;85.0
2025;12;1;1;1;71;1;3;3.0;1300000.0;49.0
2025;12;2;1;2;38;2;2;5.0;900000.0;97.0
2025;12;1;1;2;44;1;2;10.0;6000000.0;64.0
2025;12;1;1;1;26;1;2;5.0;1700000.0;35.0
2025;12;1;1;1;44;1;2;8.0;2300000.0;6.0
2025;12;1;1;2;34;1;2;5.0;3500000.0;87.0
2025;12;1;1;1;43;1;2;10.0;1000000.0;10.0
2025;12;2;1;1;52;2;3;4.0;1600000.0;41.0
2025;12;2;1;1;29;3;1;10.0;2086000.0;84.0
2025;12;1;1;2;62;1;2;3.0;750000.0;1.0
2025;12;4;1;1;23;8;2;10.0;600000.0;85.0
2025;12;1;1;2;32;1;2;8.0;1900000.0;86.0
2025;12;1;1;1;68;1;3;3.0;450000.0;81.0
2025;12;1;1;1;29;1;2;11.0;4000000.0;62.0
2025;12;2;1;2;30;2;2;7.0;2900000.0;85.0
2025;12;1;1;2;35;1;2;6.0;1500000.0;94.0
2025;12;4;1;2;30;7;2;10.0;1800000.0;47.0
2025;12;1;1;1;33;1;2;8.0;2000000.0;47.0
2025;12;3;1;1;26;3;1;10.0;1423500.0;45.0
2025;12;3;1;2;25;3;1;10.0;1423500.0;71.0
2025;12;1;1;2;66;1;3;3.0;250000.0;14.0
2025;12;1;1;1;31;1;2;10.0;3000000.0;84.0
2025;12;3;1;2;37;3;1;6.0;1783500.0;1.0
2025;12;1;1;2;54;1;2;3.0;200000.0;47.0
2025;12;1;1;1;76;1;3;1.0;500000.0;1.0
2025;12;1;1;1;60;1;3;5.0;2846000.0;47.0
2025;12;1;1;1;31;1;2;9.0;1800000.0;80.0
2025;12;1;1;1;43;1;2;5.0;1440000.0;68.0
2025;12;1;1;1;36;1;2;5.0;2500000.0;47.0
2025;12;2;1;1;23;3;1;4.0;900000.0;49.0
2025;12;5;1;2;20;9;2;4.0;500000.0;97.0
2025;12;1;1;2;41;1;2;5.0;400000.0;77.0
2025;12;1;1;2;21;1;2;5.0;240000.0;92.0
2025;12;1;1;1;67;1;3;3.0;300000.0;1.0
2025;12;2;1;2;46;2;2;1.0;600000.0;97.0
2025;12;1;1;2;49;1;2;5.0;800000.0;81.0
2025;12;2;1;1;22;2;2;5.0;1000000.0;47.0
2025;12;2;1;1;56;2;3;10.0;7000000.0;50.0
2025;12;1;1;1;52;1;3;10.0;4000000.0;47.0
2025;12;2;1;1;47;2;2;5.0;2400000.0;41.0
2025;12;1;1;2;57;1;3;3.0;320000.0;97.0
2025;12;1;1;2;57;1;3;5.0;300000.0;47.0
2025;12;2;1;1;39;2;3;3.0;896000.0;49.0
2025;12;1;1;1;43;1;2;8.0;2200000.0;86.0
2025;12;1;1;1;36;1;3;3.0;1500000.0;49.0
2025;12;3;1;2;40;9;2;10.0;1900000.0;84.0
2025;12;5;1;2;25;9;3;5.0;1400000.0;56.0
2025;12;1;1;1;26;1;2;3.0;900000.0;1.0
2025;12;2;1;1;65;3;1;1.0;300000.0;41.0
2025;12;1;1;2;39;1;2;3.0;1500000.0;47.0
2025;12;1;1;1;23;1;2;10.0;1423000.0;1.0
2025;12;1;1;1;53;1;3;1.0;1800000.0;97.0
2025;12;1;1;2;27;1;2;10.0;4800000.0;60.0
2025;12;4;1;1;28;3;1;10.0;2800000.0;84.0
2025;12;2;1;2;32;2;2;9.0;340000.0;47.0
2025;12;4;1;2;33;9;2;3.0;1000000.0;97.0
2025;12;1;1;2;34;1;2;10.0;700000.0;47.0
2025;12;1;1;1;41;1;2;9.0;1423500.0;47.0
2025;12;1;1;2;31;1;2;10.0;2000000.0;27.0
2025;12;1;1;2;50;1;2;5.0;1100000.0;47.0
2025;12;2;1;2;61;2;3;10.0;1800000.0;85.0
2025;12;2;1;2;48;2;2;5.0;1000000.0;47.0
2025;12;1;1;1;44;1;2;8.0;300000.0;82.0
2025;12;4;1;2;23;8;1;6.0;1500000.0;47.0
2025;12;2;3;1;71;2;3;3.0;1400000.0;52.0
2025;12;1;1;2;45;1;2;5.0;340000.0;81.0
2025;12;4;1;1;34;13;2;3.0;1500000.0;56.0
2025;12;2;1;2;57;2;3;5.0;1823000.0;47.0
2025;12;3;1;1;42;3;1;8.0;1350000.0;97.0
2025;12;1;1;1;45;1;1;9.0;3600000.0;31.0
2025;12;1;1;1;82;1;3;3.0;375000.0;1.0
2025;12;1;1;2;40;1;2;5.0;1423500.0;64.0
2025;12;1;1;1;55;1;2;5.0;1423500.0;47.0
2025;12;1;1;1;32;1;2;5.0;1800000.0;1.0
2025;12;2;1;2;31;3;1;5.0;2000000.0;47.0
2025;12;2;1;2;24;2;2;5.0;1400000.0;47.0
2025;12;1;1;1;35;1;2;5.0;1423500.0;42.0
2025;12;1;1;2;23;1;2;5.0;900000.0;97.0
2025;12;1;1;2;29;1;2;10.0;1400000.0;47.0
2025;12;1;1;1;39;1;2;5.0;2000000.0;41.0
2025;12;2;1;2;35;2;1;10.0;2500000.0;86.0
2025;12;1;1;2;29;1;2;11.0;3500000.0;84.0
2025;12;3;1;2;36;3;1;5.0;3200000.0;84.0
2025;12;1;1;2;42;1;1;8.0;3700000.0;84.0
2025;12;2;1;1;59;2;2;3.0;2300000.0;1.0
2025;12;2;1;1;31;2;2;5.0;1500000.0;1.0
2025;12;5;1;2;27;10;2;5.0;1500000.0;97.0
2025;12;1;1;1;68;1;2;10.0;4247000.0;94.0
2025;12;3;1;1;46;7;2;5.0;1423500.0;74.0
2025;12;1;1;2;47;1;2;8.0;4000000.0;84.0
2025;12;4;1;1;32;9;2;5.0;1900000.0;43.0
2025;12;2;1;2;48;2;2;5.0;500000.0;47.0
2025;12;3;1;1;24;3;1;5.0;300000.0;96.0
2025;12;1;1;2;44;1;2;8.0;600000.0;64.0
2025;12;5;1;1;68;9;3;4.0;2000000.0;41.0
2025;12;1;1;2;26;1;1;10.0;2000000.0;85.0
2025;12;2;1;2;27;2;2;5.0;800000.0;97.0
2025;12;1;1;1;52;1;3;8.0;2500000.0;49.0
2025;12;2;1;2;39;2;2;3.0;100000.0;97.0
2025;12;1;1;1;20;1;2;4.0;1423500.0;20.0
2025;12;2;1;1;45;2;2;11.0;4500000.0;86.0
2025;12;1;1;2;30;1;2;8.0;623000.0;96.0
2025;12;1;1;1;31;1;2;10.0;6000000.0;47.0
2025;12;1;1;1;22;1;2;8.0;1423500.0;47.0
2025;12;1;1;2;34;1;2;12.0;3900000.0;86.0
2025;12;3;1;1;45;3;1;10.0;500000.0;96.0
2025;12;3;1;2;32;3;1;5.0;1423500.0;47.0
2025;12;1;1;1;40;1;2;5.0;1500000.0;1.0
2025;12;2;1;2;33;2;2;5.0;750000.0;96.0
2025;12;1;1;1;56;1;3;11.0;4200000.0;85.0
2025;12;2;1;1;42;2;2;5.0;1200000.0;49.0
2025;12;1;1;1;71;1;3;3.0;1560000.0;41.0
2025;12;3;1;2;33;7;2;5.0;120000.0;47.0
2025;12;1;1;2;31;1;2;5.0;600000.0;97.0
2025;12;1;1;2;40;1;2;5.0;1500000.0;21.0
2025;12;1;1;1;34;1;2;12.0;4000000.0;85.0
2025;12;4;1;1;66;4;3;3.0;2300000.0;56.0
2025;12;1;1;1;39;1;2;8.0;2300000.0;27.0
2025;12;1;1;2;30;1;2;5.0;1640000.0;97.0
2025;12;2;1;2;40;3;1;10.0;2000000.0;42.0
2025;12;2;1;2;24;2;2;10.0;1800000.0;61.0
2025;12;1;1;2;25;1;2;5.0;700000.0;97.0
2025;12;2;1;2;55;10;3;3.0;2400000.0;97.0
2025;12;1;1;2;39;1;2;3.0;1450000.0;97.0
2025;12;3;1;1;27;3;1;4.0;550000.0;3.0
2025;12;1;1;2;24;1;2;8.0;2100000.0;86.0
2025;12;1;1;1;62;1;2;5.0;1500000.0;1.0
2025;12;1;1;1;49;1;3;5.0;1700000.0;80.0
2025;12;1;1;2;31;1;1;10.0;1423500.0;92.0
2025;12;1;1;1;29;1;2;5.0;1600000.0;49.0
2025;12;2;1;1;36;2;2;4.0;200000.0;53.0
2025;12;1;1;2;29;1;2;8.0;1600000.0;97.0
2025;12;1;1;1;35;1;2;5.0;1423000.0;81.0
2025;12;3;1;1;17;3;1;5.0;1400000.0;49.0
2025;12;3;1;2;25;3;1;5.0;1423000.0;47.0
2025;12;1;1;1;36;1;2;5.0;1423500.0;47.0
2025;12;3;1;1;18;3;1;5.0;180000.0;47.0
2025;12;2;1;2;33;3;1;8.0;1623000.0;47.0
2025;12;1;1;2;36;1;2;3.0;1573500.0;97.0
2025;12;1;1;1;65;1;3;10.0;1700000.0;85.0
2025;12;2;1;2;31;3;1;5.0;1450000.0;10.0
2025;12;3;1;1;41;6;2;8.0;2000000.0;93.0
2025;12;1;1;2;55;1;2;8.0;900000.0;86.0
2025;12;1;1;2;34;1;2;3.0;1300000.0;56.0
2025;12;2;1;2;45;3;1;9.0;1400000.0;47.0
2025;12;1;1;2;43;1;2;8.0;1400000.0;96.0
2025;12;1;1;1;72;1;2;3.0;550000.0;1.0
2025;12;1;1;2;41;1;2;5.0;450000.0;47.0
2025;12;1;1;2;26;1;2;8.0;1623500.0;86.0
2025;12;2;1;1;37;2;2;9.0;700000.0;41.0
2025;12;1;1;2;59;1;3;5.0;450000.0;56.0
2025;12;1;1;1;30;1;2;5.0;840000.0;53.0
2025;12;2;1;2;61;3;1;5.0;1423000.0;86.0
2025;12;3;1;2;38;3;1;5.0;560000.0;47.0
2025;12;1;1;1;33;1;2;5.0;2900000.0;84.0
2025;12;2;1;1;33;3;1;8.0;1423500.0;85.0
2025;12;1;1;2;32;1;2;10.0;3500000.0;85.0
2025;12;1;1;2;18;1;2;3.0;1150000.0;97.0
2025;12;2;1;1;58;2;2;3.0;900000.0;1.0
2025;12;2;1;2;42;2;2;8.0;1423500.0;87.0
2025;12;1;1;1;49;1;2;10.0;1423500.0;86.0
2025;12;1;1;2;36;1;2;5.0;1150000.0;97.0
2025;12;2;1;2;51;2;2;10.0;2600000.0;85.0
2025;12;2;1;1;39;2;2;9.0;1423500.0;71.0
2025;12;1;1;1;33;1;2;10.0;1623500.0;58.0
2025;12;2;1;2;70;4;3;3.0;1600000.0;47.0
2025;12;1;1;1;51;1;3;5.0;3000000.0;80.0
2025;12;2;1;2;24;3;1;5.0;1600000.0;97.0
2025;12;4;1;1;46;3;1;5.0;1100000.0;49.0
2025;12;2;1;1;26;3;1;5.0;760000.0;43.0
2025;12;2;1;1;62;3;1;10.0;4000000.0;85.0
2025;12;1;1;1;70;1;3;3.0;1200000.0;41.0
2025;12;1;1;2;30;1;2;10.0;2000000.0;33.0
2025;12;1;1;1;36;1;2;5.0;1715000.0;49.0
2025;12;2;1;2;63;2;2;10.0;300000.0;10.0
2025;12;1;1;1;60;1;2;3.0;4500000.0;85.0
2025;12;1;1;2;67;1;3;3.0;30000.0;56.0
2025;12;2;1;2;22;2;2;9.0;1365000.0;47.0
2025;12;2;1;2;38;2;2;4.0;450000.0;97.0
2025;12;1;1;1;69;1;2;5.0;1900000.0;41.0
2025;12;1;1;1;35;1;2;5.0;2200000.0;1.0
2025;12;4;1;1;28;8;1;5.0;1423500.0;29.0
2025;12;3;1;1;19;3;1;5.0;1600000.0;20.0
2025;12;2;1;2;59;10;3;5.0;1400000.0;97.0
2025;12;2;1;1;39;2;2;1.0;1100000.0;7.0
2025;12;1;1;2;39;1;3;6.0;1800000.0;20.0
2025;12;2;1;2;28;3;1;10.0;1800000.0;88.0
2025;12;1;1;1;37;1;2;8.0;4270500.0;84.0
2025;12;3;1;2;23;3;1;10.0;800000.0;47.0
2025;12;1;1;1;49;1;2;3.0;1150000.0;32.0
2025;12;4;1;1;44;6;1;5.0;1423500.0;15.0
2025;12;2;1;2;34;2;2;5.0;600000.0;81.0
2025;12;3;1;1;22;3;1;5.0;500000.0;10.0
2025;12;1;1;1;58;1;2;4.0;3000000.0;45.0
2025;12;1;1;1;60;1;2;3.0;1735000.0;1.0
2025;12;1;1;1;42;1;3;1.0;1423500.0;1.0
2025;12;1;1;2;44;1;2;10.0;1423500.0;86.0
2025;12;3;1;1;24;3;1;10.0;1400000.0;62.0
2025;12;1;1;1;51;1;2;11.0;10000000.0;6.0
2025;12;1;1;1;62;1;3;3.0;1200000.0;49.0
2025;12;3;1;2;24;3;1;5.0;1423500.0;85.0
2025;12;2;1;1;28;3;1;6.0;1423500.0;56.0
2025;12;2;1;1;21;3;2;5.0;1803000.0;47.0
2025;12;2;1;2;58;2;2;3.0;400000.0;97.0
2025;12;1;1;1;86;1;3;3.0;550000.0;1.0
2025;12;1;1;2;55;1;2;4.0;400000.0;81.0
2025;12;1;1;1;24;1;1;10.0;1000000.0;13.0
2025;12;3;1;1;30;3;1;4.0;1300000.0;1.0
2025;12;1;1;1;40;1;2;8.0;1600000.0;56.0
2025;12;1;1;1;33;1;2;8.0;3000000.0;45.0
2025;12;1;1;2;53;1;2;1.0;800000.0;56.0
2025;12;2;1;1;55;2;2;5.0;1423500.0;49.0
2025;12;2;1;2;39;2;2;5.0;1500000.0;56.0
2025;12;2;1;2;23;2;2;9.0;1423500.0;47.0
2025;12;2;1;1;26;2;2;10.0;1200000.0;73.0
2025;12;1;1;1;41;1;2;5.0;1700000.0;47.0
2025;12;1;1;2;62;1;3;3.0;1000000.0;95.0
2025;12;1;1;1;44;1;3;3.0;700000.0;49.0
2025;12;4;1;1;35;13;2;8.0;3096000.0;97.0
2025;12;1;1;2;32;1;2;8.0;4173000.0;84.0
2025;12;1;1;1;46;1;2;3.0;1423500.0;49.0
2025;12;1;1;2;36;1;2;5.0;800000.0;81.0
2025;12;4;1;2;29;7;2;8.0;300000.0;56.0
2025;12;1;1;2;53;1;1;5.0;3800000.0;47.0
2025;12;1;1;2;55;1;3;5.0;1423000.0;86.0
2025;12;1;1;2;22;1;2;6.0;1400000.0;56.0
2025;12;1;1;2;29;1;2;8.0;1423500.0;56.0
2025;12;1;1;1;45;1;2;10.0;2800000.0;94.0
2025;12;1;1;2;42;1;2;10.0;1623000.0;10.0
2025;12;2;1;2;42;2;2;5.0;80000.0;56.0
2025;12;2;1;2;17;3;1;3.0;270000.0;56.0
2025;12;3;1;1;29;3;1;11.0;7300000.0;72.0
2025;12;1;1;2;46;1;2;5.0;1423500.0;1.0
2025;12;2;1;1;26;2;2;5.0;2000000.0;47.0
2025;12;1;1;1;37;1;2;5.0;1420000.0;42.0
2025;12;2;1;2;29;6;3;8.0;3500000.0;82.0
2025;12;2;1;2;48;2;2;9.0;1423000.0;84.0
2025;12;2;1;1;35;2;3;5.0;4000000.0;84.0
2025;12;2;1;2;37;2;2;5.0;820000.0;97.0
2025;12;1;1;1;27;1;2;5.0;1420000.0;52.0
2025;12;1;1;1;33;1;2;5.0;1423500.0;62.0
2025;12;2;1;1;56;2;2;3.0;1200000.0;47.0
2025;12;1;1;1;78;1;3;3.0;480000.0;47.0
2025;12;3;1;1;40;3;1;4.0;2500000.0;7.0
2025;12;1;1;2;49;1;3;5.0;600000.0;81.0
2025;12;2;1;2;64;2;2;9.0;2500000.0;69.0
2025;12;1;1;2;40;1;2;10.0;3500000.0;85.0
2025;12;1;1;2;41;1;2;5.0;250000.0;47.0
2025;12;1;1;1;50;1;2;5.0;4000000.0;47.0
2025;12;1;1;1;45;1;2;5.0;2500000.0;25.0
2025;12;3;1;1;26;3;1;10.0;4000000.0;84.0
2025;12;1;1;2;41;1;2;10.0;3000000.0;64.0
2025;12;2;1;1;33;2;2;5.0;1500000.0;45.0
2025;12;1;1;1;35;1;2;11.0;5190000.0;86.0
2025;12;2;1;2;49;2;3;8.0;1353000.0;84.0
2025;12;1;1;1;40;1;2;5.0;1423500.0;1.0
2025;12;1;1;1;61;1;3;3.0;1500000.0;15.0
2025;12;2;1;1;46;3;1;3.0;1350000.0;49.0
2025;12;1;1;2;50;1;2;9.0;1423500.0;86.0
2025;12;1;1;1;54;1;3;5.0;870000.0;47.0
2025;12;1;1;2;41;1;2;3.0;1100000.0;81.0
2025;12;1;1;2;61;1;2;10.0;1500000.0;14.0
2025;12;3;1;1;28;3;1;4.0;1500000.0;96.0
2025;12;2;1;2;26;2;2;10.0;600000.0;74.0
2025;12;2;1;1;16;3;1;5.0;288000.0;56.0
2025;12;1;1;1;59;1;2;5.0;1400000.0;41.0
2025;12;3;1;1;18;3;1;5.0;100000.0;47.0
2025;12;2;1;2;49;2;2;5.0;200000.0;87.0
2025;12;1;1;2;41;1;2;5.0;900000.0;81.0
2025;12;2;1;1;40;3;3;3.0;500000.0;1.0
2025;12;1;1;2;28;1;2;5.0;200000.0;96.0
2025;12;1;1;1;57;1;2;5.0;1830000.0;93.0
2025;12;1;1;1;56;1;2;9.0;4000000.0;94.0
2025;12;1;1;1;37;1;2;5.0;800000.0;31.0
2025;12;1;1;1;37;1;3;10.0;2000000.0;22.0
2025;12;1;1;2;65;1;2;3.0;150000.0;95.0
2025;12;1;1;2;66;1;3;5.0;600000.0;14.0
2025;12;1;1;2;38;1;2;4.0;400000.0;47.0
2025;12;1;1;1;53;1;2;5.0;2680000.0;25.0
2025;12;3;1;1;16;3;1;3.0;540000.0;1.0
2025;12;2;1;2;42;3;1;10.0;1900000.0;10.0
2025;12;1;1;2;47;1;2;5.0;200000.0;47.0
2025;12;2;1;2;22;3;1;10.0;1500000.0;47.0
2025;12;1;1;2;40;1;2;10.0;1580000.0;47.0
2025;12;1;1;1;45;1;2;8.0;1423000.0;46.0
2025;12;2;1;1;35;2;2;5.0;1800000.0;50.0
2025;12;1;1;1;46;1;2;11.0;20000000.0;86.0
2025;12;3;1;2;24;3;1;10.0;2847000.0;82.0
2025;12;1;1;1;67;1;3;3.0;1400000.0;15.0
2025;12;1;1;2;44;1;2;10.0;1500000.0;41.0
2025;12;4;1;2;57;13;3;11.0;4500000.0;65.0
2025;12;2;1;2;37;2;2;5.0;1000000.0;96.0
2025;12;1;1;1;83;1;3;5.0;2000000.0;1.0
2025;12;3;1;1;63;6;1;1.0;450000.0;47.0
2025;12;2;1;1;71;2;3;3.0;900000.0;10.0
2025;12;3;1;1;53;13;2;5.0;1200000.0;95.0
2025;12;2;1;1;26;2;2;4.0;1000000.0;1.0
2025;12;3;1;2;21;3;1;8.0;1700000.0;86.0
2025;12;1;1;1;28;1;2;11.0;3000000.0;85.0
2025;12;2;1;2;29;2;2;5.0;1600000.0;86.0
2025;12;1;1;1;25;1;2;9.0;1900000.0;22.0
2025;12;2;1;1;25;2;2;5.0;1423500.0;10.0
2025;12;1;1;1;53;1;2;5.0;1500000.0;43.0
2025;12;1;1;2;50;1;2;3.0;400000.0;96.0
2025;12;2;1;2;49;2;3;3.0;1300000.0;97.0
2025;12;1;1;2;26;1;2;10.0;900000.0;47.0
2025;12;3;1;2;30;3;2;5.0;1995000.0;86.0
2025;12;1;1;2;51;1;2;3.0;400000.0;97.0
2025;12;2;1;1;36;3;1;5.0;1423500.0;10.0
2025;12;1;1;1;47;1;3;11.0;7000000.0;84.0
2025;12;3;1;1;28;3;1;5.0;1000000.0;5.0
2025;12;2;1;2;22;2;2;5.0;2700000.0;68.0
2025;12;1;1;1;32;1;2;9.0;1423500.0;68.0
2025;12;1;1;1;53;1;2;10.0;1500000.0;93.0
2025;12;3;1;1;21;3;1;4.0;800000.0;45.0
2025;12;2;1;2;48;2;1;12.0;4270500.0;85.0
2025;12;3;1;2;46;9;2;3.0;150000.0;15.0
2025;12;2;1;1;50;2;2;3.0;1423500.0;49.0
2025;12;1;1;1;31;1;2;4.0;2000000.0;1.0
2025;12;2;1;2;28;2;2;6.0;400000.0;56.0
2025;12;2;1;1;37;2;2;10.0;1423500.0;36.0
2025;12;1;1;1;58;1;2;5.0;1000000.0;47.0
2025;12;1;1;1;55;1;2;1.0;500000.0;1.0
2025;12;2;1;1;25;3;1;5.0;1423500.0;10.0
2025;12;2;1;2;37;2;2;3.0;480000.0;97.0
2025;12;1;1;1;61;1;2;3.0;600000.0;1.0
2025;12;3;1;2;28;3;1;9.0;1623500.0;56.0
2025;12;1;1;1;47;1;3;3.0;1000000.0;33.0
2025;12;1;1;1;28;1;3;4.0;1800000.0;47.0
2025;12;2;1;2;38;2;2;10.0;1700000.0;96.0
2025;12;2;1;2;58;2;2;5.0;150000.0;95.0
2025;12;3;1;2;33;3;1;10.0;2000000.0;94.0
2025;12;1;1;1;50;1;3;10.0;1000000.0;47.0
2025;12;1;1;1;29;1;2;10.0;2500000.0;73.0
2025;12;2;1;1;47;2;2;1.0;1300000.0;42.0
2025;12;1;1;1;43;1;2;10.0;3500000.0;22.0
2025;12;2;1;2;48;2;2;10.0;4000000.0;86.0
2025;12;1;1;1;22;1;2;4.0;900000.0;47.0
2025;12;1;1;1;73;1;3;4.0;300000.0;1.0
2025;12;1;1;1;26;1;2;8.0;3000000.0;56.0
2025;12;3;1;1;28;3;1;8.0;1423000.0;47.0
2025;12;1;1;1;63;1;3;3.0;1800000.0;8.0
2025;12;1;1;1;65;1;3;5.0;2500000.0;47.0
2025;12;1;1;1;75;1;3;3.0;145000.0;1.0
2025;12;4;1;1;21;3;1;5.0;1423500.0;25.0
2025;12;2;1;2;23;3;1;6.0;210000.0;87.0
2025;12;3;1;2;35;3;1;8.0;1423500.0;1.0
2025;12;3;1;2;36;3;1;10.0;400000.0;1.0
2025;12;1;1;1;30;1;2;6.0;1050000.0;47.0
2025;12;3;1;1;31;3;1;5.0;1000000.0;10.0
2025;12;3;1;1;42;3;1;5.0;1423500.0;55.0
2025;12;1;1;1;68;1;3;5.0;800000.0;1.0
2025;12;1;1;1;57;1;3;1.0;800000.0;3.0
2025;12;2;1;1;42;3;1;5.0;1800000.0;47.0
2025;12;1;1;1;51;1;3;4.0;1423500.0;47.0
2025;12;1;1;2;65;1;3;12.0;4200000.0;85.0
2025;12;1;1;2;56;1;2;4.0;1120000.0;81.0
2025;12;2;1;2;59;2;3;4.0;600000.0;56.0
2025;12;1;1;2;58;1;2;4.0;800000.0;96.0
2025;12;1;1;1;33;1;2;5.0;1120000.0;41.0
2025;12;1;1;1;60;1;2;3.0;1200000.0;47.0
2025;12;4;1;1;64;4;3;3.0;1600000.0;43.0
2025;12;1;1;1;29;1;3;5.0;1423000.0;75.0
