directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8442923,1,1,1,10,2025,2,35,4.0,800000.0,16248
8442833,1,2,1,10,2025,2,30,10.0,3800000.0,16046
8441470,1,1,1,10,2025,1,35,3.0,900000.0,12824
8470887,1,2,1,10,2025,1,43,5.0,2500000.0,60864
8464607,1,4,1,10,2025,1,36,8.0,2500000.0,45879
8444824,1,2,1,10,2025,2,27,8.0,6000000.0,21179
8448077,1,4,1,10,2025,1,23,10.0,700000.0,28438
8436640,1,2,1,10,2025,2,23,8.0,1423500.0,1681
8444221,1,1,1,10,2025,1,61,3.0,1500000.0,19566
8449558,1,1,1,10,2025,2,54,6.0,2050000.0,31539
8463817,1,2,1,10,2025,2,29,6.0,200000.0,44186
8439975,1,1,1,10,2025,1,70,8.0,1300000.0,9513
8463425,1,2,1,10,2025,2,26,5.0,510000.0,43258
8450281,1,2,1,10,2025,2,26,10.0,6000000.0,33357
8449353,1,1,1,10,2025,1,31,3.0,1200000.0,31021
8469806,1,2,1,10,2025,1,80,1.0,800000.0,58207
8452557,1,2,1,10,2025,2,48,4.0,1423500.0,39145
8465126,1,1,1,10,2025,1,30,10.0,800000.0,47078
8447756,1,1,1,10,2025,1,38,5.0,1400000.0,27624
8445686,1,2,1,10,2025,1,33,5.0,1050000.0,22848
8465088,1,1,1,10,2025,1,60,5.0,2100000.0,46975
8470524,1,3,1,10,2025,2,27,5.0,300000.0,59922
8451907,1,1,1,10,2025,2,35,11.0,1660000.0,37441
8467126,1,4,1,10,2025,2,35,5.0,1420000.0,51457
8444267,1,2,1,10,2025,1,65,3.0,1200000.0,19684
8437335,1,2,1,10,2025,1,39,8.0,3510527.0,3566
8442092,1,2,1,10,2025,2,60,11.0,6400000.0,14265
8472811,1,1,1,10,2025,2,57,11.0,3400000.0,64748
8437147,1,3,1,10,2025,1,31,5.0,2500000.0,3049
8470081,1,1,1,10,2025,1,43,5.0,1423500.0,58883
8464538,1,1,1,10,2025,2,65,10.0,1900000.0,45705
8438429,1,2,1,10,2025,2,52,5.0,1380000.0,5982
8441765,1,1,1,10,2025,1,48,5.0,2200000.0,13445
8441191,1,2,1,10,2025,2,44,4.0,1423500.0,12271
8442090,1,2,1,10,2025,2,38,5.0,100000.0,14257
8450657,1,4,1,10,2025,1,35,5.0,1500000.0,34299
8472152,1,1,1,10,2025,1,63,5.0,2000000.0,63430
8447530,1,1,1,10,2025,1,42,5.0,1423500.0,27177
8436776,1,1,1,10,2025,1,24,9.0,1600000.0,2021
8439450,1,1,1,10,2025,2,32,6.0,1000000.0,8314
8439195,1,2,1,10,2025,2,23,8.0,1200000.0,7713
8470308,1,2,1,10,2025,2,31,9.0,3200000.0,59428
8464655,1,3,1,10,2025,1,25,5.0,1423500.0,45993
8439221,1,1,1,10,2025,1,37,5.0,1423500.0,7764
8450571,1,2,1,10,2025,1,41,6.0,1423500.0,34073
8437894,1,1,1,10,2025,1,28,10.0,700000.0,4795
8463331,1,2,1,10,2025,2,50,8.0,1600000.0,42968
8443709,1,1,1,10,2025,2,43,8.0,1000000.0,18293
8446439,1,4,1,10,2025,1,24,5.0,1600000.0,24690
8472712,1,1,1,10,2025,1,46,8.0,1500000.0,64575
8465400,1,1,1,10,2025,2,32,9.0,1300000.0,47549
8442594,1,1,1,10,2025,2,63,10.0,110000.0,15469
8437987,1,2,1,10,2025,2,30,10.0,800000.0,4963
8462284,1,1,1,10,2025,1,58,3.0,1500000.0,40648
8472352,1,3,1,10,2025,2,31,11.0,2400000.0,63848
8439607,1,3,1,10,2025,1,23,10.0,1000000.0,8681
8440579,1,3,1,10,2025,1,30,3.0,400000.0,10889
8470250,1,1,1,10,2025,1,72,4.0,600000.0,59281
8471363,1,3,1,10,2025,2,65,4.0,2020000.0,61834
8463268,1,2,1,10,2025,2,29,8.0,2060000.0,42809
8471758,1,2,1,10,2025,1,31,5.0,1200000.0,62591
8472450,1,1,1,10,2025,1,42,10.0,4000000.0,64034
8462395,1,3,1,10,2025,1,35,5.0,2400000.0,40891
8450702,1,1,1,10,2025,1,43,5.0,1500000.0,34397
8437058,1,1,1,10,2025,2,47,8.0,1000000.0,2841
8446124,1,1,1,10,2025,2,36,3.0,500000.0,23836
8444786,1,1,1,10,2025,1,50,3.0,500000.0,21072
8437490,1,2,1,10,2025,2,44,10.0,4800000.0,3972
8462010,1,1,1,10,2025,2,66,3.0,300000.0,40038
8441707,1,2,1,10,2025,2,38,11.0,6000000.0,13345
8461925,1,1,1,10,2025,2,33,8.0,120000.0,39778
8443149,1,1,1,10,2025,1,38,9.0,4000000.0,16831
8444910,1,2,1,10,2025,2,41,8.0,2100000.0,21381
8437460,1,2,1,10,2025,2,48,10.0,2800000.0,3876
8448467,1,1,1,10,2025,1,47,5.0,1673500.0,29201
8465960,1,4,1,10,2025,2,25,5.0,100000.0,48684
8443556,1,2,1,10,2025,2,44,3.0,711750.0,17897
8445215,1,2,1,10,2025,1,69,3.0,800000.0,21652
8448444,1,1,1,10,2025,1,68,3.0,500000.0,29158
8447916,1,1,1,10,2025,1,40,5.0,4400000.0,28037
8440075,1,2,1,10,2025,2,30,10.0,2000000.0,9714
8449303,1,1,1,10,2025,1,39,4.0,1000000.0,30879
8446069,1,2,1,10,2025,2,39,10.0,3300000.0,23700
8448932,1,1,1,10,2025,2,43,5.0,1100000.0,30111
8462488,1,1,1,10,2025,1,56,4.0,2000000.0,41089
8437694,1,1,1,10,2025,1,56,5.0,2100000.0,4383
8446035,1,3,1,10,2025,2,27,10.0,1700000.0,23631
8447252,1,2,1,10,2025,2,43,5.0,1423500.0,26485
8436012,1,1,1,10,2025,2,52,3.0,150000.0,166
8447933,1,1,1,10,2025,1,22,5.0,2000000.0,28078
8468657,1,1,1,10,2025,2,49,9.0,800000.0,55137
8443627,1,2,1,10,2025,1,46,5.0,1423000.0,18094
8470828,1,3,1,10,2025,2,30,5.0,1750000.0,60740
8466201,1,1,1,10,2025,1,44,5.0,1900000.0,49197
8462895,1,1,1,10,2025,1,53,3.0,1620000.0,41980
8445351,1,1,1,10,2025,1,46,4.0,800000.0,22049
8469328,1,2,1,10,2025,2,58,4.0,500000.0,56937
8441211,1,1,1,10,2025,1,28,4.0,1800000.0,12312
8439669,1,2,1,10,2025,2,39,3.0,100000.0,8843
8467575,1,2,1,10,2025,1,30,5.0,1200000.0,52515
8449069,1,2,1,10,2025,2,36,6.0,1150000.0,30367
8470057,1,1,1,10,2025,2,60,4.0,300000.0,58815
8436624,1,1,1,10,2025,1,66,5.0,1423500.0,1639
8469187,1,1,1,10,2025,1,54,9.0,2000000.0,56540
8439604,1,1,1,10,2025,2,51,5.0,1650000.0,8671
8447293,1,1,1,10,2025,1,68,5.0,1600000.0,26619
8440468,1,2,1,10,2025,2,29,6.0,1000000.0,10589
8472806,1,3,1,10,2025,2,32,10.0,3000000.0,64741
8471861,1,1,1,10,2025,2,41,8.0,1800000.0,62812
8471315,1,1,1,10,2025,2,42,1.0,1423500.0,61748
8437833,1,5,1,10,2025,1,30,5.0,1623500.0,4658
8469856,1,2,1,10,2025,1,22,3.0,1600000.0,58312
8469294,1,1,1,10,2025,1,55,5.0,1423500.0,56824
8448715,1,3,1,10,2025,1,28,10.0,1800000.0,29727
8469453,1,3,1,10,2025,1,36,5.0,1423500.0,57223
8461801,1,2,1,10,2025,2,63,3.0,600000.0,39433
8469200,1,3,1,10,2025,1,54,4.0,1500000.0,56570
8447414,1,1,1,10,2025,2,35,10.0,2000000.0,26933
8449728,1,1,1,10,2025,2,32,5.0,500000.0,31977
8446912,1,5,1,10,2025,1,29,4.0,1500000.0,25797
8445834,1,1,1,10,2025,2,69,3.0,400000.0,23157
8444515,1,2,1,10,2025,1,47,3.0,500000.0,20352
8472667,1,3,1,10,2025,1,37,5.0,1500000.0,64457
8439966,1,1,1,10,2025,1,43,4.0,2000000.0,9490
8442372,1,2,1,10,2025,2,40,10.0,1700000.0,14982
8450113,1,1,1,10,2025,1,57,3.0,1400000.0,32938
8463017,1,1,1,10,2025,1,76,3.0,400000.0,42234
8446471,1,4,1,10,2025,2,30,5.0,2500000.0,24769
8463190,1,2,1,10,2025,2,18,5.0,1600000.0,42587
8442166,1,1,1,10,2025,2,23,5.0,1500000.0,14429
8446485,1,1,1,10,2025,1,47,12.0,6000000.0,24812
8440870,1,3,1,10,2025,1,19,5.0,480000.0,11643
8437411,1,1,1,10,2025,2,50,8.0,2000000.0,3752
8451319,1,1,1,10,2025,1,65,3.0,1500000.0,35951
8446276,1,1,1,10,2025,1,53,3.0,1090000.0,24279
8445703,1,1,1,10,2025,2,56,11.0,6958000.0,22878
8439456,1,1,1,10,2025,2,32,5.0,1000000.0,8319
8465203,1,3,1,10,2025,1,22,4.0,1423500.0,47203
8473850,1,2,1,10,2025,2,42,10.0,2000000.0,66402
8451869,1,1,1,10,2025,2,34,5.0,1500000.0,37349
8469965,1,1,1,10,2025,1,44,10.0,12000000.0,58585
8468538,1,2,1,10,2025,1,34,5.0,1400000.0,54884
8470492,1,1,1,10,2025,2,31,5.0,2800000.0,59863
8468172,1,1,1,10,2025,1,65,4.0,1600000.0,53996
8451249,1,1,1,10,2025,2,48,5.0,1300000.0,35772
8470458,1,1,1,10,2025,2,34,5.0,1423500.0,59786
8463879,1,4,1,10,2025,1,29,4.0,1423500.0,44306
8444499,1,2,1,10,2025,2,29,4.0,1100000.0,20311
8446802,1,5,1,10,2025,1,32,4.0,1500000.0,25534
8437731,1,2,1,10,2025,2,34,9.0,1423500.0,4461
8438555,1,2,1,10,2025,1,29,5.0,1100000.0,6280
8452066,1,3,1,10,2025,2,51,10.0,4000000.0,37848
8443511,1,3,1,10,2025,2,35,10.0,2000000.0,17786
8471567,1,2,1,10,2025,1,58,4.0,1200000.0,62241
8439012,1,1,1,10,2025,1,57,3.0,600000.0,7295
8440139,1,3,1,10,2025,1,47,9.0,500000.0,9859
8467078,1,1,1,10,2025,2,59,4.0,800000.0,51279
8442165,1,3,1,10,2025,1,31,5.0,1000000.0,14426
8446612,1,1,1,10,2025,2,51,8.0,300000.0,25154
8446396,1,2,1,10,2025,1,31,3.0,1423500.0,24605
8437681,1,2,1,10,2025,2,31,8.0,1400000.0,4356
8450107,1,1,1,10,2025,2,51,4.0,200000.0,32926
8445669,1,1,1,10,2025,2,34,5.0,800000.0,22803
8446095,1,2,1,10,2025,1,23,10.0,900000.0,23760
8440906,1,1,1,10,2025,1,52,5.0,1800000.0,11716
8442227,1,1,1,10,2025,1,30,10.0,6950000.0,14608
8450589,1,2,1,10,2025,2,61,5.0,960000.0,34123
8466415,1,1,1,10,2025,1,43,3.0,250000.0,49663
8465077,1,1,1,10,2025,2,51,5.0,1600000.0,46939
8448445,1,6,1,10,2025,1,34,3.0,1423500.0,29167
8440060,1,1,1,10,2025,1,24,4.0,1423500.0,9678
8443550,1,1,1,10,2025,1,34,5.0,1423500.0,17876
8467874,1,1,1,10,2025,1,54,9.0,5000000.0,53285
8446235,1,2,1,10,2025,1,19,10.0,800000.0,24136
8468732,1,2,1,10,2025,1,20,4.0,4000000.0,55352
8470274,1,2,1,10,2025,2,18,5.0,800000.0,59339
8463597,1,1,1,10,2025,1,38,5.0,2500000.0,43655
8441646,1,3,1,10,2025,2,28,10.0,4800000.0,13205
8473829,1,1,1,10,2025,1,64,5.0,2000000.0,66343
8465191,1,2,1,10,2025,2,23,6.0,800000.0,47165
8446808,1,1,1,10,2025,2,67,3.0,1800000.0,25549
8445417,1,1,1,10,2025,1,71,3.0,300000.0,22205
8470812,1,1,1,10,2025,2,34,10.0,2500000.0,60697
8469136,1,3,1,10,2025,1,33,5.0,1423500.0,56397
8466937,1,1,1,10,2025,2,51,5.0,450000.0,50900
8451808,1,2,1,10,2025,2,28,8.0,2000000.0,37201
8463293,1,3,1,10,2025,2,20,5.0,1800000.0,42869
8466311,1,2,1,10,2025,2,24,10.0,7100000.0,49361
8467002,1,3,1,10,2025,2,25,5.0,160000.0,51098
8441316,1,1,1,10,2025,1,41,10.0,3000000.0,12497
8467136,1,2,1,10,2025,1,32,9.0,2000000.0,51485
8450295,1,1,1,10,2025,1,30,5.0,1700000.0,33400
8443509,1,1,1,10,2025,2,64,4.0,1200000.0,17778
8466606,1,2,1,10,2025,1,19,4.0,1740000.0,50163
8441682,1,1,1,10,2025,1,34,8.0,2400000.0,13281
8470944,1,1,1,10,2025,1,34,5.0,1500000.0,60989
8466802,1,3,1,10,2025,2,33,8.0,1500000.0,50607
8471830,1,1,1,10,2025,1,37,10.0,3500000.0,62751
8470565,1,1,1,10,2025,1,36,8.0,1700000.0,60030
8463087,1,1,1,10,2025,2,67,3.0,800000.0,42389
8438285,1,3,1,10,2025,1,50,4.0,280000.0,5610
8446683,1,1,1,10,2025,2,27,10.0,1423500.0,25322
8443986,1,1,1,10,2025,2,41,5.0,900000.0,18987
8442444,1,2,1,10,2025,1,49,5.0,1400000.0,15135
8436995,1,1,1,10,2025,2,64,4.0,2500000.0,2696
8465325,1,1,1,10,2025,1,39,10.0,6000000.0,47410
8445598,1,1,1,10,2025,1,39,10.0,6200000.0,22648
8451070,1,1,1,10,2025,1,51,9.0,3077000.0,35298
8450794,1,1,1,10,2025,2,59,3.0,1423500.0,34613
8443839,1,1,1,10,2025,2,40,3.0,800000.0,18647
8449952,1,3,1,10,2025,1,25,10.0,600000.0,32528
8473886,1,2,1,10,2025,2,39,8.0,1200000.0,66498
8444963,1,2,1,10,2025,2,58,5.0,600000.0,21497
8467864,1,1,1,10,2025,1,56,3.0,1400000.0,53258
8437325,1,1,1,10,2025,2,65,8.0,1423000.0,3542
8464868,1,3,1,10,2025,2,22,4.0,500000.0,46431
8447415,1,2,1,10,2025,2,47,4.0,400000.0,26936
8437072,1,3,1,10,2025,2,34,10.0,4500000.0,2871
8470664,1,6,1,10,2025,1,40,3.0,2000000.0,60277
8450182,1,2,1,10,2025,1,56,5.0,2160000.0,33114
8451526,1,2,1,10,2025,1,46,5.0,1000000.0,36489
8465837,1,2,1,10,2025,2,28,6.0,1423500.0,48433
8465124,1,2,1,10,2025,2,40,4.0,1500000.0,47072
8439853,1,4,1,10,2025,2,19,8.0,1400000.0,9322
8451806,1,1,1,10,2025,1,35,10.0,1623000.0,37195
8440409,1,1,1,10,2025,2,44,10.0,2023000.0,10472
8462872,1,2,1,10,2025,2,51,3.0,1423500.0,41932
8443294,1,2,1,10,2025,1,17,3.0,400000.0,17200
8470387,1,1,1,10,2025,1,25,5.0,4300000.0,59599
8452408,1,1,1,10,2025,2,41,5.0,1423500.0,38731
8451076,1,1,1,10,2025,1,27,5.0,150000.0,35314
8448063,1,1,1,10,2025,2,47,5.0,2000000.0,28409
8463169,1,1,1,10,2025,2,58,5.0,400000.0,42541
8462459,1,1,1,10,2025,1,45,4.0,900000.0,41027
8439529,1,3,1,10,2025,2,29,5.0,1200000.0,8471
8447858,1,1,1,10,2025,2,33,11.0,2847000.0,27901
8466338,1,2,1,10,2025,2,34,5.0,1423500.0,49432
8467496,1,2,1,10,2025,2,39,11.0,4500000.0,52345
8464663,1,1,1,10,2025,1,45,9.0,1423500.0,46016
8468361,1,2,1,10,2025,2,22,8.0,700000.0,54411
8440653,1,2,1,10,2025,2,64,3.0,80000.0,11106
8441759,1,1,1,10,2025,1,64,3.0,370000.0,13437
8467042,1,1,1,10,2025,2,53,5.0,1423500.0,51176
8466711,1,2,1,10,2025,1,64,3.0,560000.0,50416
8449311,1,3,1,10,2025,1,30,5.0,550000.0,30913
8466005,1,1,1,10,2025,1,27,4.0,1920000.0,48801
8442901,1,1,1,10,2025,2,41,9.0,1423500.0,16204
8438849,1,1,1,10,2025,1,64,5.0,300000.0,6955
8462495,1,2,1,10,2025,1,49,3.0,1560000.0,41106
8437256,1,1,1,10,2025,2,41,5.0,400000.0,3323
8441344,1,1,1,10,2025,1,56,6.0,500000.0,12563
8442963,1,2,1,10,2025,1,26,8.0,2210000.0,16356
8444807,1,1,1,10,2025,1,43,4.0,100000.0,21128
8436405,1,1,1,10,2025,1,27,5.0,1423500.0,1081
8442889,1,4,1,10,2025,1,19,5.0,1200000.0,16177
8442093,1,1,1,10,2025,2,55,10.0,150000.0,14266
8462452,1,2,1,10,2025,2,25,5.0,200000.0,41013
8451692,1,1,1,10,2025,2,31,10.0,2200000.0,36886
8467171,1,1,1,10,2025,2,50,11.0,5000000.0,51566
8442532,1,1,1,10,2025,1,31,4.0,1200000.0,15342
8447147,1,2,1,10,2025,1,48,12.0,5686786.0,26260
8448488,1,2,1,10,2025,2,35,5.0,1423500.0,29247
8469574,1,4,1,10,2025,1,42,5.0,1423500.0,57569
8469766,1,1,1,10,2025,1,58,3.0,800000.0,58098
8443546,1,2,1,10,2025,1,24,10.0,1423500.0,17864
8463209,1,2,1,10,2025,1,32,5.0,1423000.0,42654
8448044,1,2,1,10,2025,1,58,5.0,1600000.0,28344
8464974,1,1,1,10,2025,2,32,10.0,1423500.0,46675
8465838,1,2,1,10,2025,2,47,10.0,5500000.0,48436
8441176,1,2,1,10,2025,2,52,3.0,1200000.0,12234
8448345,1,1,1,10,2025,1,69,8.0,3596500.0,28938
8464187,1,4,1,10,2025,1,24,5.0,1623500.0,44923
8471971,1,2,1,10,2025,2,57,10.0,500000.0,63009
8443268,1,2,1,10,2025,2,53,3.0,320000.0,17103
8472188,1,1,1,10,2025,1,51,10.0,2300000.0,63497
8446294,1,2,1,10,2025,2,47,10.0,1900000.0,24334
8470367,1,4,1,10,2025,2,45,5.0,1200000.0,59543
8447840,1,4,1,10,2025,2,30,10.0,1800000.0,27854
8450976,1,2,1,10,2025,2,70,3.0,112500.0,35079
8468830,1,3,1,10,2025,1,32,6.0,1200000.0,55614
8440576,1,4,1,10,2025,1,23,6.0,1423000.0,10874
8440371,1,2,1,10,2025,2,43,10.0,4000000.0,10402
8438358,1,1,1,10,2025,2,32,5.0,1623500.0,5810
8463618,1,1,1,10,2025,2,36,11.0,3300000.0,43693
8468242,1,1,1,10,2025,1,43,1.0,2000000.0,54133
8469388,1,1,1,10,2025,1,61,10.0,4300000.0,57074
8445552,1,1,1,10,2025,2,45,5.0,800000.0,22532
8440368,1,1,1,10,2025,2,28,5.0,2000000.0,10389
8473852,1,2,1,10,2025,1,41,10.0,4270500.0,66407
8468896,1,2,1,10,2025,2,35,5.0,1423500.0,55787
8464865,1,3,1,10,2025,1,22,4.0,400000.0,46424
8471665,1,1,1,10,2025,1,34,3.0,1960000.0,62422
8449425,1,3,1,10,2025,1,52,1.0,800000.0,31220
8462390,1,1,1,10,2025,1,55,3.0,1500000.0,40878
8440859,1,2,1,10,2025,1,35,5.0,780000.0,11608
8441716,1,1,1,10,2025,1,34,5.0,2700000.0,13363
8448687,1,5,1,10,2025,1,27,5.0,1423500.0,29650
8442143,1,2,1,10,2025,2,33,3.0,200000.0,14372
8437442,1,1,1,10,2025,2,32,7.0,1423500.0,3829
8448871,1,4,1,10,2025,2,43,10.0,1423500.0,29998
8468266,1,1,1,10,2025,1,67,1.0,1030000.0,54191
8445851,1,1,1,10,2025,2,41,10.0,4000000.0,23189
8438739,1,2,1,10,2025,1,19,4.0,1400000.0,6701
8448642,1,1,1,10,2025,1,23,5.0,1423500.0,29522
8473694,1,1,1,10,2025,1,46,5.0,1000000.0,66100
8470661,1,4,1,10,2025,1,64,3.0,120000.0,60267
8439793,1,1,1,10,2025,1,44,6.0,1423500.0,9134
8469753,1,1,1,10,2025,2,63,3.0,200000.0,58062
8473327,1,1,1,10,2025,1,31,5.0,1800000.0,65703
8440217,1,1,1,10,2025,1,56,10.0,5500000.0,10026
8440008,1,1,1,10,2025,2,21,5.0,1200000.0,9583
8436875,1,2,1,10,2025,1,33,5.0,1450000.0,2319
8439123,1,6,1,10,2025,2,19,4.0,860000.0,7565
8447344,1,1,1,10,2025,1,34,9.0,2000000.0,26745
8436893,1,2,1,10,2025,2,24,5.0,,2384
8443324,1,1,1,10,2025,1,31,5.0,1020000.0,17275
8443829,1,1,1,10,2025,1,36,5.0,1423500.0,18622
8469266,1,3,1,10,2025,1,29,5.0,1800000.0,56727
8445286,1,1,1,10,2025,1,67,3.0,1160000.0,21876
8445356,1,1,1,10,2025,1,40,5.0,1450000.0,22066
8462977,1,1,1,10,2025,1,62,3.0,600000.0,42144
8444726,1,4,1,10,2025,1,22,3.0,2000000.0,20905
8464363,1,1,1,10,2025,2,25,10.0,1764000.0,45275
8445503,1,1,1,10,2025,1,78,3.0,250000.0,22405
8464053,1,1,1,10,2025,1,56,4.0,5000000.0,44679
8466463,1,1,1,10,2025,2,26,5.0,1000000.0,49806
8472695,1,2,1,10,2025,2,58,3.0,100000.0,64527
8451743,1,1,1,10,2025,2,46,5.0,1200000.0,37027
8448416,2,1,2,10,2025,2,31,8.0,1100000.0,29104
8450733,1,1,1,10,2025,1,27,4.0,900000.0,34470
8463705,1,1,1,10,2025,2,59,1.0,1400000.0,43905
8449148,1,1,1,10,2025,2,45,10.0,3800000.0,30504
8437207,1,3,1,10,2025,1,36,5.0,1100000.0,3175
8452120,1,1,1,10,2025,1,26,10.0,800000.0,38002
8441935,1,2,1,10,2025,2,46,3.0,1000000.0,13887
8466876,1,2,1,10,2025,2,22,5.0,1300000.0,50803
8438984,1,1,1,10,2025,1,43,5.0,2200000.0,7237
8442608,1,1,1,10,2025,2,42,11.0,3000000.0,15496
8449107,1,1,1,10,2025,1,50,5.0,1600000.0,30446
8440051,1,2,1,10,2025,2,44,5.0,1250000.0,9659
8447944,1,1,1,10,2025,1,34,4.0,2060000.0,28103
8445911,1,1,1,10,2025,1,46,3.0,1400000.0,23317
8444838,1,1,1,10,2025,1,39,10.0,3000000.0,21217
8470877,1,1,1,10,2025,1,31,8.0,1600000.0,60842
8442262,1,1,1,10,2025,1,49,9.0,3100000.0,14691
8441771,1,1,1,10,2025,2,29,5.0,900000.0,13456
8463280,1,3,1,10,2025,2,32,8.0,2000000.0,42844
8468191,1,1,1,10,2025,2,29,8.0,480000.0,54039
8450700,1,2,1,10,2025,1,35,3.0,260000.0,34389
8446278,1,2,1,10,2025,2,50,5.0,1100000.0,24285
8450554,1,2,1,10,2025,1,45,5.0,600000.0,34019
8467333,1,4,1,10,2025,1,22,5.0,300000.0,51940
8462304,1,2,1,10,2025,1,36,3.0,1500000.0,40690
8447992,1,1,1,10,2025,1,56,3.0,1500000.0,28195
8445256,1,1,1,10,2025,1,39,5.0,590000.0,21787
8437279,1,3,1,10,2025,1,27,11.0,2500000.0,3401
8462969,1,1,1,10,2025,1,36,3.0,1400000.0,42123
8449311,1,2,1,10,2025,1,37,4.0,600000.0,30912
8471948,1,1,1,10,2025,2,29,5.0,900000.0,62981
8470417,1,1,1,10,2025,2,47,3.0,1040000.0,59673
8471218,1,3,1,10,2025,2,70,3.0,1500000.0,61559
8451012,1,1,1,10,2025,2,74,4.0,500000.0,35172
8467900,1,4,1,10,2025,2,21,10.0,1423500.0,53349
8463821,1,2,1,10,2025,2,28,8.0,200000.0,44196
8441452,1,1,1,10,2025,1,50,5.0,1423500.0,12791
8463948,1,3,1,10,2025,1,21,8.0,1423500.0,44456
8472725,1,3,1,10,2025,1,52,5.0,1400000.0,64591
8471634,1,1,1,10,2025,2,50,10.0,6133000.0,62366
8447554,1,1,1,10,2025,2,32,5.0,1423500.0,27227
8440629,1,1,1,10,2025,2,46,1.0,1480000.0,11038
8467262,1,2,1,10,2025,2,37,3.0,400000.0,51765
8442813,1,1,1,10,2025,2,57,8.0,800000.0,15988
8462048,1,1,1,10,2025,1,61,1.0,800000.0,40126
8449442,1,4,1,10,2025,2,27,6.0,1500000.0,31267
8446645,1,1,1,10,2025,2,24,9.0,1800000.0,25239
8446878,1,2,1,10,2025,1,33,10.0,2000000.0,25715
8462786,1,1,1,10,2025,1,44,1.0,945000.0,41758
8447629,1,4,1,10,2025,1,26,10.0,480000.0,27376
8444718,1,1,1,10,2025,2,27,10.0,1800000.0,20879
8463262,1,3,1,10,2025,2,23,5.0,1423500.0,42791
8436519,1,1,1,10,2025,1,29,5.0,1423500.0,1373
8446623,1,1,1,10,2025,1,62,5.0,1000000.0,25186
8473895,1,2,1,10,2025,2,60,5.0,1800000.0,66530
8443278,1,1,1,10,2025,1,46,5.0,300000.0,17142
8440769,1,1,1,10,2025,1,35,10.0,1800000.0,11375
8451193,1,1,1,10,2025,2,39,3.0,0.0,35635
8464957,1,1,1,10,2025,2,57,10.0,2500000.0,46646
8447055,1,2,1,10,2025,1,30,5.0,2200000.0,26120
8472292,1,1,1,10,2025,2,63,5.0,1423500.0,63722
8440924,1,2,1,10,2025,2,42,5.0,900000.0,11741
8461776,1,3,1,10,2025,1,23,5.0,300000.0,39355
8472612,1,1,1,10,2025,2,30,5.0,1423500.0,64334
8473277,1,2,1,10,2025,2,26,10.0,1600000.0,65586
8448032,1,1,1,10,2025,2,23,8.0,1500000.0,28307
8463459,1,2,1,10,2025,1,47,5.0,1600000.0,43342
8441340,1,3,1,10,2025,2,18,5.0,300000.0,12556
8446034,1,2,1,10,2025,2,39,9.0,2600000.0,23625
8464296,1,2,1,10,2025,1,63,10.0,3500000.0,45083
8473102,1,1,1,10,2025,2,49,5.0,1923500.0,65247
8469990,1,2,1,10,2025,1,18,3.0,1300000.0,58654
8438006,1,3,1,10,2025,2,25,10.0,5000000.0,4998
8466351,1,2,1,10,2025,1,27,4.0,600000.0,49490
8449846,1,2,1,10,2025,1,30,10.0,2000000.0,32252
8466600,1,1,1,10,2025,1,52,3.0,1350000.0,50151
8465482,1,2,1,10,2025,2,32,5.0,1700000.0,47709
8461807,1,2,1,10,2025,2,39,3.0,420000.0,39449
8438813,1,1,1,10,2025,1,50,5.0,1000000.0,6878
8441399,1,1,1,10,2025,1,46,8.0,2500000.0,12693
8452399,1,1,1,10,2025,1,45,8.0,2500000.0,38707
8448597,1,2,1,10,2025,2,32,9.0,2100000.0,29489
8448055,1,3,1,10,2025,1,23,5.0,1400000.0,28385
8469941,1,6,1,10,2025,1,39,5.0,2500000.0,58529
8451928,1,2,1,10,2025,2,27,10.0,1000000.0,37496
8439357,1,1,1,10,2025,2,28,5.0,1700000.0,8101
8439459,1,2,1,10,2025,2,25,6.0,1423500.0,8325
8446424,1,2,1,10,2025,2,61,11.0,6450000.0,24662
8463340,1,1,1,10,2025,1,50,3.0,400000.0,42994
8461829,1,1,1,10,2025,2,41,3.0,400000.0,39537
8468860,1,1,1,10,2025,1,23,5.0,1423500.0,55703
8441249,1,1,1,10,2025,2,36,5.0,1423500.0,12398
8436578,1,2,1,10,2025,2,37,5.0,1423500.0,1516
8464647,1,6,1,10,2025,2,25,8.0,400000.0,45967
8447536,1,4,1,10,2025,1,26,10.0,2000000.0,27195
8436426,1,1,1,10,2025,1,55,3.0,1400000.0,1117
8469330,1,1,1,10,2025,2,32,5.0,580000.0,56948
8467241,1,1,1,10,2025,2,50,12.0,6100000.0,51721
8468475,1,2,1,10,2025,2,43,11.0,2800000.0,54725
8439823,1,1,1,10,2025,1,34,8.0,900000.0,9222
8448030,1,1,1,10,2025,2,28,10.0,2600000.0,28302
8442893,1,2,1,10,2025,2,27,5.0,600000.0,16186
8470303,1,2,1,10,2025,2,30,6.0,1423500.0,59413
8443762,1,2,1,10,2025,2,49,8.0,1423500.0,18434
8446369,1,3,1,10,2025,2,30,8.0,1423500.0,24538
8443316,1,2,1,10,2025,2,15,5.0,1060000.0,17265
8473018,1,4,1,10,2025,1,52,3.0,1200000.0,65106
8441369,1,1,1,10,2025,2,50,3.0,600000.0,12626
8463862,1,2,1,10,2025,1,57,5.0,1423500.0,44263
8462224,1,1,1,10,2025,1,30,5.0,500000.0,40530
8437957,1,2,1,10,2025,1,68,3.0,1400000.0,4902
