periodo;per;directorio;secuencia_p;orden;hogar;regis;area;clase;fex_c18;dpto;pt;p6016;p3271;p6040;p6030s1;p6030s3;p6050;p6083;p6083s1;p6081;p6081s1;p2057;p2059;p2061;p6080;p6080s1;p6080s1a1;p6070;p6071;p6071s1;p6090;p6100;p6110;p6120;p1906s1;p1906s2;p1906s3;p1906s4;p1906s5;p1906s6;p1906s7;p1906s8;p6160;p6170;p3041;p3042;p3042s1;p3042s2;p3043;p3043s1;p3038;p3039;pob_may18;p4005;p4010;p4020;p4030s1;p4030s1a1;p4030s2;p4030s3;p4030s4;p4030s4a1;p4030s5;p70;p5000;p5010;p5020;p5030;p5040;p5050;p5070;p5080;p5090;p5090s1;p5100;p5110;p5130;p5140;p5222s1;p5222s2;p5222s3;p5222s4;p5222s5;p5222s6;p5222s7;p5222s8;p5222s8a1;p5222s9;p5222s10;p5222s11;p6008;ft;fft;pet;p6240;p6240s1;p6240s2;p6250;p6260;p6260s1;p6260s1a1;p6260s2;p6270;p6280;p3362s1;p3362s2;p3362s3;p3362s4;p3362s5;p3362s6;p3362s7;p3362s8;p3362s7a1;p6300;p6310;p6310s1;p6320;p6330;p6340;p6350;p6351;p3044s2;p6440;p6450;p6460;p6460s1;p6400;p6410;p6422;p6420s2;p6424s1;p6424s2;p6424s3;p6424s5;p6426;p6430;p6430s1;p3045s1;p3045s2;p3045s3;p3046;p3363;p9440;p6500;p3364;p3364s1;p6510;p6510s1;p6510s2;p6590;p6590s1;p6600;p6600s1;p6610;p6610s1;p6620;p6620s1;p6585s1;p6585s1a1;p6585s1a2;p6585s2;p6585s2a1;p6585s2a2;p6585s3;p6585s3a1;p6585s3a2;p6585s4;p6585s4a1;p6585s4a2;p6545;p6545s1;p6545s2;p6580;p6580s1;p6580s2;p6630s1;p6630s1a1;p6630s2;p6630s2a1;p6630s3;p6630s3a1;p6630s4;p6630s4a1;p6630s6;p6630s6a1;p6640;p6640s1;p1800;p1800s1;p1801s1;p1801s2;p1801s3;p1802;p3047;p3048;p3049;p6765;p6765s1;p3051;p3052;p3053;p3365;p3365s1;p3054;p3054s1;p3055;p3055s1;p3056;p3057;p6760;p3058s1;p3058s2;p3058s3;p3058s4;p3058s5;p3059;p3061;p3062s1;p3062s2;p3062s3;p3062s4;p3062s5;p3062s6;p3062s7;p3062s8;p3062s9;p3063;p3063s1;p3064;p3064s1;p3065;p3066;p3067;p3067s1;p3067s2;p6775;p3068;p6750;p3073;p550;p6780;p6780s1;p1879;p1805;p6790;p6800;p6810;p6810s1;p6850;p6830;p6830s1;p3069;p6880;p6880s1;p6915;p6915s1;p6920;p6930;p6940;p6960;p6990;p9450;p7020;p760;p7026;p7028;p7028s1;p1880;p1880s1;p7040;p7045;p3071s3;p3072s2;p7050;p7070;p7075;p7077;p7090;p7100;p7110;p7120;p7130;p7140s1;p7140s2;p7140s3;p7140s4;p7140s5;p7140s6;p7140s7;p7140s8;p7140s9;p7140s9a1;p7150;p7160;p7170s1;p7170s5;p7170s6;p7180;p514;p515;p1881;p1881s1;p1882;p7240;p7240s1;oci;inglabo;rama2d_r4;rama4d_r4;oficio_c8;dsi;p7250;p7280;p7280s1;p744;p3074;p7260;p1806;p7430;p7440;p7440s1;p7440s2;p7450;p7350;p7360;p9460;p1519;p1883;p7422;p7422s1;oficio1_c8;oficio2_c8;rama2d_d_r4;rama4d_d_r4;p3373;p3373s1;p3373s2;p3373s3;p3373s3a1;p3373s3a2;p3374;p3374s1;p3374s2;p3374s3;p3375s1;p3376;p3377;p3378;p3378s1;p3379;p3380;p3381;p3382;p3382s1;p3382s2;p3382s3;p3383;p3384;p3384s1;p3384s2;p3384s3;p3385;p3386;p3386s1;p3375;p3076s1;p3076s1a1;p3076s1a2;p3076s2;p3076s2a1;p3076s2a2;p3076s3;p3076s3a1;p3076s3a2;p3077s1;p3077s1a1;p3077s1a2;p3077s2;p3077s2a1;p3077s2a2;p3077s3;p3077s3a1;p3077s3a2;p3078s1;p3078s1a1;p3078s1a2;p3078s2;p3078s2a1;p3078s2a2;p3078s3;p3078s3a1;p3078s3a2;p3079s1;p3079s1a1;p3079s1a2;p3079s2;p3079s2a1;p3079s2a2;p3079s3;p3079s3a1;p3079s3a2;p3081s1;p3081s1a1;p3081s1a2;p3081s2;p3081s2a1;p3081s2a2;p3081s3;p3081s3a1;p3081s3a2;p3082s1;p3082s1a1;p3082s1a2;p3082s2;p3082s2a1;p3082s2a2;p3082s3;p3082s3a1;p3082s3a2;p3083;p3083s1;p3084s2;p3085;p3086;p3086s1;p3087;p3087s1;p3088;p3089;p3089s1;p3089s2;p3089s3;p3091;p3091s1;p3091s2;p3092;p3092s1;p3092s2;p3093;p3093s1;p3093s2;p3094;p3094s1;p3094s2;p3094s3;p3095;p3095s1;p3095s2;p3095s3;p3096;p3096s1;p3096s2;p3096s3;p3097;p3097s1;p3097s2;p3098;p3098s1;p3098s2;p3099;p3099s1;p3099s2;p3101;p3101s1;p3101s2;p7495;p7500s1;p7500s1a1;p7500s2;p7500s2a1;p7500s3;p7500s3a1;p7505;p7510s1;p7510s1a1;p7510s2;p7510s2a1;p7510s3;p7510s3a1;p750s1;p750s1a1;p750s2;p750s2a1;p1661s5;p1661s5a1;p1661s6;p1661s6a1;p1661s3;p1661s3a1;p1661s4;p1661s4a1;p1661s4a2;p750s3;p750s3a1;p7510s5;p7510s5a1;p7510s6;p7510s6a1;p7510s7;p7510s7a1;p3367;p3368;p3369;p3370;p3370s1;p3371;p3371s1;p3371s2;p3371s3;p3371s4;p3372;p3372s1;mes;id_registro_original
20251249;2025;8440393;1;1;1;10;66;1;155,710457;66;1;1;2;38;8;1987;1;2;;2;;1;;1;6;;;2;1;2;1;1;1;72000;4;4;4;4;4;4;4;4;1;2;;8;4;916;5;916;1;2;1;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1;3;1;;1;6;VACACIONES;;2;1;1;;;;;;;;;;;;;;;;;;;;;;4645;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;2;2;1800000;2;;1;110000;2;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1800000;2;;1;950000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;57;;;0;1;;10;7;;1;;1;1;1;48;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;2;11;;40;1;;1;1800000;46;4645;3116;;;;;;;;;;;;;;;;;;;;;;;;;1; .;    .;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;6;2;2;;;2;;;1;1;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;150000;2;;2;;;2;;2;;;;;2;;12;10447
20251249;2025;8440394;1;2;1;10;66;1;177,216577;66;1;2;1;70;2;1955;2;3;;3;;1;;2;6;;;3;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;250000000;1000000;;;1;;;;;;;;;;;2;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;8010;1;1;;;1;;1;;2;2;2;2;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;4000000;1;;3;;1;2;12;44;;;44;;;1;6;;11;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;8;;1;4000000;80;8010;5414;;;;;;;;;;;;;;;;;;;;;;;;;2;05;05679;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;;12;10451
20251249;2025;8440395;1;1;1;10;66;1;586,075687;66;1;1;1;40;10;1985;1;3;;2;;2;2;2;6;;;6;;;1;1;3;175000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;1;1;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;5611;1;1;;;1;;1;;2;2;2;2;3;1;;9;9;9;2;1;2;2400000;2;;1;300000;2;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;780000;1;1;950000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;48;;;60;;;5;7;;1;;1;1;2;6;1;2;1;1;8;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;1;2;1;2;2;2;2;2;11;;20;2;;1;2600000;56;5611;5131;;;;;;;;;;;;;;;;;;;;;;;;;2;11;11001;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;2;2;;;2;;;1;1;2;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;2;;1;1420000;2;;;2;;2;;;;;2;;12;10452
20251249;2025;8440400;1;1;1;10;66;1;210,245844;66;1;1;2;49;1;1976;1;3;;3;;2;2;2;6;;;2;1;2;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;2;1;4;1;5;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;300000000;1000000;;;1;;;;;;;;;;1;4;;1;1;6;DILIGENCIA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;5;0;3;1;2;1;1;1;2;;   .;7323;73;7310;1; .;    .;  .;;;1;;;;;1;1;724;216;1994;2012;2012;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;3;2;;;2;;;1;7;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;1;7;24;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;1;2;;2;;1;7117500;1;7117500;;;;;;;;;;;;;;2;;2;;2;;1;1800000;0;1;430000;2;;;;;2;;12;10461
20251249;2025;8440401;1;1;1;10;66;1;178,010551;66;1;1;2;86;1;1939;1;3;;3;;1;;2;6;;;5;;;1;1;2;57000;2;4;3;3;4;3;4;4;1;2;;3;5;;;;1;2;1;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;180000000;700000;;;1;;;;;;;;;;;1;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;2;;   .;   .;;   .;1; .;    .;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;1;2;;;2;;;1;2;2;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;180000;0;2;;2;;;;;2;;12;10465
20251249;2025;8440405;1;1;1;10;66;1;496,985207;66;1;1;2;32;5;1993;1;2;;2;;2;2;2;6;;;6;;;1;1;1;65000;4;4;4;4;4;4;4;4;1;2;;8;4;416;5;416;1;2;1;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;2;;633000;150000000;800000;;;1;;1;;1;1;;;;;1;1;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;4921;1;2;1;;1;;1;;1;2;1;1;106;1;;1;1;1;1;2;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;240000;1;2;;;2;;;2;;;2;;;1;1200000;2;;1;1150000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;2;1;9;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;40;3;;1;1700000;49;4921;4214;;;;;;;;;;;;;;;;;;;;;;;;;2;66;66001;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;3;2;;;2;;;1;1;2;2;;;2;;;1;4;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;850000;2;;1;0;0;2;;2;;;;;2;;12;10468
20251249;2025;8440413;1;1;1;10;66;1;175,531096;66;1;1;2;27;9;1998;1;2;;2;;2;2;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1;1;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;8621;1;2;2;3;2;4;1;8010;1;1;1;1;3;1;;1;1;1;1;3;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;48;;;48;;;10;7;;1;;1;1;1;5;1;1;1;9;2;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;45;3;;1;1800000;86;8621;5414;;;;;;;;;;;;;;;;;;;;;;;;;2;76;76834;  .;;;1;;;;;1;1;76;2;2018;2021;2021;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;2;2;;;2;;;1;1;3;2;;;2;;;1;4;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;;12;10483
20251249;2025;8440417;1;2;1;10;66;1;223,031852;66;1;2;2;62;9;1963;2;3;;3;;1;;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1;2;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;;;;;;1;4;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;2;;   .;   .;;   .;2;63;63470;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;4;2;;;2;;;1;3;3;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;1;1;800000;2;;2;;1;2;;1;500000;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;;12;10488
20251249;2025;8440417;1;3;1;10;66;1;223,031852;66;1;3;1;37;12;1988;3;1;2;1;1;1;;2;6;;;2;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;2;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;;;;;;1;4;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;4921;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;2;12;30;2;;30;;;1;4;;2;;2;;;;2;2;1;12;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;5;3;;1;1500000;49;4921;8323;;;;;;;;;;;;;;;;;;;;;;;;;1; .;    .;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;200000;2;;;;;2;;12;10489
20251249;2025;8440419;1;2;1;10;66;1;178,067175;66;1;2;1;37;9;1988;2;3;;2;;2;2;2;6;;;2;1;1;1;1;3;178500;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;2;1;4;1;2;1;1;1;3;1;1;5;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;2;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;4923;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1100000;1;;3;;1;2;10;70;;;70;;;1;4;;1;;1;1;2;11;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;11;;5;3;;1;1100000;49;4923;8332;;;;;;;;;;;;;;;;;;;;;;;;;2;11;11001;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;;12;10494
20251249;2025;8440423;2;2;2;10;66;1;208,355602;66;1;2;1;11;12;2013;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;2;1;4;1;3;1;1;1;3;1;2;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1; .;    .;  .;;;1;;;;;;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10499
20251249;2025;8440429;1;3;1;10;66;1;317,756112;66;1;3;2;43;4;1982;9;3;;3;;1;;2;5;;;6;;;1;1;1;38000;4;4;4;4;4;4;4;4;1;2;;8;3;913;5;913;1;2;1;1;1;4;1;3;1;1;1;3;1;1;6;3;1;1;1;1;1;3;1;;;500000000;1500000;;;1;;;;;;;;;;1;3;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;8730;1;2;1;;1;;1;;1;1;1;1;36;1;;1;1;1;1;2;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;800000;1;800000;1;750000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;44;;;44;;;5;7;;1;;1;1;1;3;1;1;1;3;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;3;;1;1500000;87;8730;5321;;;;;;;;;;;;;;;;;;;;;;;;;2;66;66687;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;1;2;2;;;2;;;1;1;1;2;;;2;;;1;3;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;;12;10512
20251249;2025;8440430;1;1;1;10;66;1;505,446968;66;1;1;1;36;6;1989;1;2;;2;;2;2;2;6;;;2;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;;;;;;;1;3;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;8010;1;2;1;;1;;1;;1;1;1;1;120;1;;1;1;1;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;900000;1;900000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;1;;1;2;1;15;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;35;1;;1;1800000;80;8010;5414;;;;;;;;;;;;;;;;;;;;;;;;;2;05;05209;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;2;;2;;;;;2;;12;10513
20251249;2025;8440430;1;2;1;10;66;1;505,446968;66;1;2;2;22;1;2003;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;;;;;;;1;3;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;2;;   .;   .;;   .;2;66;66001;  .;;;1;;;;;2;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;1;7;2;2;;;2;;;1;3;2;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;;12;10514
20251249;2025;8440434;1;2;1;10;66;1;187,040922;66;1;1;2;11;9;2014;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;3;4;4;4;4;4;1;1;1;4;0;;;;;;;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;125000000;600000;;;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1; .;    .;  .;;;1;;;;;;;;;;;;2; .;    .;  .;1;2; .;    .;  .;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10519
