per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2024;12;2;1;2;16;3;1;6;;
2024;12;1;1;2;79;1;3;4;;
2024;12;2;1;2;34;8;2;10;2700000;84
2024;12;3;1;1;10;9;1;3;;
2024;12;1;1;1;65;1;3;3;;
2024;12;1;1;2;48;1;2;3;;
2024;12;2;1;1;52;2;2;5;100000;1
2024;12;3;1;2;26;3;1;5;;
2024;12;4;1;2;4;8;1;1;;
2024;12;1;1;2;71;1;3;3;;
2024;12;1;1;2;73;1;3;3;;
2024;12;1;1;1;47;1;2;5;1500000;49
2024;12;1;1;1;22;1;3;8;0;86
2024;12;2;1;1;25;9;2;5;1400000;47
2024;12;3;1;2;21;13;2;5;;
2024;12;4;1;1;5;9;1;2;;
2024;12;1;1;2;50;1;1;5;200000;47
2024;12;2;1;2;17;3;1;10;;
2024;12;3;1;2;69;4;3;3;;
2024;12;1;1;2;78;1;3;3;0;47
2024;12;1;1;1;51;1;2;8;3650000;84
2024;12;2;1;2;38;2;2;8;;
2024;12;3;1;2;23;3;1;10;;
2024;12;4;1;1;10;3;1;3;;
2024;12;1;1;1;46;1;2;5;1700000;38
2024;12;2;1;2;45;2;2;5;1400000;86
2024;12;3;1;2;24;3;1;10;;
2024;12;4;1;1;18;3;1;4;1200000;56
2024;12;1;1;2;53;1;2;5;;
2024;12;2;1;1;27;3;1;10;1400000;46
2024;12;3;1;2;34;3;1;9;;
2024;12;4;1;2;6;8;1;2;;
2024;12;5;1;1;3;8;1;1;;
2024;12;1;1;2;46;1;2;5;1700000;56
2024;12;2;1;1;25;3;1;11;3000000;85
2024;12;3;1;1;21;3;1;10;;
2024;12;1;1;1;38;1;3;10;2000000;84
2024;12;2;1;2;33;2;2;11;4300000;84
2024;12;3;1;2;0;3;1;;;
2024;12;1;1;2;52;1;2;5;1950000;84
2024;12;1;1;1;40;1;2;3;;
2024;12;2;1;2;38;2;2;4;;
2024;12;3;1;1;12;3;1;4;;
2024;12;4;1;1;9;3;1;3;;
2024;12;1;1;2;49;1;2;10;3800000;85
2024;12;2;1;1;52;2;2;10;1800000;60
2024;12;3;1;2;18;3;1;10;;
2024;12;4;1;2;12;3;1;4;;
2024;12;1;1;2;56;1;2;5;;
2024;12;2;1;2;28;3;1;5;800000;97
2024;12;3;1;1;17;3;1;10;1200000;56
2024;12;4;1;2;26;3;1;3;800000;1
2024;12;5;1;1;8;8;1;3;;
2024;12;6;1;1;5;8;1;2;;
2024;12;7;1;2;3;8;1;1;;
2024;12;1;1;2;72;1;3;3;;
2024;12;2;1;1;77;2;3;4;;
2024;12;3;1;1;36;3;1;10;;
2024;12;1;1;1;23;1;2;5;1800000;84
2024;12;2;1;2;19;2;2;3;900000;55
2024;12;1;1;1;39;1;3;5;500000;47
2024;12;2;1;2;26;2;2;8;;
2024;12;3;1;1;10;3;1;3;;
2024;12;4;1;2;7;3;1;3;;
2024;12;1;1;1;64;1;3;4;;
2024;12;2;1;2;54;2;2;3;;
2024;12;3;1;1;27;3;1;10;;
2024;12;1;1;1;29;1;2;5;1200000;47
2024;12;1;1;2;34;1;2;3;900000;97
2024;12;2;1;2;15;3;1;5;;
2024;12;1;1;1;53;1;2;1;;
2024;12;2;1;2;43;2;2;4;400000;47
2024;12;3;1;1;17;3;1;5;;
2024;12;4;1;1;8;3;1;3;;
2024;12;1;1;2;55;1;2;3;500000;81
2024;12;2;1;1;33;3;1;5;;
2024;12;3;1;2;11;8;2;3;;
2024;12;1;1;2;37;1;2;8;1462000;32
2024;12;2;1;2;15;3;1;4;;
2024;12;3;1;2;13;3;1;4;;
2024;12;4;1;1;62;4;3;1;1300000;80
2024;12;1;1;2;72;1;3;4;;
2024;12;1;1;1;56;1;3;5;;
2024;12;1;1;2;64;1;3;3;;
2024;12;2;1;1;65;2;3;3;;
2024;12;1;1;1;26;1;2;8;1800000;45
2024;12;1;1;2;55;1;2;3;600000;47
2024;12;2;1;1;52;2;2;3;500000;47
2024;12;1;1;2;76;1;3;3;;
2024;12;1;1;1;54;1;3;8;1462000;85
2024;12;2;1;2;56;2;2;8;;
2024;12;3;1;1;16;3;1;5;;
2024;12;1;1;1;35;1;2;9;3000000;52
2024;12;1;1;2;43;1;2;10;;
2024;12;2;1;1;11;3;1;4;;
2024;12;3;1;2;3;3;1;2;;
2024;12;1;1;2;86;1;3;5;;
2024;12;1;1;1;56;1;2;5;1300000;49
2024;12;2;1;2;58;2;3;4;;
2024;12;3;1;1;37;3;1;8;1300000;86
2024;12;4;1;1;7;8;2;3;;
2024;12;5;1;2;33;3;1;8;1800000;86
2024;12;6;1;1;33;7;2;5;600000;49
2024;12;7;1;2;11;8;1;4;;
2024;12;8;1;1;47;9;2;4;700000;45
2024;12;1;1;2;93;1;3;5;;
2024;12;2;1;2;67;3;1;5;;
2024;12;3;1;2;66;3;1;8;2300000;85
2024;12;1;1;1;52;1;3;3;600000;10
2024;12;1;1;2;58;1;3;3;450000;97
2024;12;2;1;1;44;3;1;3;400000;49
2024;12;3;1;1;42;3;1;5;500000;41
2024;12;4;1;1;36;3;1;5;600000;41
2024;12;5;1;2;31;7;2;8;600000;86
2024;12;6;1;2;17;8;1;5;;
2024;12;7;1;2;14;8;1;4;;
2024;12;8;1;2;2;8;1;;;
2024;12;1;1;1;59;1;3;3;1500000;41
2024;12;2;1;2;49;2;3;3;;
2024;12;3;1;2;26;3;1;9;;
2024;12;4;1;1;8;8;1;3;;
2024;12;5;1;2;5;8;1;2;;
2024;12;1;1;2;52;1;2;4;;
2024;12;2;1;1;32;3;1;5;900000;47
2024;12;1;2;2;65;1;1;5;1300000;81
2024;12;2;2;2;93;4;3;1;;
2024;12;3;2;1;56;6;1;3;;
2024;12;1;3;1;28;1;2;5;1400000;49
2024;12;1;1;1;30;1;2;5;600000;43
2024;12;2;1;2;39;2;2;8;1600000;46
2024;12;3;1;1;16;3;1;4;;
2024;12;1;1;1;73;1;3;3;800000;10
2024;12;2;1;2;66;2;2;3;800000;56
2024;12;1;1;1;34;1;3;5;960000;25
2024;12;2;1;2;36;2;2;5;900000;47
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;2;4;3;1;1;;
2024;12;5;1;1;38;6;2;9;1800000;64
2024;12;6;1;1;14;9;2;4;;
2024;12;1;1;1;24;1;1;10;1300000;56
2024;12;2;1;1;75;4;3;8;;
2024;12;3;1;2;59;4;2;5;1500000;47
2024;12;1;1;2;66;1;3;5;;
2024;12;2;1;1;32;3;1;9;1700000;46
2024;12;3;1;2;28;7;3;9;500000;56
2024;12;1;1;2;34;1;2;5;820000;97
2024;12;2;1;2;20;3;1;8;;
2024;12;3;1;2;15;3;1;4;;
2024;12;4;1;1;7;3;1;3;;
2024;12;1;1;1;67;1;3;10;1200000;74
2024;12;1;1;2;46;1;2;3;;
2024;12;2;1;1;50;2;1;3;700000;41
2024;12;3;1;2;83;5;3;3;;
2024;12;4;1;1;84;5;3;1;;
2024;12;1;1;2;61;1;3;12;6200000;85
2024;12;2;1;1;21;3;1;10;;
2024;12;1;1;1;42;1;2;4;960000;49
2024;12;2;1;1;20;3;2;5;1300000;47
2024;12;3;1;1;12;3;2;4;;
2024;12;1;1;2;44;1;2;3;400000;81
2024;12;2;1;1;12;3;1;4;;
2024;12;1;1;1;69;1;3;4;720000;52
2024;12;2;1;2;62;2;3;4;1000000;56
2024;12;3;1;2;32;3;1;5;840000;56
2024;12;1;1;2;35;1;2;3;1000000;81
2024;12;2;1;1;19;3;1;5;;
2024;12;3;1;2;14;3;1;4;;
2024;12;4;1;2;13;3;1;4;;
2024;12;1;1;1;93;1;3;1;;
2024;12;2;1;1;62;3;2;3;;
2024;12;3;1;2;56;3;3;5;;
2024;12;4;1;1;54;3;3;3;;
2024;12;5;1;1;49;3;3;10;;
2024;12;1;1;2;31;1;2;8;;
2024;12;2;1;2;11;3;1;4;;
2024;12;1;1;2;21;1;2;10;;
2024;12;1;1;1;61;1;3;11;;31
2024;12;1;1;2;28;1;2;10;;
2024;12;1;1;1;81;1;3;5;1000000;56
2024;12;2;1;2;70;2;3;3;1200000;56
2024;12;1;1;1;33;1;2;10;;
2024;12;2;1;2;24;6;2;10;;
2024;12;1;1;1;52;1;2;3;500000;47
2024;12;2;1;2;48;2;3;5;;47
2024;12;3;1;1;7;8;2;3;;
2024;12;1;1;1;73;1;3;3;;
2024;12;2;1;2;65;2;2;3;;
2024;12;3;1;1;46;3;1;11;1500000;49
2024;12;4;1;2;42;3;1;8;1700000;86
2024;12;1;1;2;26;1;2;5;500000;56
2024;12;2;1;2;8;3;1;3;;
2024;12;1;1;2;27;1;2;3;900000;56
2024;12;1;1;2;58;1;2;9;2000000;96
2024;12;2;1;2;36;3;1;10;;
2024;12;3;1;1;12;8;1;3;;
2024;12;1;1;1;47;1;2;5;800000;49
2024;12;1;1;1;25;1;3;5;440000;41
2024;12;1;1;2;38;1;2;5;360000;81
2024;12;2;1;1;20;3;1;5;;
2024;12;3;1;1;17;3;1;4;;
2024;12;4;1;2;14;3;1;4;;
2024;12;5;1;2;5;3;1;2;;
2024;12;1;1;1;29;1;2;10;4000000;1
2024;12;2;1;1;15;6;2;4;;
2024;12;1;1;2;42;1;2;6;700000;47
2024;12;2;1;1;37;2;3;5;;
2024;12;3;1;2;16;3;1;10;;
2024;12;4;1;1;6;3;1;3;;
2024;12;1;1;2;54;1;3;3;400000;56
2024;12;2;1;1;33;3;1;10;600000;52
2024;12;1;1;2;40;1;2;5;700000;47
2024;12;2;1;1;45;2;2;3;700000;49
2024;12;3;1;1;21;3;1;10;;
2024;12;1;1;2;67;1;2;11;;
2024;12;1;1;1;40;1;2;10;4500000;84
2024;12;1;1;1;40;1;2;5;1200000;49
2024;12;1;1;2;18;1;2;4;;
2024;12;2;1;1;33;2;2;5;1300000;25
2024;12;3;1;2;0;3;1;;;
2024;12;1;1;2;41;1;3;4;300000;47
2024;12;2;1;2;23;3;1;9;1300000;47
2024;12;3;1;2;21;3;1;8;;
2024;12;4;1;1;4;3;1;2;;
2024;12;1;1;2;46;1;2;11;3600000;84
2024;12;2;1;1;52;2;2;10;4000000;47
2024;12;1;1;2;77;1;3;3;;
2024;12;2;1;1;69;2;3;5;;
2024;12;3;1;2;46;3;1;10;;
2024;12;1;1;2;49;1;3;3;;
2024;12;2;1;2;13;8;2;4;;
2024;12;3;1;2;6;8;2;3;;
2024;12;1;1;1;43;1;3;3;400000;49
2024;12;2;1;2;29;2;3;5;700000;56
2024;12;3;1;1;11;3;1;4;;
2024;12;4;1;1;8;3;1;3;;
2024;12;1;1;1;64;1;3;3;;
2024;12;1;1;2;53;1;2;5;300000;56
2024;12;2;1;2;33;3;1;10;2200000;85
2024;12;3;1;2;27;3;1;10;1300000;68
2024;12;4;1;1;27;7;2;9;400000;43
2024;12;5;1;1;2;8;1;;;
2024;12;1;1;1;38;1;2;10;2600000;84
2024;12;2;1;2;34;2;2;10;;
2024;12;3;1;2;9;3;1;3;;
2024;12;4;1;1;2;3;1;;;
2024;12;1;1;1;38;1;2;4;300000;45
2024;12;1;1;2;38;1;2;5;700000;56
2024;12;2;1;2;13;3;1;4;;
2024;12;1;1;1;81;1;3;3;;
2024;12;2;1;2;76;2;3;3;;
2024;12;3;1;2;93;6;3;3;;
2024;12;4;1;1;37;9;2;5;400000;49
2024;12;1;1;2;21;1;2;3;;
2024;12;2;1;2;5;3;1;1;;
2024;12;3;1;2;27;6;2;5;900000;56
2024;12;4;1;1;4;9;1;2;;
2024;12;1;1;1;44;1;3;5;1300000;78
2024;12;2;1;2;36;2;2;3;900000;85
2024;12;3;1;2;19;3;1;9;;
2024;12;4;1;1;14;3;1;4;;
2024;12;1;1;2;67;1;3;5;150000;14
2024;12;2;1;1;73;2;3;3;;
2024;12;3;1;1;36;3;1;8;600000;93
2024;12;1;2;2;32;1;2;8;;
2024;12;2;2;1;30;2;2;10;2500000;62
2024;12;3;2;2;8;3;1;3;;
2024;12;4;2;2;0;3;1;;;
2024;12;1;3;1;39;1;2;8;800000;43
2024;12;2;3;2;30;2;2;10;;
2024;12;3;3;1;6;3;1;3;;
2024;12;1;4;1;42;1;2;9;1460000;43
2024;12;2;4;2;43;2;2;10;;
2024;12;3;4;1;21;3;1;1;;
2024;12;4;4;2;6;3;1;2;;
2024;12;1;1;1;42;1;2;3;1000000;1
2024;12;2;1;2;56;2;2;4;;
2024;12;3;1;2;28;3;1;10;1300000;85
2024;12;1;1;2;33;1;2;4;1320000;56
2024;12;1;1;2;48;1;2;10;;
2024;12;2;1;1;58;2;2;10;2600000;84
2024;12;3;1;1;25;3;1;10;;
2024;12;4;1;2;16;3;1;5;;
2024;12;1;1;2;46;1;2;10;;
2024;12;2;1;1;47;2;2;10;6000000;41
2024;12;3;1;2;21;3;1;10;;
2024;12;4;1;2;17;3;1;10;;
2024;12;1;1;2;41;1;2;5;0;96
2024;12;1;1;2;55;1;1;11;2950000;85
2024;12;2;1;2;27;3;1;11;3317000;84
2024;12;3;1;2;97;4;3;3;;
2024;12;1;1;2;53;1;2;5;2000000;47
2024;12;2;1;1;59;2;3;5;2000000;47
2024;12;3;1;1;22;3;1;10;;
2024;12;1;1;1;35;1;2;10;8000000;45
2024;12;2;1;2;36;2;2;12;5100000;86
2024;12;3;1;2;4;3;1;2;;
2024;12;1;1;2;56;1;3;3;;
2024;12;2;1;1;28;3;1;5;1500000;1
2024;12;1;1;2;23;1;2;10;;84
2024;12;1;1;1;61;1;2;11;;84
2024;12;2;1;2;61;2;3;8;;
2024;12;3;1;1;38;3;1;11;;
2024;12;4;1;2;32;3;1;11;3000000;86
2024;12;5;1;1;2;8;1;;;
2024;12;1;1;1;70;1;3;3;;
2024;12;2;1;2;27;3;3;11;;
2024;12;1;1;2;47;1;3;5;;
2024;12;2;1;2;11;3;1;4;;
2024;12;1;1;1;39;1;2;8;650000;43
2024;12;2;1;2;39;2;2;8;;
2024;12;3;1;2;13;3;1;4;;
2024;12;4;1;1;9;3;1;3;;
2024;12;1;1;2;69;1;3;3;;
2024;12;2;1;1;29;3;1;9;2700000;10
2024;12;3;1;1;17;8;2;4;;
2024;12;1;1;2;64;1;3;3;;
2024;12;2;1;1;44;3;1;5;;
2024;12;1;1;1;64;1;3;5;1100000;31
2024;12;2;1;1;60;6;3;5;1200000;25
2024;12;1;1;1;38;1;2;9;500000;49
2024;12;2;1;2;31;2;2;8;;
2024;12;3;1;1;1;3;1;;;
2024;12;1;1;2;62;1;2;3;700000;47
2024;12;1;1;2;44;1;3;3;500000;81
2024;12;2;1;1;60;2;3;3;1300000;49
2024;12;3;1;1;22;3;1;10;;
2024;12;1;1;2;26;1;2;8;300000;47
2024;12;2;1;2;7;3;1;3;;
2024;12;1;1;1;27;1;2;8;500000;95
2024;12;2;1;1;24;6;2;6;1300000;68
2024;12;1;1;1;69;1;3;3;840000;47
2024;12;2;1;2;61;2;3;3;;
2024;12;1;1;2;56;1;2;3;900000;47
2024;12;2;1;1;57;2;2;3;800000;49
2024;12;3;1;1;31;3;1;9;;
2024;12;4;1;2;28;7;2;8;1300000;96
2024;12;5;1;1;10;8;1;3;;
2024;12;6;1;1;1;8;1;;;
2024;12;1;1;2;62;1;3;3;800000;81
2024;12;2;1;2;16;8;2;5;;
2024;12;1;1;1;51;1;3;5;500000;56
2024;12;2;1;2;45;2;3;5;500000;56
2024;12;3;1;2;8;3;1;3;;
2024;12;4;1;1;7;3;1;3;;
2024;12;1;1;2;68;1;3;3;;
2024;12;2;1;1;60;2;3;3;1100000;41
2024;12;3;1;1;38;3;1;5;;
2024;12;1;1;1;71;1;3;10;;
2024;12;2;1;2;71;2;3;10;;
2024;12;3;1;1;45;3;1;10;;84
2024;12;1;1;1;72;1;2;4;;
2024;12;2;1;2;66;2;3;9;;
2024;12;3;1;1;41;3;1;10;2600000;52
2024;12;4;1;1;14;8;2;4;;
2024;12;1;1;1;19;1;2;10;;
2024;12;1;1;1;77;1;3;1;;
2024;12;1;1;1;40;1;2;5;1500000;43
2024;12;1;1;2;42;1;2;8;;
2024;12;2;1;2;22;3;1;10;;
2024;12;3;1;2;10;3;1;3;;
2024;12;1;1;1;73;1;3;4;;
2024;12;2;1;2;73;2;3;5;;
2024;12;1;1;1;41;1;2;4;1080000;10
2024;12;1;1;1;37;1;2;5;2000000;56
2024;12;2;1;2;36;2;2;10;2262000;45
2024;12;1;1;1;28;1;2;8;1400000;10
2024;12;2;1;2;26;2;2;10;1300000;2
2024;12;1;1;1;59;1;3;5;700000;49
2024;12;2;1;2;52;2;3;5;;
2024;12;1;1;2;27;1;3;5;600000;1
2024;12;2;1;1;12;3;1;4;;
2024;12;3;1;2;9;3;1;3;;
2024;12;4;1;2;7;3;1;3;;
2024;12;5;1;2;1;3;1;;;
2024;12;1;1;2;22;1;2;10;;
2024;12;1;1;1;22;1;2;10;;
2024;12;1;1;2;25;1;2;4;900000;56
2024;12;2;1;1;6;3;1;2;;
2024;12;3;1;1;4;3;1;1;;
2024;12;4;1;1;20;6;2;9;;
2024;12;1;1;2;30;1;2;4;1030000;97
2024;12;2;1;1;14;3;1;4;;
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;2;9;3;1;3;;
2024;12;5;1;2;7;3;1;3;;
2024;12;6;1;1;5;3;1;2;;
2024;12;1;1;1;52;1;2;5;500000;47
2024;12;2;1;2;52;2;3;5;;
2024;12;3;1;1;25;3;1;10;;47
2024;12;1;1;1;75;1;3;4;500000;47
2024;12;1;1;2;78;1;3;3;;
2024;12;2;1;2;50;3;1;5;200000;47
2024;12;3;1;2;33;8;2;10;1500000;94
2024;12;1;1;2;53;1;3;3;200000;96
2024;12;2;1;1;12;3;1;4;;
2024;12;1;1;1;35;1;2;4;1000000;41
2024;12;2;1;2;17;3;2;4;;
2024;12;3;1;1;16;3;2;4;;
2024;12;4;1;2;9;3;2;3;;
2024;12;1;1;2;79;1;3;1;;
2024;12;2;1;2;51;3;1;8;960000;53
2024;12;3;1;1;35;9;3;5;;
2024;12;4;1;1;29;9;3;5;700000;41
2024;12;1;1;2;62;1;3;3;;47
2024;12;1;1;1;37;1;2;3;800000;43
2024;12;2;1;2;46;2;2;5;600000;56
2024;12;1;1;1;52;1;2;11;4200000;86
2024;12;2;1;2;40;2;2;12;4800000;85
2024;12;3;1;2;14;3;1;4;;
2024;12;4;1;2;11;3;1;4;;
2024;12;1;1;1;29;1;2;10;3000000;85
2024;12;2;1;2;30;2;2;10;3000000;85
2024;12;1;1;2;31;1;2;6;1300000;56
2024;12;2;1;1;31;2;2;6;1300000;10
2024;12;1;1;2;89;1;3;3;;
2024;12;2;1;2;53;3;1;6;;
2024;12;3;1;2;29;8;1;10;700000;47
2024;12;4;1;2;11;9;1;3;;
2024;12;1;1;1;25;1;2;6;2600000;47
2024;12;2;1;2;25;2;2;11;;
2024;12;1;1;2;55;1;3;10;;
2024;12;2;1;1;25;3;1;10;;
2024;12;3;1;2;27;9;2;8;1460000;86
2024;12;1;1;1;42;1;2;9;4000000;84
2024;12;2;1;2;36;2;2;8;1600000;86
2024;12;3;1;2;19;3;1;10;;
2024;12;4;1;2;18;3;1;10;;
2024;12;5;1;1;17;3;1;5;;
2024;12;6;1;1;9;3;1;3;;
2024;12;1;1;1;61;1;2;5;250000;45
2024;12;2;1;2;60;2;3;5;;
2024;12;3;1;2;28;3;1;10;200000;86
2024;12;1;1;1;72;1;3;10;;
2024;12;1;1;2;39;1;2;9;2000000;86
2024;12;2;1;1;47;2;2;8;1300000;49
2024;12;3;1;1;21;3;1;5;;
2024;12;4;1;2;14;3;1;4;;
2024;12;5;1;2;22;9;2;9;;
2024;12;1;1;1;32;1;2;10;1700000;47
2024;12;2;1;2;25;2;2;10;;
2024;12;3;1;2;1;3;1;;;
2024;12;1;1;1;60;1;2;5;3000000;84
2024;12;2;1;1;19;3;2;10;;
2024;12;1;1;2;28;1;2;8;1300000;84
2024;12;2;1;1;32;2;2;8;1600000;49
2024;12;3;1;2;11;3;1;4;;
2024;12;4;1;1;6;3;1;3;;
2024;12;1;1;2;30;1;2;6;;
2024;12;2;1;1;8;3;1;3;;
2024;12;3;1;2;61;5;2;3;;
2024;12;4;1;1;38;9;1;6;1300000;45
2024;12;1;1;2;61;1;2;4;700000;47
2024;12;2;1;1;23;3;1;5;700000;45
2024;12;1;1;2;61;1;2;5;1300000;15
2024;12;2;1;1;20;8;2;3;;
2024;12;3;1;1;18;8;2;4;;
2024;12;4;1;2;16;8;2;6;;
2024;12;5;1;1;14;8;2;4;;
2024;12;1;1;2;25;1;2;3;1000000;81
2024;12;2;1;2;11;3;1;4;;
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;2;1;3;1;;;
2024;12;1;1;2;37;1;2;5;150000;81
2024;12;2;1;2;15;3;1;4;;
2024;12;3;1;2;12;3;1;3;;
2024;12;4;1;1;11;3;1;3;;
2024;12;1;1;2;22;1;2;4;1200000;45
2024;12;2;1;2;27;2;2;8;;
2024;12;3;1;1;13;3;1;3;;
2024;12;1;1;2;41;1;2;8;;
2024;12;2;1;1;11;3;1;4;;
2024;12;3;1;1;6;3;1;3;;
2024;12;1;1;1;29;1;2;5;1200000;47
2024;12;2;1;2;30;2;2;5;;
2024;12;3;1;2;7;3;1;3;;
2024;12;4;1;2;0;3;1;;;
2024;12;1;1;2;28;1;2;5;1200000;47
2024;12;2;1;2;14;3;1;4;;
2024;12;3;1;2;7;3;1;3;;
2024;12;1;1;1;77;1;3;3;;
2024;12;2;1;2;74;2;3;3;;
2024;12;3;1;2;54;3;2;5;1200000;46
2024;12;4;1;2;66;6;3;4;;
2024;12;1;1;2;28;1;2;5;1300000;47
2024;12;2;1;1;4;3;1;1;;
2024;12;1;1;1;39;1;2;9;1300000;46
2024;12;2;1;2;31;2;2;9;1300000;47
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;1;7;3;1;3;;
2024;12;1;1;1;51;1;2;4;1300000;41
2024;12;2;1;2;48;2;2;5;1300000;97
2024;12;3;1;1;23;3;1;9;;
2024;12;4;1;1;18;3;1;6;;
2024;12;5;1;2;9;8;2;3;;
2024;12;1;1;1;64;1;3;3;1300000;77
2024;12;2;1;2;61;2;2;3;;
2024;12;3;1;1;30;3;1;5;1300000;64
2024;12;4;1;2;29;7;2;5;;
2024;12;5;1;2;10;8;1;3;;
2024;12;6;1;2;2;8;1;;;
2024;12;7;1;2;0;8;1;;;
2024;12;1;1;2;39;1;3;6;900000;64
2024;12;2;1;1;10;3;1;4;;
2024;12;3;1;1;62;4;3;3;;
2024;12;4;1;2;41;6;3;6;;
2024;12;5;1;2;3;9;1;2;;
2024;12;1;1;2;33;1;2;5;1300000;61
2024;12;2;1;2;11;3;1;4;;
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;2;8;3;1;3;;
2024;12;1;1;2;35;1;3;5;300000;47
2024;12;2;1;2;11;3;1;4;;
2024;12;3;1;1;9;3;1;3;;
2024;12;4;1;1;2;3;1;;;
2024;12;1;1;1;50;1;2;12;4000000;69
2024;12;2;1;2;40;2;2;10;1300000;71
2024;12;3;1;2;15;3;1;5;;
2024;12;4;1;2;13;3;1;4;;
2024;12;5;1;1;11;3;1;3;;
2024;12;1;1;1;42;1;2;8;2000000;43
2024;12;2;1;2;33;2;2;8;;
2024;12;3;1;2;6;3;1;3;;
2024;12;4;1;2;4;3;1;2;;
2024;12;1;1;2;24;1;2;8;;
2024;12;2;1;2;0;3;1;;;
2024;12;1;1;2;54;1;3;6;;
2024;12;2;1;1;77;2;3;10;;
2024;12;3;1;2;34;3;1;5;750000;56
2024;12;4;1;1;13;8;1;4;;
2024;12;5;1;1;5;8;1;2;;
2024;12;6;1;1;4;8;1;2;;
2024;12;1;1;1;36;1;2;5;1800000;47
2024;12;2;1;2;37;2;2;5;;
2024;12;3;1;1;13;3;1;4;;
2024;12;4;1;2;7;3;1;3;;
2024;12;5;1;1;1;3;1;;;
2024;12;1;1;1;55;1;2;4;800000;56
2024;12;2;1;2;52;2;2;4;;
2024;12;3;1;1;35;3;1;8;1300000;45
2024;12;4;1;1;24;3;1;10;1300000;47
2024;12;1;1;1;76;1;2;3;600000;47
2024;12;2;1;1;37;3;2;8;1300000;95
2024;12;1;1;2;29;1;2;6;1200000;47
2024;12;2;1;1;27;2;2;6;1500000;47
2024;12;3;1;1;12;3;1;4;;
2024;12;1;1;2;29;1;2;6;;
2024;12;2;1;1;9;3;1;3;;
2024;12;3;1;1;0;3;1;;;
2024;12;1;1;1;38;1;3;5;900000;46
2024;12;1;1;2;23;1;3;10;;
2024;12;1;1;2;56;1;3;6;400000;96
2024;12;2;1;2;27;3;1;5;1200000;45
2024;12;3;1;1;30;7;2;5;1300000;45
2024;12;4;1;2;9;8;1;3;;
2024;12;5;1;2;0;8;1;;;
2024;12;1;1;1;28;1;2;4;1200000;56
2024;12;2;1;2;26;2;2;5;;
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;1;8;3;1;3;;
2024;12;5;1;2;6;3;1;3;;
2024;12;1;1;1;57;1;3;3;1900000;46
2024;12;2;1;2;44;2;2;3;;
2024;12;3;1;1;12;3;1;3;;
2024;12;4;1;2;29;3;1;5;;
2024;12;5;1;1;27;7;2;3;800000;81
2024;12;6;1;1;6;8;1;2;;
2024;12;1;1;1;53;1;3;5;1350000;93
2024;12;2;1;2;51;2;2;3;;
2024;12;1;1;1;73;1;3;1;600000;81
2024;12;1;1;1;60;1;2;4;900000;1
2024;12;2;1;1;34;3;2;4;900000;49
2024;12;3;1;2;34;7;2;5;800000;52
2024;12;4;1;1;17;8;1;4;;
2024;12;5;1;2;15;8;1;4;;
2024;12;1;1;2;45;1;2;5;1400000;56
2024;12;2;1;1;42;2;2;1;400000;49
2024;12;3;1;1;24;3;1;5;;
2024;12;4;1;1;20;3;1;5;;
2024;12;5;1;2;18;3;1;4;;
2024;12;6;1;1;11;3;2;4;;
2024;12;1;1;2;30;1;2;3;300000;81
2024;12;2;1;2;12;3;1;4;;
2024;12;3;1;1;6;3;1;3;;
2024;12;4;1;2;4;3;1;1;;
2024;12;1;1;2;37;1;2;3;;
2024;12;2;1;1;42;2;2;6;1200000;45
2024;12;3;1;1;20;3;1;3;800000;45
2024;12;4;1;2;17;3;1;3;;
2024;12;5;1;1;14;3;1;3;;
2024;12;6;1;2;6;3;1;3;;
2024;12;7;1;1;1;3;1;;;
2024;12;1;1;2;39;1;2;10;8000000;41
2024;12;2;1;1;12;3;1;4;;
2024;12;1;1;1;31;1;3;10;5500000;85
2024;12;2;1;2;31;2;2;6;;
2024;12;3;1;2;10;3;1;3;;
2024;12;4;1;1;2;3;1;;;
2024;12;5;1;1;68;4;3;10;1800000;85
2024;12;6;1;2;55;9;3;5;;
2024;12;1;1;2;37;1;2;9;400000;47
2024;12;2;1;2;12;3;1;4;;
2024;12;1;1;1;47;1;2;11;4000000;86
2024;12;2;1;2;44;2;2;10;;
2024;12;3;1;2;12;3;1;4;;
2024;12;4;1;1;11;3;1;4;;
2024;12;1;1;2;58;1;2;8;2000000;84
2024;12;2;1;1;26;3;1;10;6500000;69
2024;12;3;1;2;23;3;1;10;;
2024;12;1;1;2;57;1;2;11;5000000;85
2024;12;2;1;1;56;2;2;9;;
2024;12;1;1;1;47;1;2;8;;84
2024;12;2;1;2;42;2;2;9;1300000;96
2024;12;3;1;1;20;3;1;10;;
2024;12;4;1;2;11;3;1;4;;
2024;12;5;1;1;51;9;2;11;;84
2024;12;1;1;2;21;1;2;9;;
2024;12;2;1;1;43;2;2;10;3000000;66
2024;12;1;1;1;33;1;2;10;1500000;90
2024;12;2;1;2;30;2;2;10;;
2024;12;3;1;1;2;3;1;;;
2024;12;1;1;1;57;1;3;3;1800000;56
2024;12;1;1;1;23;1;2;10;1660000;46
