per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2025;12;1;1;2;53;1;3;12;15630000;36
2025;12;2;1;2;21;3;1;10;;
2025;12;1;1;1;43;1;2;5;500000;53
2025;12;2;1;2;32;2;2;7;1600000;71
2025;12;3;1;1;9;3;1;3;;
2025;12;4;1;2;1;3;1;;;
2025;12;5;1;1;20;13;2;8;1200000;56
2025;12;1;1;1;20;1;2;6;;
2025;12;2;1;2;20;2;2;9;;
2025;12;3;1;1;1;3;1;;;
2025;12;1;1;1;49;1;2;3;1150000;32
2025;12;2;1;1;24;3;2;6;2360000;56
2025;12;1;1;1;64;1;2;5;5500000;49
2025;12;1;1;1;66;1;3;5;1423500;49
2025;12;2;1;2;66;2;2;5;;
2025;12;3;1;1;37;3;1;5;900000;93
2025;12;1;1;1;53;1;2;5;1500000;53
2025;12;2;1;2;44;2;2;5;1423500;96
2025;12;3;1;2;19;3;1;8;;
2025;12;4;1;1;14;3;1;4;;
2025;12;1;1;2;44;1;3;5;;
2025;12;2;1;1;13;3;1;4;;
2025;12;3;1;1;8;3;1;3;;
2025;12;4;1;2;6;3;1;3;;
2025;12;1;1;2;87;1;3;3;;
2025;12;1;2;1;50;1;2;5;1583500;56
2025;12;1;1;2;64;1;2;3;500000;47
2025;12;2;1;1;62;2;3;3;2000000;49
2025;12;1;1;1;29;1;2;4;1630000;56
2025;12;1;1;1;62;1;3;4;900000;47
2025;12;2;1;2;61;2;2;3;1200000;97
2025;12;1;1;2;77;1;3;1;;
2025;12;2;1;2;44;3;1;5;1400000;94
2025;12;3;1;1;13;8;1;4;;
2025;12;1;1;2;65;1;3;3;63000;15
2025;12;2;1;1;44;3;1;3;1400000;85
2025;12;3;1;1;21;8;2;5;;
2025;12;1;1;2;41;1;3;8;1423500;82
2025;12;2;1;2;21;3;1;5;200000;96
2025;12;3;1;2;12;3;1;4;;
2025;12;1;1;2;74;1;3;3;;
2025;12;1;1;2;44;1;2;10;4100000;21
2025;12;2;1;1;20;3;1;10;400000;47
2025;12;1;1;2;39;1;2;5;1800000;96
2025;12;2;1;2;20;3;1;10;;
2025;12;1;1;2;53;1;2;9;;68
2025;12;1;1;1;69;1;2;5;;
2025;12;2;1;2;67;2;3;6;;
2025;12;1;1;2;40;1;2;4;1100000;56
2025;12;1;1;1;59;1;3;8;8756000;6
2025;12;2;1;2;51;2;2;5;2000000;10
2025;12;3;1;2;23;3;1;9;2120000;64
2025;12;1;1;2;37;1;2;5;1423500;47
2025;12;2;1;1;15;3;1;6;;
2025;12;3;1;2;12;3;1;4;;
2025;12;1;1;1;27;1;2;4;900000;45
2025;12;1;1;2;40;1;2;4;1400000;88
2025;12;2;1;1;23;3;1;5;2000000;45
2025;12;3;1;1;16;3;1;5;;
2025;12;1;1;2;63;1;1;4;600000;97
2025;12;2;1;2;93;4;3;1;;
2025;12;3;1;1;65;6;1;1;;
2025;12;4;1;1;83;13;3;1;;
2025;12;1;1;1;47;1;1;10;3000000;68
2025;12;2;1;2;52;2;2;8;2800000;92
2025;12;3;1;2;67;4;3;3;;
2025;12;1;1;1;51;1;2;5;;
2025;12;1;1;2;69;1;3;5;;
2025;12;1;1;1;61;1;3;11;;
2025;12;2;1;2;60;2;2;12;8500000;84
2025;12;1;1;1;77;1;3;12;;
2025;12;2;1;2;74;2;3;9;;
2025;12;1;1;1;30;1;2;8;;
2025;12;1;1;2;61;1;2;11;10800000;86
2025;12;2;1;1;28;3;1;11;;
2025;12;1;1;2;39;1;2;5;1423500;86
2025;12;1;1;1;56;1;2;12;;33
2025;12;2;1;2;55;2;2;12;;64
2025;12;1;1;1;71;1;3;4;;
2025;12;1;1;1;51;1;3;4;;
2025;12;2;1;1;22;3;2;5;;
2025;12;3;1;1;20;3;2;5;;
2025;12;4;1;2;15;3;2;4;;
2025;12;1;1;1;44;1;2;8;2300000;6
2025;12;2;1;2;33;2;2;8;650000;96
2025;12;3;1;2;15;3;1;6;;
2025;12;4;1;2;9;3;1;3;;
2025;12;1;1;2;54;1;3;5;450000;81
2025;12;2;1;2;38;3;1;5;700000;81
2025;12;3;1;1;17;8;1;4;1500000;49
2025;12;4;1;1;11;8;1;3;;
2025;12;5;1;1;7;8;1;3;;
2025;12;6;1;1;5;8;1;1;;
2025;12;7;1;2;37;3;1;3;;
2025;12;8;1;1;7;8;1;3;;
2025;12;1;1;1;31;1;2;6;900000;53
2025;12;2;1;2;26;2;2;7;1800000;84
2025;12;3;1;2;7;3;1;3;;
2025;12;1;1;1;34;1;3;5;350000;96
2025;12;2;1;2;30;2;3;6;900000;56
2025;12;3;1;2;8;3;1;3;;
2025;12;1;1;1;27;1;2;5;1000000;47
2025;12;1;1;2;42;1;1;5;;
2025;12;2;1;2;71;4;3;3;;
2025;12;1;1;1;81;1;3;3;;
2025;12;2;1;2;80;2;3;1;;
2025;12;3;1;1;32;8;2;5;1600000;38
2025;12;1;1;2;67;1;3;3;;
2025;12;2;1;1;61;2;3;4;2847000;49
2025;12;1;1;2;41;1;2;5;2000000;96
2025;12;2;1;1;44;2;2;5;1200000;49
2025;12;3;1;2;16;3;1;5;;
2025;12;4;1;2;15;3;2;4;;
2025;12;5;1;1;4;3;1;1;;
2025;12;1;1;2;60;1;3;3;;
2025;12;2;1;1;65;2;3;3;;
2025;12;3;1;2;20;3;1;10;510000;1
2025;12;1;1;2;40;1;3;3;600000;97
2025;12;2;1;1;34;2;2;3;1423500;75
2025;12;3;1;2;7;3;1;3;;
2025;12;1;1;1;35;1;2;6;600000;49
2025;12;2;1;2;30;2;2;4;500000;97
2025;12;3;1;1;12;3;1;4;;
2025;12;1;1;2;68;1;3;3;;
2025;12;2;1;1;29;8;2;4;;
2025;12;1;1;2;62;1;3;3;;
2025;12;1;1;2;22;1;2;6;1400000;56
2025;12;2;1;1;21;2;2;6;1800000;53
2025;12;3;1;1;5;3;1;2;;
2025;12;1;1;1;38;1;2;10;5000000;84
2025;12;1;1;1;58;1;3;10;;
2025;12;2;1;2;30;2;2;10;1800000;68
2025;12;1;1;2;51;1;2;8;300000;45
2025;12;1;1;2;60;1;3;3;;
2025;12;2;1;1;62;2;3;3;800000;46
2025;12;3;1;2;27;3;1;9;1423500;47
2025;12;1;1;1;74;1;3;4;2100000;46
2025;12;2;1;2;51;2;2;3;500000;81
2025;12;1;1;1;26;1;2;10;1423500;75
2025;12;1;1;1;33;1;2;9;2800000;56
2025;12;1;1;2;34;1;2;1;200000;81
2025;12;2;1;1;13;3;1;4;;
2025;12;3;1;1;2;3;1;;;
2025;12;1;1;2;25;1;2;10;;
2025;12;1;1;1;53;1;2;10;;
2025;12;2;1;2;42;2;2;10;;
2025;12;3;1;1;15;3;1;4;;
2025;12;1;1;1;31;1;2;4;1600000;41
2025;12;2;1;2;26;2;2;4;;
2025;12;1;1;2;55;1;2;8;2500000;86
2025;12;2;1;1;22;3;1;10;;
2025;12;1;1;2;63;1;2;5;500000;81
2025;12;2;1;1;64;2;2;3;;
2025;12;1;1;2;33;1;1;11;3800000;85
2025;12;2;1;2;60;4;3;5;;
2025;12;1;1;1;75;1;3;3;;
2025;12;2;1;2;62;2;3;3;;
2025;12;1;1;2;35;1;2;5;2100000;47
2025;12;2;1;1;36;2;2;5;2500000;41
2025;12;3;1;2;15;3;1;5;;
2025;12;1;1;1;74;1;2;5;;
2025;12;2;1;2;55;2;2;5;;
2025;12;1;1;1;49;1;2;5;2600000;41
2025;12;1;1;1;51;1;2;5;1600000;46
2025;12;2;1;2;51;2;2;3;1600000;97
2025;12;1;1;1;54;1;2;4;800000;41
2025;12;1;1;1;45;1;2;3;;
2025;12;1;1;1;58;1;3;4;1400000;43
2025;12;1;1;2;76;1;3;3;;
2025;12;1;1;1;73;1;3;3;;
2025;12;2;1;2;78;2;3;3;;
2025;12;1;1;1;69;1;2;4;;
2025;12;2;1;2;68;2;2;4;;
2025;12;1;1;2;32;1;3;4;;
2025;12;2;1;1;13;3;1;3;;
2025;12;3;1;1;5;3;1;3;;
2025;12;4;1;1;1;3;1;;;
2025;12;5;1;1;37;6;3;5;1800000;46
2025;12;6;1;2;57;9;3;3;;
2025;12;7;1;1;41;9;1;4;1850000;55
2025;12;8;1;1;21;9;2;4;;
2025;12;9;1;1;36;9;1;4;;
2025;12;1;1;1;45;1;2;4;180000;47
2025;12;2;1;2;48;2;2;4;;
2025;12;3;1;2;22;3;1;4;;
2025;12;4;1;1;24;3;1;4;2000000;33
2025;12;5;1;2;22;7;3;8;2200000;86
2025;12;6;1;2;2;8;1;;;
2025;12;1;1;2;52;1;2;9;1600000;55
2025;12;2;1;2;39;3;1;8;;
2025;12;3;1;1;32;7;2;5;1600000;45
2025;12;1;1;1;42;1;2;5;2400000;84
2025;12;2;1;2;42;2;2;5;1423500;56
2025;12;3;1;1;22;3;2;5;2000000;50
2025;12;4;1;1;22;3;1;8;2400000;84
2025;12;5;1;1;18;3;1;8;;
2025;12;1;1;1;27;1;2;4;1200000;45
2025;12;1;1;1;50;1;2;5;1000000;3
2025;12;1;1;2;59;1;3;3;1423500;86
2025;12;1;1;1;63;1;3;4;1500000;47
2025;12;1;1;2;32;1;2;5;1600000;55
2025;12;2;1;1;7;3;1;3;;
2025;12;1;1;1;65;1;3;4;1800000;55
2025;12;2;1;2;63;2;3;4;;
2025;12;3;1;1;14;13;2;4;;
2025;12;1;1;1;50;1;2;8;1800000;52
2025;12;1;1;2;57;1;2;5;1700000;55
2025;12;2;1;1;59;2;3;5;;
2025;12;3;1;2;31;3;1;9;1700000;52
2025;12;4;1;2;8;8;1;3;;
2025;12;1;1;2;40;1;2;8;;
2025;12;1;1;1;70;1;2;5;;
2025;12;1;1;2;32;1;2;4;1900000;55
2025;12;2;1;1;34;2;2;4;1200000;49
2025;12;3;1;1;14;3;1;4;;
2025;12;4;1;2;10;3;1;3;;
2025;12;1;1;1;53;1;2;5;1500000;80
2025;12;2;1;2;52;2;2;5;;
2025;12;3;1;1;21;3;1;10;;
2025;12;1;1;2;39;1;2;8;;
2025;12;2;1;1;16;3;1;4;;
2025;12;3;1;2;5;3;1;2;;
2025;12;1;1;2;51;1;2;3;;
2025;12;2;1;2;27;3;1;10;2200000;55
2025;12;3;1;2;19;3;1;5;1800000;56
2025;12;1;1;1;37;1;2;5;1623500;33
2025;12;1;1;1;60;1;2;3;;
2025;12;2;1;2;48;2;3;3;;
2025;12;3;1;2;30;3;1;7;;
2025;12;4;1;2;8;3;1;3;;
2025;12;1;1;2;51;1;2;5;2200000;47
2025;12;2;1;1;33;3;1;5;1000000;45
2025;12;3;1;1;23;3;1;10;;
2025;12;1;1;2;40;1;2;7;4000000;85
2025;12;2;1;1;19;3;1;10;;
2025;12;1;1;2;53;1;2;7;6500000;85
2025;12;2;1;1;49;2;2;8;3000000;84
2025;12;1;1;1;26;1;2;10;3000000;84
2025;12;1;1;1;49;1;2;5;;
2025;12;1;1;1;38;1;2;5;2500000;84
2025;12;2;1;2;32;2;2;10;;
2025;12;1;1;2;29;1;2;9;2400000;85
2025;12;2;1;1;27;6;2;9;2400000;84
2025;12;1;1;2;66;1;2;10;4000000;46
2025;12;2;1;1;28;2;2;10;;
2025;12;3;1;2;6;3;1;3;;
2025;12;4;1;2;1;3;1;;;
2025;12;1;1;1;43;1;2;10;5600000;84
2025;12;1;1;1;58;1;2;3;800000;47
2025;12;2;1;2;64;2;2;3;;
2025;12;1;1;2;33;1;2;10;3800000;85
2025;12;1;1;2;29;1;2;5;1000000;49
2025;12;2;1;1;3;3;1;1;;
2025;12;1;1;1;42;1;2;5;1100000;49
2025;12;2;1;2;29;2;2;5;1423500;47
2025;12;3;1;2;13;3;1;4;;
2025;12;4;1;2;8;3;1;3;;
2025;12;5;1;2;2;3;1;;;
2025;12;1;1;2;33;1;2;5;1423500;56
2025;12;2;1;2;15;3;1;4;;
2025;12;3;1;2;13;3;1;4;;
2025;12;1;1;2;63;1;2;3;1423500;84
2025;12;1;1;1;68;1;3;3;800000;41
2025;12;2;1;2;63;2;2;3;;
2025;12;3;1;1;93;4;3;1;;
2025;12;1;1;2;48;1;3;5;2560000;32
2025;12;2;1;2;4;3;1;1;;
2025;12;1;1;1;31;1;2;10;4070000;84
2025;12;1;1;2;45;1;2;5;2000000;47
2025;12;2;1;2;19;3;1;9;;
2025;12;1;1;1;77;1;3;3;;
2025;12;2;1;2;67;2;3;4;;
2025;12;3;1;2;42;3;1;4;1600000;46
2025;12;4;1;2;18;8;1;5;;
2025;12;1;1;1;55;1;2;3;1400000;41
2025;12;2;1;2;20;3;2;5;1623500;84
2025;12;1;1;2;24;1;2;4;;
2025;12;2;1;2;4;3;1;1;;
2025;12;3;1;1;2;3;1;;;
2025;12;4;1;1;17;6;2;4;;
2025;12;1;1;1;62;1;2;3;700000;3
2025;12;2;1;2;54;2;2;3;;
2025;12;3;1;1;24;3;1;5;1800000;47
2025;12;4;1;1;13;3;1;4;;
2025;12;1;1;2;55;1;3;1;;
2025;12;2;1;1;59;2;3;3;700000;52
2025;12;3;1;1;28;3;1;5;1900000;41
2025;12;4;1;2;29;7;2;5;;
2025;12;5;1;1;4;8;1;1;;
2025;12;6;1;1;2;8;1;;;
2025;12;1;1;1;30;1;2;4;1400000;41
2025;12;2;1;2;22;9;1;3;;
2025;12;3;1;2;1;9;1;;;
2025;12;4;1;2;60;9;3;3;;
2025;12;1;1;2;32;1;2;5;1000000;47
2025;12;2;1;1;29;2;2;5;1423500;1
2025;12;3;1;1;14;3;1;4;;
2025;12;4;1;1;1;3;1;;;
2025;12;1;1;1;30;1;2;9;1423500;93
2025;12;2;1;2;29;2;2;5;1423500;47
2025;12;3;1;2;6;3;1;3;;
2025;12;1;1;1;54;1;2;3;1423500;47
2025;12;2;1;2;48;2;2;3;;
2025;12;3;1;2;31;3;1;8;1000000;47
2025;12;4;1;1;2;8;1;;;
2025;12;5;1;1;27;3;1;5;;
2025;12;6;1;2;7;8;2;3;;
2025;12;1;1;1;58;1;2;8;4600000;84
2025;12;1;1;2;35;1;2;4;;
2025;12;2;1;2;12;3;1;4;;
2025;12;1;1;1;55;1;3;3;;
2025;12;2;1;1;23;3;2;4;1600000;96
2025;12;3;1;1;17;3;2;4;;
2025;12;1;1;1;54;1;2;10;9400000;45
2025;12;2;1;2;53;2;3;10;9400000;45
2025;12;1;1;2;31;1;2;10;3800000;64
2025;12;2;1;1;32;2;2;10;500000;1
2025;12;3;1;1;5;3;1;3;;
2025;12;4;1;2;0;3;1;;;
2025;12;1;1;1;52;1;2;4;240000;25
2025;12;2;1;2;43;2;2;5;;
2025;12;3;1;1;19;3;1;5;300000;25
2025;12;1;1;2;55;1;3;3;1540000;47
2025;12;1;1;2;30;1;2;10;;
2025;12;2;1;1;3;3;1;1;;
2025;12;1;1;1;76;1;3;1;;
2025;12;1;1;2;58;1;3;10;2200000;85
2025;12;2;1;1;60;2;3;4;2500000;85
2025;12;3;1;2;37;3;1;10;;
2025;12;1;1;2;29;1;2;5;;
2025;12;2;1;1;38;2;2;3;1700000;41
2025;12;3;1;1;15;3;2;5;100000;41
2025;12;4;1;1;10;3;1;3;;
2025;12;5;1;2;0;3;1;;;
2025;12;1;1;1;67;1;3;9;3400000;84
2025;12;2;1;2;61;2;3;3;;
2025;12;3;1;1;38;3;1;12;3549000;85
2025;12;1;1;2;38;1;2;3;900000;97
2025;12;2;1;1;32;2;2;5;2300000;47
2025;12;3;1;2;10;3;1;3;;
2025;12;1;1;2;63;1;3;3;150000;81
2025;12;1;1;1;14;1;2;4;;
2025;12;1;1;2;54;1;3;5;50000;56
2025;12;1;1;2;42;1;2;8;1850000;47
2025;12;2;1;1;28;2;2;4;;
2025;12;1;1;1;26;1;2;8;1627000;47
2025;12;1;1;1;81;1;3;3;;
2025;12;2;1;2;74;2;3;3;;
2025;12;1;1;2;34;1;3;3;900000;56
2025;12;2;1;2;17;3;1;5;;
2025;12;3;1;2;18;7;2;5;;
2025;12;1;1;2;28;1;2;10;3500000;84
2025;12;1;1;2;67;1;3;3;;
2025;12;2;1;2;31;3;1;5;1600000;84
2025;12;3;1;1;14;8;1;4;;
2025;12;1;1;2;33;1;2;4;;
2025;12;2;1;1;9;3;1;3;;
2025;12;3;1;1;4;3;1;1;;
2025;12;1;1;1;60;1;2;10;3500000;84
2025;12;2;1;2;50;2;3;11;;
2025;12;3;1;1;16;3;1;5;;
2025;12;4;1;2;13;3;1;4;;
2025;12;1;1;1;61;1;2;3;600000;47
2025;12;2;1;2;56;2;3;3;;
2025;12;3;1;1;39;3;1;5;900000;41
2025;12;4;1;2;30;3;1;5;1600000;47
2025;12;5;1;1;10;8;1;3;;
2025;12;6;1;2;6;8;1;2;;
2025;12;7;1;2;26;3;1;4;1800000;47
2025;12;8;1;1;34;7;2;5;700000;95
2025;12;9;1;2;6;8;1;2;;
2025;12;10;1;1;1;8;1;;;
2025;12;1;1;2;40;1;2;10;2500000;84
2025;12;1;1;1;77;1;3;3;;
2025;12;2;1;2;70;2;3;3;;
2025;12;3;1;1;21;3;1;1;;
2025;12;1;1;1;68;1;2;3;2800000;1
2025;12;2;1;2;58;2;2;3;;
2025;12;3;1;1;16;3;1;5;;
2025;12;1;1;2;49;1;2;5;1800000;84
2025;12;2;1;1;64;2;2;8;2200000;86
2025;12;3;1;2;18;3;1;5;;
2025;12;1;1;2;23;1;2;8;1300000;47
2025;12;1;1;1;48;1;2;3;800000;49
2025;12;2;1;2;46;2;2;3;1800000;86
2025;12;3;1;1;27;3;1;8;2700000;84
2025;12;4;1;2;23;3;1;8;;
2025;12;5;1;2;30;3;1;8;;
2025;12;6;1;1;9;8;1;3;;
2025;12;1;1;2;38;1;2;5;2500000;85
2025;12;2;1;2;14;3;1;4;;
2025;12;3;1;1;5;3;1;2;;
2025;12;1;1;2;19;1;2;5;1800000;84
2025;12;1;1;2;28;1;2;10;6000000;72
2025;12;1;1;1;40;1;2;4;;
2025;12;1;1;2;61;1;3;4;;
2025;12;2;1;1;10;8;2;3;;
2025;12;1;1;1;73;1;3;3;;
2025;12;2;1;2;69;2;3;3;;
2025;12;3;1;2;40;3;1;10;2500000;84
2025;12;4;1;2;38;3;1;10;;
2025;12;5;1;2;14;8;1;4;;
2025;12;1;1;2;59;1;3;4;320000;1
2025;12;2;1;1;16;8;2;4;;
2025;12;3;1;2;13;8;2;4;;
2025;12;4;1;1;9;8;2;3;;
2025;12;1;1;1;72;1;3;11;;
2025;12;2;1;2;74;2;3;11;;
2025;12;3;1;1;32;3;1;10;;
2025;12;1;1;1;58;1;1;10;4000000;85
2025;12;2;1;2;18;3;2;5;;
2025;12;3;1;1;83;4;3;1;;
2025;12;4;1;2;94;4;3;3;;
2025;12;1;1;1;59;1;3;10;5000000;84
2025;12;1;1;1;64;1;3;3;800000;47
2025;12;1;1;1;35;1;2;5;2000000;94
2025;12;2;1;2;36;2;3;5;2000000;94
2025;12;1;1;1;44;1;3;5;2200000;47
2025;12;1;1;2;27;1;2;10;5500000;86
2025;12;1;1;1;46;1;3;11;6000000;85
2025;12;2;1;2;40;2;2;8;;
2025;12;3;1;1;11;3;1;4;;
2025;12;1;1;2;67;1;3;8;2200000;85
2025;12;1;1;2;35;1;2;10;4500000;47
2025;12;2;1;1;3;3;1;2;;
2025;12;1;1;1;31;1;2;10;3087000;43
2025;12;1;1;2;60;1;3;8;;
2025;12;1;1;2;28;1;2;5;;
2025;12;2;1;1;33;2;3;5;1423500;61
2025;12;3;1;1;7;3;1;3;;
2025;12;1;1;2;25;1;2;3;;
2025;12;2;1;1;32;2;2;1;1000000;49
2025;12;3;1;2;8;3;1;3;;
2025;12;4;1;2;4;3;1;2;;
2025;12;5;1;1;2;3;1;;;
2025;12;1;1;2;62;1;2;5;;
2025;12;2;1;1;27;3;1;8;480000;41
2025;12;3;1;2;24;7;2;8;;
2025;12;4;1;2;5;8;1;2;;
2025;12;1;1;1;22;1;2;3;800000;42
2025;12;2;1;2;18;2;2;4;;
2025;12;3;1;1;2;3;1;;;
2025;12;1;1;1;25;1;2;4;600000;81
2025;12;2;1;2;20;2;2;4;;
2025;12;3;1;1;3;3;1;2;;
2025;12;1;1;1;55;1;3;3;700000;47
2025;12;1;1;2;43;1;2;1;;
2025;12;2;1;1;61;2;3;1;;
2025;12;1;1;1;20;1;2;3;200000;41
2025;12;2;1;2;18;6;2;4;;
2025;12;3;1;1;0;9;1;;;
2025;12;1;1;2;40;1;2;5;620000;56
2025;12;2;1;2;19;3;1;5;120000;81
2025;12;3;1;1;18;3;1;5;;
2025;12;4;1;1;15;3;1;4;;56
2025;12;1;1;2;91;1;3;1;;
2025;12;2;1;2;71;3;1;3;220000;13
2025;12;3;1;2;56;3;1;3;200000;13
2025;12;1;1;2;55;1;2;1;;
2025;12;2;1;1;55;2;3;1;;
2025;12;3;1;2;19;3;1;4;;
2025;12;1;1;2;26;1;2;4;;
2025;12;2;1;2;7;3;1;3;;
2025;12;3;1;2;1;3;1;;;
2025;12;1;1;2;53;1;2;1;200000;15
2025;12;2;1;1;61;2;3;1;450000;1
2025;12;3;1;2;26;3;1;3;;
2025;12;4;1;2;23;3;1;4;;
2025;12;5;1;1;17;3;1;3;;1
2025;12;6;1;1;12;3;1;3;;
2025;12;1;1;2;100;1;3;1;;
2025;12;2;1;1;54;3;1;1;;
2025;12;3;1;2;23;8;2;1;;
2025;12;1;1;2;53;1;2;3;;
2025;12;2;1;1;27;3;1;7;2000000;85
2025;12;3;1;2;16;3;1;5;;
2025;12;1;1;1;78;1;3;1;250000;1
2025;12;1;1;2;22;1;2;5;;
2025;12;2;1;1;0;3;1;;;
2025;12;3;1;2;96;9;3;1;;
2025;12;1;1;2;42;1;2;1;;
2025;12;2;1;2;17;3;1;4;;
2025;12;3;1;2;5;3;1;1;;
2025;12;1;1;2;33;1;3;3;;
2025;12;2;1;1;41;2;3;3;800000;1
2025;12;3;1;1;13;3;1;4;;
2025;12;4;1;1;11;3;1;3;;
2025;12;5;1;1;9;3;1;3;;
2025;12;6;1;1;3;3;1;1;;
2025;12;1;1;2;53;1;2;1;280000;1
2025;12;2;1;1;15;3;1;4;;1
2025;12;3;1;2;13;3;1;3;;
2025;12;1;1;1;70;1;3;1;;
2025;12;2;1;1;20;3;2;3;480000;1
2025;12;1;1;2;25;1;2;3;200000;15
2025;12;2;1;1;29;2;3;1;200000;47
2025;12;3;1;2;9;3;1;3;;
2025;12;4;1;2;6;3;1;3;;
2025;12;5;1;2;5;3;1;1;;
2025;12;1;1;2;20;1;2;1;;
2025;12;2;1;2;2;3;1;;;
2025;12;1;1;2;20;1;2;4;100000;15
2025;12;2;1;1;22;2;2;3;320000;1
2025;12;1;1;2;43;1;3;1;;
2025;12;2;1;1;37;2;2;1;;
2025;12;3;1;2;22;3;1;5;;
2025;12;4;1;2;5;3;1;2;;
2025;12;5;1;2;2;3;1;;;
2025;12;1;1;2;37;1;3;1;400000;14
2025;12;2;1;2;16;3;1;5;;
2025;12;3;1;1;14;3;1;4;;
2025;12;1;1;1;37;1;2;1;400000;1
2025;12;2;1;2;36;2;2;1;220000;13
2025;12;3;1;2;17;3;1;4;;
2025;12;4;1;2;15;3;1;4;;
2025;12;5;1;1;7;3;1;3;;
2025;12;6;1;1;5;3;1;2;;
2025;12;7;1;1;3;3;1;1;;
2025;12;8;1;2;1;3;1;;;
2025;12;1;1;1;36;1;2;4;;
2025;12;2;1;2;23;2;2;3;250000;15
2025;12;3;1;2;7;3;1;3;;
2025;12;4;1;1;6;3;1;3;;
2025;12;5;1;2;4;3;1;1;;
2025;12;1;1;1;57;1;2;1;1000000;41
2025;12;2;1;2;53;2;2;1;300000;15
2025;12;3;1;1;29;3;1;1;;
2025;12;4;1;1;27;3;1;1;;
2025;12;5;1;1;20;3;1;4;;
2025;12;6;1;1;18;3;1;4;;
2025;12;7;1;2;16;3;1;4;;
2025;12;8;1;1;15;3;1;3;;
2025;12;9;1;1;13;3;1;3;;
2025;12;10;1;1;10;3;1;3;;
2025;12;11;1;1;6;3;1;2;;
2025;12;12;1;1;4;3;1;1;;
2025;12;1;1;2;33;1;2;1;500000;97
2025;12;2;1;1;8;3;1;3;;
2025;12;3;1;2;12;9;2;3;;
2025;12;1;1;1;75;1;3;1;300000;1
2025;12;2;1;2;65;2;3;1;;
2025;12;1;1;1;55;1;2;1;100000;1
2025;12;2;1;2;49;2;2;1;;
2025;12;3;1;2;20;3;1;7;;
2025;12;4;1;1;16;3;1;4;;
2025;12;5;1;1;12;3;1;3;;
2025;12;6;1;1;10;3;1;3;;
2025;12;7;1;1;8;8;2;3;;
2025;12;1;1;1;21;1;2;5;;
2025;12;2;1;2;21;2;2;5;30000;15
2025;12;1;1;2;47;1;2;1;;
2025;12;2;1;2;14;3;1;3;;
2025;12;1;1;2;74;1;3;1;;
2025;12;2;1;1;9;8;2;3;;
2025;12;1;1;1;46;1;2;3;750000;43
2025;12;2;1;2;26;2;2;4;;
2025;12;3;1;2;4;3;1;1;;
2025;12;4;1;2;2;3;1;;;
2025;12;1;1;1;64;1;3;1;;
2025;12;2;1;2;26;9;3;5;;
2025;12;3;1;2;4;9;1;1;;
2025;12;4;1;1;1;9;1;;;
2025;12;1;1;2;30;1;2;5;;
2025;12;2;1;1;30;2;2;5;;
2025;12;1;1;1;35;1;2;3;350000;49
2025;12;2;1;1;37;6;2;1;;
2025;12;3;1;1;18;9;2;5;;
2025;12;1;1;1;47;1;2;3;800000;49
2025;12;2;1;2;40;2;2;1;;
2025;12;3;1;2;15;3;1;5;;
2025;12;4;1;1;13;3;1;4;;
2025;12;5;1;1;6;3;1;3;;
2025;12;6;1;1;4;3;1;1;;
2025;12;7;1;2;0;3;1;;;
2025;12;1;1;2;23;1;2;4;;
2025;12;2;1;1;2;3;1;;;
2025;12;1;1;2;46;1;3;3;100000;56
2025;12;2;1;1;64;2;3;3;100000;56
2025;12;3;1;1;12;3;1;3;;
2025;12;4;1;2;9;3;1;3;;
2025;12;5;1;1;3;3;1;1;;
2025;12;1;1;2;36;1;3;3;;
2025;12;2;1;1;38;2;2;1;800000;49
2025;12;3;1;1;7;3;1;3;;
2025;12;4;1;2;0;3;1;;;
2025;12;1;1;2;66;1;2;1;100000;13
2025;12;2;1;1;31;3;1;3;;
2025;12;3;1;1;27;3;1;8;1700000;85
2025;12;4;1;1;20;3;1;5;;
2025;12;5;1;2;70;6;2;1;;
2025;12;1;1;2;61;1;3;1;;
2025;12;2;1;2;28;7;2;4;;
2025;12;1;1;1;69;1;3;1;;
2025;12;2;1;2;66;2;3;1;;
2025;12;1;1;2;46;1;2;3;350000;15
2025;12;2;1;1;46;2;2;3;600000;49
2025;12;3;1;2;19;3;1;7;;
2025;12;4;1;2;13;3;1;4;;
2025;12;5;1;2;4;3;1;1;;
2025;12;1;1;2;44;1;2;1;360000;81
2025;12;2;1;1;32;2;3;3;700000;47
2025;12;3;1;1;17;3;1;4;;
2025;12;4;1;2;15;3;1;4;;
2025;12;5;1;2;12;3;1;4;;
2025;12;6;1;1;10;3;1;3;;
2025;12;7;1;2;6;3;1;3;;
2025;12;8;1;2;5;3;1;1;;
2025;12;1;1;1;48;1;2;5;1423500;23
2025;12;2;1;2;43;2;2;5;;
2025;12;3;1;2;16;3;1;10;;
2025;12;1;1;2;40;1;2;10;;
2025;12;1;1;2;63;1;3;3;;
2025;12;2;1;1;29;3;1;5;600000;43
2025;12;3;1;2;13;8;2;4;;
2025;12;4;1;2;4;8;2;2;;
2025;12;1;1;2;38;1;2;5;400000;81
2025;12;2;1;1;19;3;1;10;;
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;1;9;3;1;3;;
2025;12;1;1;1;41;1;2;3;1400000;41
2025;12;2;1;2;47;2;2;5;;
2025;12;3;1;2;22;3;1;5;;
